# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.92739 288.7238 203.4077 0.5527 -0.6107 1.5513 305.5698 163.4123 324.8937 383.4996 -33.4223 0.0000 0.0000
20.02 15.07.2018 05.20.00 19.97512 289.4004 311.6660 0.8469 -1.1217 2.6248 534.4842 285.4891 329.0790 405.4673 -57.1311 0.0000 0.0000
30.03 15.07.2018 05.30.01 20.06362 290.1943 451.5665 1.2271 -1.7363 3.9512 758.6844 404.5505 335.4796 432.9772 -85.4607 0.0000 0.0000
40.03 15.07.2018 05.40.01 20.20858 291.0944 604.8958 1.6437 -2.4987 5.5233 713.9024 379.9222 344.0153 446.0932 -94.6141 0.0000 0.0000
50.03 15.07.2018 05.50.01 20.40435 291.7761 344.6208 0.9365 -3.3766 5.7507 654.1834 347.3915 347.2248 451.7413 -95.7632 0.0000 0.0000
60.03 15.07.2018 06.00.01 20.52416 292.3529 173.0901 0.4704 -3.7774 5.6637 697.5984 376.9784 348.9472 470.4571 -111.2105 0.0000 0.0000
70.03 15.07.2018 06.10.01 20.59323 292.7605 104.1379 0.2830 -3.8811 5.5521 660.6127 356.3925 350.0487 473.6390 -110.2020 0.0000 0.0000
80.03 15.07.2018 06.20.01 20.64288 293.0508 121.1236 0.3291 -3.8656 5.5930 625.4397 336.7758 351.4856 475.4748 -109.1416 0.0000 0.0000
90.03 15.07.2018 06.30.01 20.69918 293.3428 125.5433 0.3412 -3.8593 5.6006 590.5627 317.3606 352.7022 475.9640 -107.2615 0.0000 0.0000
100.03 15.07.2018 06.40.01 20.75906 293.6591 150.1336 0.4080 -3.8403 5.6644 566.8438 303.9833 354.0683 476.6139 -104.6561 0.0000 0.0000
110.03 15.07.2018 06.50.01 20.82864 293.9665 165.0063 0.4484 -3.8351 5.7113 550.6949 295.1617 355.3160 477.5736 -103.6477 0.0000 0.0000
120.03 15.07.2018 07.00.01 20.90542 294.2735 183.8419 0.4996 -3.8292 5.7717 537.8762 288.3265 356.5535 478.3807 -103.4987 0.0000 0.0000
130.03 15.07.2018 07.10.01 20.99026 294.5649 194.5304 0.5286 -3.8282 5.8091 530.0073 284.1398 358.0042 479.5640 -100.4090 0.0000 0.0000
140.03 15.07.2018 07.20.01 21.08093 294.8689 223.9675 0.6086 -3.8237 5.9098 522.5714 280.1638 359.7184 480.8128 -97.6816 0.0000 0.0000
150.03 15.07.2018 07.30.01 21.18279 295.1707 238.0875 0.6470 -3.8425 5.9859 514.5067 275.8290 361.4085 481.8757 -95.1501 0.0000 0.0000
160.03 15.07.2018 07.40.01 21.29165 295.5169 277.4387 0.7539 -3.8631 6.1560 510.1546 273.4677 363.5108 483.4049 -92.6847 0.0000 0.0000
170.03 15.07.2018 07.50.01 21.41461 295.8454 284.7731 0.7738 -3.9217 6.2608 504.6931 270.4932 365.3560 484.6991 -90.6327 0.0000 0.0000
