# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.90753 288.5979 135.3414 0.4699 -0.4761 1.2614 491.4902 272.3577 323.2353 408.0715 -56.0038 0.0000 0.0000
20.02 15.07.2018 05.20.00 19.94488 289.3385 215.2426 0.7474 -0.8910 2.1845 881.9277 489.3166 326.9995 457.7442 -100.7971 0.0000 0.0000
30.03 15.07.2018 05.30.01 20.01687 290.1726 309.8096 1.0757 -1.3889 3.2862 1278.8004 710.0075 332.7312 520.1913 -153.5626 0.0000 0.0000
40.03 15.07.2018 05.40.01 20.13326 291.1030 417.2092 1.4486 -1.9876 4.5817 1207.0527 669.9515 340.3148 535.3470 -166.8597 0.0000 0.0000
50.03 15.07.2018 05.50.01 20.29138 291.7818 248.7468 0.8637 -2.6692 4.7105 1119.8124 621.4992 343.4372 539.9969 -172.5527 0.0000 0.0000
60.03 15.07.2018 06.00.01 20.39312 292.2744 140.4790 0.4878 -2.9710 4.6117 1027.5299 570.1905 345.1847 539.3841 -174.1062 0.0000 0.0000
70.03 15.07.2018 06.10.01 20.45922 292.5466 98.8567 0.3433 -3.0293 4.4968 987.5131 548.0103 346.3468 541.7703 -176.8196 0.0000 0.0000
80.03 15.07.2018 06.20.01 20.51403 292.8548 117.1404 0.4067 -2.9712 4.5039 946.4717 525.1217 347.8163 542.5628 -178.1546 0.0000 0.0000
90.03 15.07.2018 06.30.01 20.57931 293.1405 135.4518 0.4703 -2.8968 4.4895 904.3419 501.5949 349.0776 541.6098 -178.4433 0.0000 0.0000
100.03 15.07.2018 06.40.01 20.65576 293.4483 170.2885 0.5913 -2.8035 4.5264 878.2496 486.9472 350.4573 541.5353 -178.0129 0.0000 0.0000
110.03 15.07.2018 06.50.01 20.74923 293.7539 198.8613 0.6905 -2.7188 4.5458 853.7566 473.2723 351.7463 540.9417 -178.0577 0.0000 0.0000
120.03 15.07.2018 07.00.01 20.85757 294.0547 230.6965 0.8010 -2.6343 4.5804 829.3677 459.6472 353.0219 539.6147 -178.1738 0.0000 0.0000
130.03 15.07.2018 07.10.01 20.98147 294.3537 256.9561 0.8922 -2.5586 4.6011 813.3251 450.6515 354.4961 539.8617 -173.8230 0.0000 0.0000
140.03 15.07.2018 07.20.01 21.11889 294.6547 292.9437 1.0172 -2.4876 4.6730 797.2615 441.6040 356.2023 540.0024 -169.7179 0.0000 0.0000
150.03 15.07.2018 07.30.01 21.27276 294.9531 317.7209 1.1032 -2.4414 4.7261 780.2921 432.0271 357.8943 539.7897 -165.7525 0.0000 0.0000
160.03 15.07.2018 07.40.01 21.43899 295.2727 357.0236 1.2397 -2.4058 4.8606 768.3561 425.2002 359.9267 540.1601 -161.7952 0.0000 0.0000
170.03 15.07.2018 07.50.01 21.62213 295.5799 371.6852 1.2906 -2.4085 4.9320 755.1880 417.6829 361.7609 540.2429 -158.1030 0.0000 0.0000
180.03 15.07.2018 08.00.01 21.81268 295.8786 380.0659 1.3197 -2.4093 4.9720 740.5376 409.3002 363.4842 539.9041 -154.6632 0.0000 0.0000
190.03 15.07.2018 08.10.01 22.00823 296.1397 394.5225 1.3699 -2.4059 5.0344 725.2161 400.5386 365.4044 540.9416 -145.5919 0.0000 0.0000
200.03 15.07.2018 08.20.01 22.21029 296.4869 402.1830 1.3965 -2.4130 5.0793 709.1829 391.3632 367.2345 540.3019 -143.6424 0.0000 0.0000
