# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.90475 288.5644 147.5887 0.5426 -0.4748 1.3565 272.4669 137.0729 321.9431 372.3605 -18.4450 0.0000 0.0000
20.02 15.07.2018 05.20.00 19.94436 289.2010 234.3695 0.8617 -0.9165 2.3709 476.5495 239.1987 325.0019 384.6665 -31.7636 0.0000 0.0000
30.03 15.07.2018 05.30.01 20.01867 289.9744 338.3306 1.2439 -1.4422 3.5814 804.8880 415.7359 329.7249 423.6364 -66.7624 0.0000 0.0000
40.03 15.07.2018 05.40.01 20.13757 290.9067 456.8489 1.6796 -2.0741 5.0049 763.3561 394.3887 335.9396 441.7188 -80.6484 0.0000 0.0000
50.03 15.07.2018 05.50.01 20.29852 291.5896 286.2134 1.0523 -2.8062 5.1446 710.8788 367.4934 338.9611 451.4157 -89.1392 0.0000 0.0000
60.03 15.07.2018 06.00.01 20.40383 292.0003 158.9138 0.5842 -3.1915 5.0343 654.7969 338.6230 340.8409 456.7386 -95.3828 0.0000 0.0000
70.03 15.07.2018 06.10.01 20.46646 292.1997 92.1167 0.3387 -3.3411 4.9064 629.8326 325.7971 342.1743 460.9711 -100.3917 0.0000 0.0000
80.03 15.07.2018 06.20.01 20.50689 292.4036 84.8831 0.3121 -3.3724 4.9127 606.1278 313.6218 343.7283 464.1345 -104.6694 0.0000 0.0000
90.03 15.07.2018 06.30.01 20.64791 292.6122 6045.2183 22.2251 -3.8590 34.7788 663.8890 327.7967 345.1050 472.2688 -114.1156 0.0000 0.0000
100.03 15.07.2018 06.40.01 22.74764 292.8651 3101.8030 11.4037 -13.9076 33.7483 646.8997 319.6004 346.5545 474.1017 -116.0089 0.0000 0.0000
110.03 15.07.2018 06.50.01 23.85983 293.0980 1618.8104 5.9515 -18.5429 32.6592 629.6157 311.2725 347.9384 475.1128 -117.8464 0.0000 0.0000
120.03 15.07.2018 07.00.01 24.46780 293.3386 848.2474 3.1186 -20.5325 31.5347 612.0909 302.8252 349.3009 475.3954 -119.3932 0.0000 0.0000
130.03 15.07.2018 07.10.01 24.81140 293.6731 496.9035 1.8269 -21.1989 30.7010 600.4985 297.2597 350.8345 476.3883 -117.7580 0.0000 0.0000
140.03 15.07.2018 07.20.01 25.03185 294.0344 306.8419 1.1281 -21.2905 29.8914 589.3026 291.9123 352.5547 477.3813 -115.6553 0.0000 0.0000
150.03 15.07.2018 07.30.01 25.18408 294.4008 186.5482 0.6858 -21.0887 29.0327 643.2417 325.6830 354.2665 487.8410 -124.0373 0.0000 0.0000
160.03 15.07.2018 07.40.01 25.29321 294.8422 158.4024 0.5824 -20.7152 28.3968 633.4214 320.7827 356.2306 489.6480 -121.0040 0.0000 0.0000
170.03 15.07.2018 07.50.01 25.39041 295.2471 116.5113 0.4284 -20.3195 27.6638 622.9778 315.5853 358.0724 491.1212 -117.9424 0.0000 0.0000
180.03 15.07.2018 08.00.01 25.47128 295.6172 73.1198 0.2688 -19.8722 26.8547 611.6921 309.9404 359.8144 492.2276 -114.8940 0.0000 0.0000
190.03 15.07.2018 08.10.01 25.53573 295.9809 42.2767 0.1554 -19.3693 26.0330 599.9681 304.0898 361.7064 495.0852 -103.6008 0.0000 0.0000
200.03 15.07.2018 08.20.01 25.65594 296.3850 3936.6362 14.4729 -19.1415 44.8192 641.7450 315.5465 363.5296 502.1051 -98.5813 0.0000 0.0000
210.03 15.07.2018 08.30.01 27.05331 296.7611 1937.8960 7.1246 -25.1727 43.0631 627.3474 308.7955 365.0694 501.9639 -100.5608 0.0000 0.0000
220.03 15.07.2018 08.40.01 27.77871 296.8171 948.7664 3.4881 -27.5602 41.3977 614.8614 302.9476 366.4839 501.9633 -97.4360 0.0000 0.0000
230.03 15.07.2018 08.50.01 28.19515 296.9144 2133.9165 7.8453 -28.3466 48.2558 649.2909 318.8172 367.9587 506.7346 -104.6896 0.0000 0.0000
240.03 15.07.2018 09.00.01 28.99075 297.1353 989.9391 3.6395 -30.9946 46.1788 634.9136 312.1412 369.5980 505.7484 -110.8404 0.0000 0.0000
250.03 15.07.2018 09.10.01 29.39553 297.6139 326.0960 1.1989 -31.6137 43.7501 617.6567 304.1660 371.3787 510.0138 -90.7938 0.0000 0.0000
260.03 15.07.2018 09.20.01 29.57040 298.4497 -15.7194 -0.0578 -31.1122 41.4059 616.8894 306.0213 373.2153 513.8114 -94.0838 0.0000 0.0000
270.03 15.07.2018 09.30.01 29.62405 298.0196 -210.7268 -0.7747 -30.0745 39.0664 613.6067 306.3609 374.5738 511.7397 -114.6513 0.0000 0.0000
280.03 15.07.2018 09.40.01 29.60592 297.9945 -287.8498 -1.0583 -28.7843 36.9681 605.0705 303.1875 376.0013 511.1935 -107.2521 0.0000 0.0000
