# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.90753 288.8806 179.5667 0.4489 -0.4469 1.1945 448.9587 252.9284 323.7428 407.2373 -57.6462 0.0000 0.0000
20.02 15.07.2018 05.20.00 19.94564 289.6534 291.0169 0.7275 -0.8326 2.0802 805.1559 454.0310 328.7852 455.5195 -103.5318 0.0000 0.0000
30.03 15.07.2018 05.30.01 20.01895 290.5103 411.6500 1.0291 -1.3110 3.1201 1163.0811 656.0586 336.2798 514.7568 -155.5791 0.0000 0.0000
40.03 15.07.2018 05.40.01 20.13439 291.3006 546.0837 1.3652 -1.8884 4.3382 1100.3071 620.3457 346.2850 527.5921 -165.3647 0.0000 0.0000
50.03 15.07.2018 05.50.01 20.28811 291.7851 312.3787 0.7809 -2.5438 4.4330 1015.9380 572.5229 349.3871 528.7745 -170.1613 0.0000 0.0000
60.03 15.07.2018 06.00.01 20.38320 292.2421 169.1711 0.4229 -2.8233 4.3284 927.5517 522.4374 350.9339 526.3534 -167.6074 0.0000 0.0000
70.03 15.07.2018 06.10.01 20.44335 292.4985 116.8964 0.2922 -2.8656 4.2105 885.4027 498.4894 351.8382 527.0281 -167.4143 0.0000 0.0000
80.03 15.07.2018 06.20.01 20.49349 292.7834 143.5041 0.3588 -2.7955 4.2057 843.7728 474.7674 353.1268 526.5203 -166.5898 0.0000 0.0000
90.03 15.07.2018 06.30.01 20.55499 293.0617 171.1504 0.4279 -2.7096 4.1833 801.6259 450.7478 354.1971 524.5679 -165.0703 0.0000 0.0000
100.03 15.07.2018 06.40.01 20.62878 293.3602 220.6425 0.5516 -2.6070 4.2114 774.1215 434.9680 355.4840 523.6983 -163.4417 0.0000 0.0000
110.03 15.07.2018 06.50.01 20.72073 293.6520 260.5476 0.6514 -2.5148 4.2215 751.1372 421.9144 356.6031 522.7802 -162.4985 0.0000 0.0000
120.03 15.07.2018 07.00.01 20.82815 293.9455 305.2633 0.7632 -2.4226 4.2477 729.9039 409.8988 357.7273 521.5491 -161.5495 0.0000 0.0000
130.03 15.07.2018 07.10.01 20.95187 294.2592 342.7412 0.8569 -2.3405 4.2632 715.8151 401.8975 359.1017 521.4311 -157.6500 0.0000 0.0000
140.03 15.07.2018 07.20.01 21.08987 294.5664 391.7500 0.9794 -2.2653 4.3263 701.9599 394.0008 360.7807 521.2752 -154.1540 0.0000 0.0000
150.03 15.07.2018 07.30.01 21.24459 294.8735 425.4805 1.0637 -2.2155 4.3723 687.1655 385.5533 362.4159 520.7789 -150.9348 0.0000 0.0000
160.03 15.07.2018 07.40.01 21.41183 295.1915 477.8205 1.1946 -2.1779 4.4966 677.2470 379.8228 364.5865 520.9694 -148.0683 0.0000 0.0000
170.03 15.07.2018 07.50.01 21.59582 295.5227 495.8892 1.2397 -2.1784 4.5575 665.5742 373.0880 366.3760 520.8111 -145.1583 0.0000 0.0000
180.03 15.07.2018 08.00.01 21.78683 295.8502 506.7402 1.2669 -2.1767 4.5913 652.4451 365.4994 368.0386 520.2928 -142.2800 0.0000 0.0000
190.03 15.07.2018 08.10.01 21.98260 296.1561 525.1862 1.3130 -2.1707 4.6449 638.8050 357.6189 369.9797 520.6426 -136.5468 0.0000 0.0000
200.03 15.07.2018 08.20.01 22.18441 296.5483 534.7162 1.3368 -2.1755 4.6830 624.4406 349.3153 371.7070 519.9188 -134.9469 0.0000 0.0000
210.03 15.07.2018 08.30.01 22.39037 296.9423 554.3676 1.3859 -2.1792 4.7535 610.3071 341.1258 373.1790 517.5518 -138.1739 0.0000 0.0000
220.03 15.07.2018 08.40.01 22.60281 297.3540 549.7126 1.3743 -2.1900 4.7524 597.2014 333.4980 374.3621 516.8134 -132.3532 0.0000 0.0000
230.03 15.07.2018 08.50.01 22.81512 297.7749 559.7183 1.3993 -2.1858 4.7801 584.2689 325.9522 375.6665 516.2891 -126.6739 0.0000 0.0000
240.03 15.07.2018 09.00.01 23.03063 298.1939 587.0071 1.4675 -2.1887 4.8750 571.8967 318.6923 377.3413 515.9091 -121.6772 0.0000 0.0000
250.03 15.07.2018 09.10.01 23.25411 298.2733 605.9006 1.5148 -2.2283 4.9908 556.3885 309.6310 379.1751 515.9019 -111.9473 0.0000 0.0000
260.03 15.07.2018 09.20.01 23.48281 298.0903 629.5141 1.5738 -2.2955 5.1591 535.2226 297.1357 380.7505 512.2289 -114.1750 0.0000 0.0000
270.03 15.07.2018 09.30.01 23.71765 297.9696 637.3842 1.5935 -2.3988 5.3230 502.6093 277.7750 381.9371 504.4597 -120.8177 0.0000 0.0000
280.03 15.07.2018 09.40.01 23.95452 298.2262 646.1178 1.6153 -2.5120 5.5031 492.3577 271.7098 383.4402 505.2573 -106.2987 0.0000 0.0000
290.03 15.07.2018 09.50.01 24.19427 298.5301 671.9354 1.6798 -2.6371 5.7559 478.2137 263.2541 385.0336 504.0702 -108.0362 0.0000 0.0000
300.03 15.07.2018 10.00.01 24.44064 298.5608 655.2783 1.6382 -2.7953 5.9113 467.5656 256.9693 385.9939 501.9665 -113.5711 0.0000 0.0000
310.03 15.07.2018 10.10.01 24.68185 298.8075 612.2677 1.5307 -2.9325 5.9509 459.0101 251.9209 386.9189 500.0050 -109.7534 0.0000 0.0000
320.03 15.07.2018 10.20.01 24.91036 299.0574 569.9737 1.4249 -3.0185 5.9246 422.8249 230.3445 387.7616 493.6133 -103.0022 0.0000 0.0000
330.03 15.07.2018 10.30.01 25.12597 299.2071 509.4852 1.2737 -3.0568 5.7740 414.7100 225.7039 387.8921 491.4643 -99.9856 0.0000 0.0000
340.03 15.07.2018 10.40.01 25.32464 299.4090 528.6945 1.3217 -3.0341 5.8078 396.2960 214.6952 388.6015 487.9273 -95.5471 0.0000 0.0000
350.03 15.07.2018 10.50.01 25.52706 299.5738 505.1469 1.2629 -3.0445 5.7431 387.1657 209.3309 389.1253 485.9295 -92.4784 0.0000 0.0000
360.03 15.07.2018 11.00.01 25.72134 299.7380 487.1364 1.2178 -3.0391 5.6759 377.6471 203.7358 389.6225 484.0130 -89.7404 0.0000 0.0000
370.03 15.07.2018 11.10.01 25.91009 299.8323 508.5785 1.2714 -3.0327 5.7389 375.8512 202.7997 390.4130 484.2672 -86.1781 0.0000 0.0000
380.03 15.07.2018 11.20.01 26.10250 299.9267 487.1408 1.2179 -3.0722 5.7200 354.0945 189.9488 391.1306 481.5365 -80.4496 0.0000 0.0000
390.03 15.07.2018 11.30.01 26.28750 299.9727 457.7845 1.1445 -3.1016 5.6615 343.5158 183.8346 391.6132 480.2620 -76.8921 0.0000 0.0000
400.03 15.07.2018 11.40.01 26.46298 300.0117 461.8290 1.1546 -3.1135 5.6907 317.3953 168.2712 392.2830 476.1563 -72.1009 0.0000 0.0000
410.03 15.07.2018 11.50.01 26.63763 300.0465 431.4288 1.0786 -3.1493 5.6371 309.7691 163.8670 392.6994 474.5474 -70.6554 0.0000 0.0000
420.03 15.07.2018 12.00.01 26.80212 300.1047 392.5942 0.9815 -3.1634 5.5265 300.3006 158.4004 392.9419 472.5623 -69.5985 0.0000 0.0000
430.03 15.07.2018 12.10.01 26.95489 300.3075 429.8014 1.0745 -3.1503 5.6331 293.1928 154.2679 393.6235 472.1266 -64.0187 0.0000 0.0000
440.03 15.07.2018 12.20.01 27.11736 300.4286 632.8696 1.5822 -3.2124 6.3927 293.1617 153.8887 394.0236 471.5013 -64.8679 0.0000 0.0000
450.03 15.07.2018 12.30.01 27.33520 300.4894 928.6218 2.3216 -3.5603 7.8424 305.5553 160.4436 394.2752 472.0828 -69.8568 0.0000 0.0000
460.03 15.07.2018 12.40.01 27.63317 300.5677 1057.2141 2.6430 -4.2957 9.2516 313.7011 164.4285 394.7684 472.5062 -72.2294 0.0000 0.0000
470.03 15.07.2018 12.50.01 27.96688 300.5551 1095.2000 2.7380 -5.1867 10.5662 320.5372 167.6990 395.0058 472.4653 -75.7292 0.0000 0.0000
480.03 15.07.2018 13.00.01 28.31228 300.6009 1123.8770 2.8097 -6.1144 11.8988 324.3886 169.1654 395.4739 472.2058 -78.2457 0.0000 0.0000
490.03 15.07.2018 13.10.01 28.66619 300.6397 1100.2856 2.7507 -7.0659 13.0888 329.2078 171.4539 395.7547 472.9270 -76.6315 0.0000 0.0000
500.03 15.07.2018 13.20.01 29.01443 300.6730 1065.0980 2.6627 -7.9753 14.1841 332.9611 173.1745 395.8976 473.6964 -75.3227 0.0000 0.0000
510.03 15.07.2018 13.30.01 29.35336 300.7323 1004.6514 2.5116 -8.8303 15.1225 331.0471 171.6128 395.7120 473.8528 -73.2022 0.0000 0.0000
520.03 15.07.2018 13.40.01 29.67620 300.7878 975.9967 2.4400 -9.6033 16.0577 333.4956 172.6340 395.4579 474.5822 -72.1438 0.0000 0.0000
530.03 15.07.2018 13.50.01 29.99127 300.8292 958.4136 2.3960 -10.3382 16.9789 336.4083 173.9442 395.3207 475.4652 -71.4841 0.0000 0.0000
540.03 15.07.2018 14.00.01 30.30126 300.8739 903.3309 2.2583 -11.0484 17.7423 337.1928 174.0974 394.9883 476.1002 -70.5329 0.0000 0.0000
550.03 15.07.2018 14.10.01 30.59506 300.9138 716.1705 1.7904 -11.6818 17.9629 331.0565 171.0090 395.4945 477.1884 -66.2616 0.0000 0.0000
560.03 15.07.2018 14.20.01 30.83724 300.9545 551.6826 1.3792 -12.0708 17.9334 322.1535 166.4494 395.7299 477.8345 -61.5602 0.0000 0.0000
570.03 15.07.2018 14.30.01 31.03335 300.9841 418.0005 1.0450 -12.2549 17.7331 311.9658 161.2475 395.8120 478.1505 -57.2085 0.0000 0.0000
580.03 15.07.2018 14.40.01 31.19097 301.0205 270.4372 0.6761 -12.2795 17.2741 298.9405 154.5775 395.6719 477.8267 -53.0122 0.0000 0.0000
590.03 15.07.2018 14.50.01 31.30642 301.0594 158.3432 0.3959 -12.1323 16.7042 281.3133 145.2299 395.5542 476.4715 -49.1248 0.0000 0.0000
600.03 15.07.2018 15.00.01 31.38876 301.0844 36.2234 0.0906 -11.8615 15.9361 261.3724 134.6429 395.2236 474.3372 -45.7050 0.0000 0.0000
610.03 15.07.2018 15.10.01 31.43600 301.0398 123.1658 0.3079 -11.4710 15.7052 255.4144 131.5912 394.1870 472.8036 -47.0226 0.0000 0.0000
620.03 15.07.2018 15.20.01 31.50521 300.9932 170.8499 0.4271 -11.2176 15.5263 242.1141 124.0949 393.5386 469.7935 -47.5471 0.0000 0.0000
630.03 15.07.2018 15.30.01 31.58544 300.9213 166.9442 0.4174 -11.0453 15.2836 235.8706 120.8810 392.7608 467.4755 -49.2364 0.0000 0.0000
640.03 15.07.2018 15.40.01 31.66305 300.8570 108.0708 0.2702 -10.8833 14.8714 230.7363 118.4972 391.7418 465.1733 -50.8155 0.0000 0.0000
650.03 15.07.2018 15.50.01 31.72341 300.8154 65.8052 0.1645 -10.6599 14.4325 222.5502 114.3023 390.7716 462.4548 -51.4551 0.0000 0.0000
660.03 15.07.2018 16.00.01 31.76760 300.8240 -479.9167 -1.1998 -10.3981 12.2645 209.3852 108.4246 389.7627 459.4271 -50.9327 0.0000 0.0000
670.03 15.07.2018 16.10.01 31.66998 300.5937 332.3862 0.8310 -9.4429 13.6985 203.8747 104.3307 387.6999 457.0651 -48.1510 0.0000 0.0000
