# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.99069 289.1700 2151.2156 2.6493 -0.8847 4.7120 197.2482 101.6051 323.9697 373.0819 -18.0061 0.0000 0.0000
20.02 15.07.2018 05.20.00 20.30453 289.8528 2452.5906 3.0204 -2.5729 7.4578 350.0227 181.0622 328.3068 387.2093 -30.2876 0.0000 0.0000
30.03 15.07.2018 05.30.01 20.68115 290.6225 3434.3596 4.2295 -4.3851 11.4861 509.7874 263.7498 333.6088 406.4476 -47.0686 0.0000 0.0000
40.03 15.07.2018 05.40.01 21.20611 291.3316 1635.5719 2.0143 -6.7563 11.6941 491.1638 254.8538 339.0194 417.0158 -56.4806 0.0000 0.0000
50.03 15.07.2018 05.50.01 21.46774 291.7358 359.5479 0.4428 -7.7120 10.8730 459.6574 239.0044 341.1070 421.8266 -61.9778 0.0000 0.0000
60.03 15.07.2018 06.00.01 21.54333 292.2011 117.6550 0.1449 -7.7361 10.5080 429.8217 223.8112 342.7638 425.1449 -65.6686 0.0000 0.0000
70.03 15.07.2018 06.10.01 21.56451 292.4843 -2029.5424 -2.4994 -7.5198 6.6938 407.3941 214.2947 344.0104 427.3170 -67.5891 0.0000 0.0000
80.03 15.07.2018 06.20.01 21.27471 292.7864 -1359.7085 -1.6745 -5.8484 5.5651 387.9628 204.5500 345.1946 428.7080 -68.4998 0.0000 0.0000
90.03 15.07.2018 06.30.01 21.07845 293.1136 -1072.1797 -1.3204 -4.7261 4.5409 380.8894 202.1404 346.7043 431.3909 -70.1147 0.0000 0.0000
100.03 15.07.2018 06.40.01 20.92275 293.4909 -883.6832 -1.0883 -3.8451 3.6757 392.6364 210.4729 348.5378 436.4106 -72.4363 0.0000 0.0000
110.03 15.07.2018 06.50.01 20.79708 293.9003 -395.4405 -0.4870 -3.1297 3.5236 391.1661 210.3370 350.9788 438.9934 -73.7863 0.0000 0.0000
120.03 15.07.2018 07.00.01 20.74548 294.2320 -43.0323 -0.0530 -2.7723 3.6258 384.9860 207.1831 352.8503 440.3179 -74.3824 0.0000 0.0000
130.03 15.07.2018 07.10.01 20.74786 294.6075 87.3025 0.1075 -2.6535 3.6813 381.3829 205.3728 354.6247 442.3483 -70.7080 0.0000 0.0000
140.03 15.07.2018 07.20.01 20.77245 294.9806 194.7846 0.2399 -2.6067 3.7954 411.4424 223.7162 356.4299 449.4728 -72.9599 0.0000 0.0000
150.03 15.07.2018 07.30.01 20.81570 295.3851 276.3221 0.3403 -2.6135 3.9384 413.5110 225.2428 358.3923 452.6545 -72.2637 0.0000 0.0000
160.03 15.07.2018 07.40.01 20.87371 295.7680 324.7029 0.3999 -2.6546 4.0727 418.7201 228.5339 360.2874 455.9987 -72.1342 0.0000 0.0000
170.03 15.07.2018 07.50.01 20.94155 296.1694 370.5827 0.4564 -2.7062 4.2168 420.6479 229.8488 362.2919 458.8964 -71.7839 0.0000 0.0000
