# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.87353 288.5020 43.7280 0.1584 -0.2244 0.5104 357.5587 194.9935 324.8163 392.9607 -37.8872 0.0294 0.0000
20.02 15.07.2018 05.20.00 19.88473 289.3309 67.8038 0.2457 -0.3926 0.8511 620.1928 337.6172 328.5656 422.0670 -60.8035 0.0838 0.0000
30.03 15.07.2018 05.30.01 19.90930 290.2321 95.4066 0.3457 -0.5795 1.2336 826.6621 446.4780 333.0855 450.4257 -80.6306 0.1822 0.0000
40.03 15.07.2018 05.40.01 19.94921 291.1591 107.5153 0.3895 -0.7969 1.5819 763.4640 411.4777 337.8039 461.1785 -86.3572 0.2614 0.0000
50.03 15.07.2018 05.50.01 19.99554 291.7839 53.1816 0.1927 -1.0023 1.5933 692.6429 372.4284 340.0119 465.2000 -88.4691 0.3685 0.0000
60.03 15.07.2018 06.00.01 20.02157 292.2673 29.8564 0.1082 -1.0668 1.5666 606.6777 324.3519 342.2167 463.7156 -87.0775 0.4906 0.0000
70.03 15.07.2018 06.10.01 20.04009 292.4895 28.0835 0.1018 -1.0603 1.5495 450.4435 232.1470 343.6667 442.2716 -76.0826 0.7031 0.0000
80.03 15.07.2018 06.20.01 20.06011 292.6853 42.1421 0.1527 -1.0287 1.5752 429.3950 220.9825 345.2655 442.2658 -78.1816 0.9202 0.0000
90.03 15.07.2018 06.30.01 20.08822 292.9808 55.3585 0.2006 -1.0034 1.6053 409.6853 210.6160 347.2673 442.0907 -79.4247 1.2001 0.0000
100.03 15.07.2018 06.40.01 20.12417 293.3851 72.7135 0.2635 -0.9833 1.6623 396.3249 203.4047 350.2287 441.9032 -79.0777 1.5733 0.0000
