# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.92181 288.7723 165.1849 0.4489 -0.6769 1.5011 270.6128 141.8889 325.9078 381.9535 -26.6880 0.0487 0.0000
20.02 15.07.2018 05.20.00 19.95248 289.5713 217.6138 0.5913 -1.1592 2.3340 475.7836 249.6267 329.5638 400.5262 -40.8727 0.1306 0.0000
30.03 15.07.2018 05.30.01 20.00823 290.4184 310.5540 0.8439 -1.6473 3.3216 513.2412 256.5617 333.9596 396.7798 -38.2655 0.2674 0.0000
40.03 15.07.2018 05.40.01 20.10269 291.1834 364.1149 0.9894 -2.2124 4.2692 489.0124 244.4142 338.5874 408.3483 -47.4303 0.3749 0.0000
50.03 15.07.2018 05.50.01 20.21649 291.8092 186.2052 0.5060 -2.7765 4.3766 455.4647 227.6215 340.8249 415.1216 -52.9758 0.5210 0.0000
60.03 15.07.2018 06.00.01 20.27969 292.3501 95.3752 0.2592 -3.0078 4.3560 420.5664 210.1637 343.2616 419.7162 -57.0017 0.6930 0.0000
70.03 15.07.2018 06.10.01 20.31741 292.6367 76.1311 0.2069 -3.0735 4.3739 405.5851 202.6602 344.7591 423.1100 -60.7956 1.0036 0.0000
80.03 15.07.2018 06.20.01 20.35082 292.9262 112.5956 0.3060 -3.1022 4.5442 392.2439 195.9631 346.3963 425.8134 -63.9259 1.3230 0.0000
90.03 15.07.2018 06.30.01 20.39633 293.2534 126.5999 0.3440 -3.1797 4.6983 394.5757 198.6906 348.5593 430.4341 -67.7930 1.7205 0.0000
100.03 15.07.2018 06.40.01 20.44756 293.7192 154.4946 0.4198 -3.2698 4.9195 386.9173 194.7361 351.6933 432.3370 -68.0960 2.2586 0.0000
110.03 15.07.2018 06.50.01 20.51724 294.2438 661.5972 1.7978 -3.4289 6.9690 382.5626 191.3646 354.4565 434.2659 -67.9796 3.0573 0.0000
120.03 15.07.2018 07.00.01 20.74764 294.5738 1005.7046 2.7329 -4.3894 9.4964 378.1778 187.6398 356.2485 435.5693 -68.3840 3.8626 0.0000
130.03 15.07.2018 07.10.01 21.08746 294.8699 1137.5876 3.0913 -5.8615 11.9370 377.9739 186.0328 357.8315 437.1292 -65.9247 4.6712 0.0000
140.03 15.07.2018 07.20.01 21.47210 295.1465 1192.1283 3.2395 -7.4992 14.3182 380.4025 185.8305 359.4679 438.7400 -64.6003 5.4883 0.0000
150.03 15.07.2018 07.30.01 21.87719 295.4211 1201.1584 3.2640 -9.1784 16.5898 384.4127 186.5114 361.2558 440.2811 -64.2545 6.3228 0.0000
160.03 15.07.2018 07.40.01 22.28872 295.7258 1199.9867 3.2608 -10.8300 18.7878 390.9477 188.4989 363.1164 441.9677 -63.9292 7.1846 0.0000
170.03 15.07.2018 07.50.01 22.70297 296.0449 1184.0950 3.2177 -12.4409 20.8780 397.8759 190.7572 365.0943 443.8183 -63.9578 8.0834 0.0000
180.03 15.07.2018 08.00.01 23.11425 296.3663 1114.8220 3.0294 -13.9871 22.6886 403.8548 192.6941 367.1580 445.7100 -64.2456 9.0252 0.0000
190.03 15.07.2018 08.10.01 23.50686 296.6869 1092.6638 2.9692 -15.3948 24.4854 409.8024 194.6298 369.5981 447.8040 -63.5271 10.0130 0.0000
200.03 15.07.2018 08.20.01 23.89382 296.7186 1046.5253 2.8438 -16.7422 26.1147 414.9425 196.2435 371.6108 449.5031 -66.1112 11.0240 0.0000
210.03 15.07.2018 08.30.01 24.26812 296.9262 1009.8260 2.7441 -17.9917 27.6478 419.7406 197.7643 373.6802 451.1401 -68.1591 12.0723 0.0000
