# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.87539 288.7877 69.0994 0.1452 -0.2126 0.4770 501.6532 285.7984 326.1429 414.1407 -76.1875 0.0486 0.0000
20.02 15.07.2018 05.20.00 19.88586 289.6330 78.9621 0.1659 -0.3600 0.7012 894.7205 510.1623 330.1924 469.0997 -127.5847 0.2872 0.0000
30.03 15.07.2018 05.30.01 19.90130 290.4488 109.1263 0.2293 -0.4936 0.9638 1288.5862 734.9497 334.8784 537.6361 -180.1615 0.7264 0.0000
40.03 15.07.2018 05.40.01 19.92715 291.2040 130.3438 0.2738 -0.6365 1.2137 1203.9204 686.4653 339.1946 549.0999 -179.3934 1.0566 0.0000
50.03 15.07.2018 05.50.01 19.95992 291.8254 78.9104 0.1658 -0.7658 1.2421 1109.5633 632.4846 342.1682 551.3627 -175.7194 1.3934 0.0000
60.03 15.07.2018 06.00.01 19.98388 292.3173 63.9941 0.1344 -0.7942 1.2382 1012.8621 577.1447 344.0427 548.1001 -172.8980 1.8586 0.0000
70.03 15.07.2018 06.10.01 20.00851 292.5338 84.0622 0.1766 -0.7562 1.2437 967.9293 551.3428 345.1803 547.9178 -175.5431 2.2979 0.0000
80.03 15.07.2018 06.20.01 20.04324 292.7696 133.0734 0.2796 -0.6860 1.2874 924.4620 526.3613 346.4687 545.9242 -178.6033 2.7296 0.0000
90.03 15.07.2018 06.30.01 20.09524 292.9989 183.9381 0.3864 -0.6096 1.3280 880.1692 500.8902 347.9042 541.8560 -181.7829 3.1567 0.0000
100.03 15.07.2018 06.40.01 20.16555 293.2587 243.9696 0.5125 -0.5272 1.3863 852.0048 484.5976 349.6944 538.5839 -185.8251 3.5793 0.0000
110.03 15.07.2018 06.50.01 20.25869 293.5433 487.3375 1.0238 -0.4610 1.9797 827.3633 470.0051 351.9420 534.4559 -191.2945 4.0035 0.0000
120.03 15.07.2018 07.00.01 20.41668 293.8395 676.9149 1.4221 -0.6175 2.7195 801.7678 454.7395 353.7875 529.2896 -196.2012 4.4306 0.0000
130.03 15.07.2018 07.10.01 20.62597 294.0915 784.4636 1.6480 -0.9296 3.4368 784.3617 444.0719 355.3215 529.0009 -188.8436 4.8649 0.0000
140.03 15.07.2018 07.20.01 20.86672 294.3603 854.3071 1.7948 -1.3058 4.1341 768.3156 434.1124 356.9364 528.8263 -181.8162 5.3137 0.0000
150.03 15.07.2018 07.30.01 21.12911 294.6355 899.6034 1.8899 -1.7090 4.7986 752.7953 424.4086 358.6937 528.6114 -174.9829 5.7823 0.0000
160.03 15.07.2018 07.40.01 21.40661 294.9206 933.6788 1.9615 -2.1196 5.4415 741.6209 417.1412 360.5074 528.9103 -168.4532 6.2760 0.0000
170.03 15.07.2018 07.50.01 21.69567 295.2114 955.5082 2.0074 -2.5320 6.0525 730.2686 409.7653 362.4266 529.0303 -162.6217 6.7988 0.0000
180.03 15.07.2018 08.00.01 21.99255 295.5088 951.5940 1.9991 -2.9381 6.5831 717.4654 401.5987 364.3435 528.8982 -157.0108 7.3518 0.0000
190.03 15.07.2018 08.10.01 22.29080 295.7552 959.3522 2.0154 -3.3162 7.1088 704.1167 393.1221 366.4646 530.7658 -143.6062 7.9314 0.0000
200.03 15.07.2018 08.20.01 22.59240 296.0848 954.5111 2.0053 -3.6849 7.5869 689.8393 384.1438 368.5110 528.9671 -141.6383 8.5280 0.0000
210.03 15.07.2018 08.30.01 22.89391 296.4051 948.2181 1.9921 -4.0347 8.0356 675.3055 375.0628 370.7669 523.9099 -150.3562 9.1316 0.0000
220.03 15.07.2018 08.40.01 23.19460 296.8359 941.1441 1.9772 -4.3691 8.4617 662.5394 366.9685 373.4857 520.7791 -152.2581 9.7214 0.0000
230.03 15.07.2018 08.50.01 23.49389 297.2167 928.1327 1.9499 -4.6903 8.8536 649.2881 358.6191 376.2130 517.5791 -154.9495 10.3002 0.0000
240.03 15.07.2018 09.00.01 23.79006 297.6020 903.8458 1.8988 -4.9924 9.1884 635.5722 350.0804 379.6017 514.2991 -157.8922 10.8698 0.0000
250.03 15.07.2018 09.10.01 24.08010 297.8928 866.8663 1.8211 -5.2654 9.4488 617.1936 338.9294 380.8448 518.7938 -132.3940 11.4403 0.0000
260.03 15.07.2018 09.20.01 24.36086 297.9688 843.8738 1.7728 -5.5009 9.6983 599.9483 328.4986 381.7818 522.4330 -117.7016 12.0371 0.0000
270.03 15.07.2018 09.30.01 24.63513 297.8487 816.3146 1.7149 -5.7182 9.9109 582.7536 318.1343 381.9722 519.4719 -124.4518 12.6618 0.0000
280.03 15.07.2018 09.40.01 24.90170 298.4164 801.1447 1.6831 -5.9153 10.1312 568.1695 309.2282 385.4999 517.5636 -119.0087 13.2814 0.0000
290.03 15.07.2018 09.50.01 25.16351 299.6999 780.9107 1.6406 -6.1034 10.3253 553.7469 300.4591 390.9487 513.2537 -125.4159 13.7697 0.0000
300.03 15.07.2018 10.00.01 25.41979 299.6179 745.3228 1.5658 -6.2705 10.4485 538.5408 291.3297 390.1536 510.9291 -127.1688 14.2725 0.0000
310.03 15.07.2018 10.10.01 25.66674 299.8676 743.4017 1.5618 -6.4119 10.6316 525.0490 283.0578 391.5712 509.3998 -122.3552 14.8623 0.0000
320.03 15.07.2018 10.20.01 25.91165 300.0422 732.6674 1.5392 -6.5676 10.8091 512.0214 275.0708 393.7864 507.7698 -119.4823 15.4312 0.0000
330.03 15.07.2018 10.30.01 26.15212 300.5163 700.1003 1.4708 -6.7269 10.9303 496.9098 265.9205 397.1926 506.1761 -115.6442 15.8757 0.0000
340.03 15.07.2018 10.40.01 26.38348 300.6893 687.3311 1.4440 -6.8656 11.0795 483.8761 257.9329 399.1267 502.0013 -121.5570 16.1919 0.0000
350.03 15.07.2018 10.50.01 26.60958 300.8084 662.1667 1.3911 -7.0008 11.1892 469.5455 249.2263 400.6333 500.0011 -118.5999 16.6747 0.0000
360.03 15.07.2018 11.00.01 26.82778 300.7854 620.9583 1.3045 -7.1254 11.2399 454.3980 240.1232 400.6939 497.5199 -117.3586 17.1419 0.0000
370.03 15.07.2018 11.10.01 27.03417 300.9214 575.3515 1.2087 -7.2226 11.2418 437.7860 230.3099 401.5764 495.2436 -113.4765 17.6783 0.0000
380.03 15.07.2018 11.20.01 27.22756 301.0611 531.4399 1.1165 -7.2869 11.2045 420.3216 220.0467 402.5606 493.0859 -108.9239 18.1920 0.0000
390.03 15.07.2018 11.30.01 27.40835 301.1667 489.4108 1.0282 -7.3227 11.1345 402.4476 209.5817 403.4276 490.9067 -104.2983 18.6994 0.0000
400.03 15.07.2018 11.40.01 27.57687 301.2386 464.4172 0.9757 -7.3334 11.0788 385.8467 199.8127 403.7709 490.4199 -93.7337 19.2010 0.0000
410.03 15.07.2018 11.50.01 27.73721 301.3826 431.1064 0.9057 -7.3397 10.9938 368.8380 189.8446 404.7454 488.6367 -88.7042 19.6701 0.0000
420.03 15.07.2018 12.00.01 27.88717 301.4398 381.4782 0.8014 -7.3306 10.8427 351.1088 179.5394 404.8747 486.5668 -84.5765 20.0884 0.0000
430.03 15.07.2018 12.10.01 28.02303 301.6422 340.4309 0.7152 -7.2885 10.6716 334.1211 169.7800 405.7166 485.2534 -76.9159 20.5409 0.0000
440.03 15.07.2018 12.20.01 28.14681 301.4219 295.7200 0.6213 -7.2235 10.4597 323.8590 164.1185 405.5100 482.3389 -82.0312 20.9988 0.0000
450.03 15.07.2018 12.30.01 28.25723 300.6061 255.3043 0.5364 -7.1338 10.2269 320.9291 162.8910 399.0797 480.0238 -89.6057 21.7036 0.0000
460.03 15.07.2018 12.40.01 28.35528 300.4241 224.3243 0.4713 -7.0263 9.9967 317.9419 161.5809 397.2731 478.0643 -90.9878 23.1996 0.0000
470.03 15.07.2018 12.50.01 28.44354 300.4107 215.8876 0.4535 -6.9108 9.8191 318.5281 162.3340 396.7251 476.6231 -93.0036 24.8017 0.0000
480.03 15.07.2018 13.00.01 28.52715 300.4650 162.2856 0.3409 -6.8088 9.5330 314.1895 160.3015 396.3686 474.5489 -93.8192 26.4665 0.0000
490.03 15.07.2018 13.10.01 28.59591 300.4978 114.9815 0.2416 -6.6666 9.2109 308.8042 157.8023 396.0959 472.7177 -91.3171 28.1350 0.0000
500.03 15.07.2018 13.20.01 28.65127 300.5309 70.2382 0.1476 -6.4906 8.8509 301.9314 154.4725 395.7444 470.9876 -87.9782 29.7884 0.0000
510.03 15.07.2018 13.30.01 28.69393 300.5601 32.9774 0.0693 -6.2834 8.4702 292.5458 149.6691 395.2968 469.0620 -84.2310 31.4232 0.0000
520.03 15.07.2018 13.40.01 28.72579 300.5864 8.2034 0.0172 -6.0534 8.0941 285.2081 146.0504 394.8019 467.5107 -80.6718 33.0369 0.0000
530.03 15.07.2018 13.50.01 28.74999 300.6211 -10.9365 -0.0230 -5.8141 7.7215 278.6659 142.8833 394.3527 466.1849 -77.3234 34.6305 0.0000
540.03 15.07.2018 14.00.01 28.76782 300.6612 -46.7411 -0.0982 -5.5701 7.2959 270.7966 139.0235 393.8003 464.8498 -73.9412 36.2076 0.0000
550.03 15.07.2018 14.10.01 28.77511 300.6905 -125.9620 -0.2646 -5.2994 6.7130 259.4832 133.7425 393.9924 464.2350 -68.3315 37.7565 0.0000
560.03 15.07.2018 14.20.01 28.76193 300.7270 -178.2458 -0.3745 -4.9525 6.1040 246.0238 127.2127 393.8572 463.3378 -62.2815 39.2536 0.0000
570.03 15.07.2018 14.30.01 28.73477 300.7751 -195.7276 -0.4112 -4.5631 5.5358 233.6071 121.2433 393.7958 462.5563 -56.5849 40.6915 0.0000
580.03 15.07.2018 14.40.01 28.70193 300.8227 -197.0973 -0.4141 -4.1710 5.0092 222.2342 115.8709 393.9961 461.9669 -51.4099 42.0631 0.0000
590.03 15.07.2018 14.50.01 28.66732 300.8624 -205.0182 -0.4307 -3.7926 4.4826 209.3731 109.6025 394.0396 461.1042 -46.3873 43.3459 0.0000
600.03 15.07.2018 15.00.01 28.62954 300.8962 -209.8329 -0.4408 -3.4190 3.9709 196.5338 103.3214 393.9822 460.0956 -41.8800 44.5163 0.0000
610.03 15.07.2018 15.10.01 28.58956 300.8282 -166.4409 -0.3497 -3.0602 3.6141 194.8707 103.1331 393.1757 459.2699 -42.6932 45.0713 0.0000
620.03 15.07.2018 15.20.01 28.55959 300.7977 -133.0091 -0.2794 -2.7609 3.3087 188.4887 100.0365 392.4144 457.5162 -43.4283 45.6177 0.0000
630.03 15.07.2018 15.30.01 28.53665 300.7127 -118.0261 -0.2480 -2.5101 3.0162 182.0798 96.8986 391.6461 455.5096 -44.1387 46.1485 0.0000
640.03 15.07.2018 15.40.01 28.51650 300.6215 -105.9503 -0.2226 -2.2839 2.7484 176.1451 94.0293 390.9912 453.3951 -44.9694 46.6524 0.0000
650.03 15.07.2018 15.50.01 28.49871 300.5338 -101.3889 -0.2130 -2.0783 2.4870 169.6862 90.8249 390.2157 451.0807 -45.6866 47.1231 0.0000
660.03 15.07.2018 16.00.01 28.48141 300.4533 -98.6316 -0.2072 -1.8832 2.2347 163.4287 87.7079 389.3366 448.7185 -46.1620 47.5623 0.0000
670.03 15.07.2018 16.10.01 28.46423 300.2907 -115.7050 -0.2431 -1.6972 1.9389 161.5711 87.2051 387.2104 447.4216 -44.0854 47.9922 0.0000
680.03 15.07.2018 16.20.01 28.44235 300.1362 -122.0712 -0.2565 -1.4981 1.6555 154.3275 83.4308 385.1072 445.3711 -41.3782 48.4172 0.0000
690.03 15.07.2018 16.30.01 28.41839 299.9764 -118.8773 -0.2497 -1.2998 1.4001 146.8600 79.4876 383.0394 443.2118 -38.8880 48.8381 0.0000
700.03 15.07.2018 16.40.01 28.39477 299.8008 -71.2687 -0.1497 -1.1129 1.2843 139.0535 75.2566 380.9645 440.9972 -36.2247 49.2479 0.0000
710.03 15.07.2018 16.50.01 28.38171 299.6189 -51.9128 -0.1091 -0.9879 1.1717 131.2956 71.0501 378.8473 438.6652 -33.9020 49.6379 0.0000
720.03 15.07.2018 17.00.01 28.37274 299.4417 -51.9870 -0.1092 -0.8900 1.0411 122.5277 66.2652 376.8744 436.0760 -31.8115 49.9287 0.0000
730.03 15.07.2018 17.10.01 28.36343 299.2394 -34.8091 -0.0731 -0.7965 0.9646 116.3124 62.9069 375.2367 433.7550 -30.0471 50.1910 0.0000
740.03 15.07.2018 17.20.01 28.35778 299.0436 -28.5296 -0.0599 -0.7276 0.8902 110.0985 59.5461 373.6831 431.4836 -28.3940 50.4186 0.0000
750.03 15.07.2018 17.30.01 28.35317 298.8420 -30.9262 -0.0650 -0.6706 0.8075 103.3924 55.9030 372.0008 429.1347 -26.7642 50.6361 0.0000
760.03 15.07.2018 17.40.01 28.34756 298.6400 -30.7379 -0.0646 -0.6151 0.7340 96.4057 52.1274 370.4237 426.7971 -25.2142 50.8241 0.0000
770.03 15.07.2018 17.50.01 28.34155 298.4382 -35.3091 -0.0742 -0.5655 0.6551 87.0003 46.9094 368.7785 424.0837 -23.3132 51.0002 0.0000
780.03 15.07.2018 18.00.01 28.33389 298.2303 -41.1051 -0.0864 -0.5163 0.5732 79.5139 42.8470 367.1015 421.6065 -21.6488 51.1632 0.0000
790.03 15.07.2018 18.10.01 28.32427 297.6994 -39.8104 -0.0836 -0.4680 0.5125 70.4683 37.9898 365.3186 418.6759 -21.5536 51.3099 0.0000
800.03 15.07.2018 18.20.01 28.31399 297.1663 -48.1387 -0.1011 -0.4312 0.4401 60.7997 32.7765 363.4026 415.5321 -21.1268 51.4404 0.0000
810.03 15.07.2018 18.30.01 28.30078 296.6333 -56.8293 -0.1194 -0.3947 0.3671 51.1146 27.5538 361.4386 412.2829 -20.5837 51.5532 0.0000
820.03 15.07.2018 18.40.01 28.28460 296.0992 -63.5945 -0.1336 -0.3584 0.2998 38.2908 20.6757 359.4937 408.7970 -19.7070 51.6480 0.0000
830.03 15.07.2018 18.50.01 28.26586 295.5637 -73.0032 -0.1534 -0.3246 0.2283 25.2577 13.6778 357.5635 405.1397 -18.5827 51.7128 0.0000
840.03 15.07.2018 19.00.01 28.24392 295.0270 -81.7045 -0.1716 -0.2902 0.1580 13.2990 7.3218 355.5653 401.5352 -17.4159 51.7643 0.0000
850.03 15.07.2018 19.10.01 28.21896 294.3722 -82.6975 -0.1737 -0.2568 0.1107 10.4882 5.7594 353.6113 398.1986 -17.2000 51.8020 0.0000
860.03 15.07.2018 19.20.01 28.19277 293.7284 -80.2009 -0.1685 -0.2331 0.0862 8.7916 4.8320 351.8273 395.2104 -17.4390 51.8285 0.0000
870.03 15.07.2018 19.30.01 28.16619 293.0877 -82.5588 -0.1734 -0.2231 0.0662 7.1413 3.9258 350.1225 392.3225 -17.8710 51.8480 0.0000
880.03 15.07.2018 19.40.01 28.13796 292.4533 -87.8604 -0.1846 -0.2197 0.0468 4.8791 2.6842 348.4589 389.5393 -18.0786 51.8624 0.0000
890.03 15.07.2018 19.50.01 28.10769 291.8250 -95.5971 -0.2008 -0.2209 0.0268 2.5864 1.4254 346.8199 386.8279 -18.3100 51.8736 0.0000
900.03 15.07.2018 20.00.01 28.07464 291.1995 -103.9747 -0.2184 -0.2235 0.0067 0.2944 0.1668 345.2014 384.1775 -18.5836 51.8823 0.0000
910.03 15.07.2018 20.10.01 28.03866 290.7710 -107.2197 -0.2253 -0.2262 0.0012 0.0526 0.0298 343.6219 381.9510 -18.2602 51.8873 0.0000
920.03 15.07.2018 20.20.01 28.00088 290.3468 -111.7862 -0.2348 -0.2350 0.0002 0.0095 0.0054 342.1106 379.8635 -18.1190 51.8914 0.0000
930.03 15.07.2018 20.30.01 27.96115 289.9163 -118.6895 -0.2493 -0.2494 0.0000 0.0017 0.0010 340.6291 377.8594 -18.1441 51.8943 0.0000
940.03 15.07.2018 20.40.01 27.91873 289.4930 -126.8687 -0.2665 -0.2665 0.0000 0.0003 0.0002 339.1612 375.9889 -18.0400 51.8968 0.0000
950.03 15.07.2018 20.50.01 27.87335 289.0803 -135.8680 -0.2854 -0.2854 0.0000 0.0001 0.0000 337.7118 374.1958 -17.9724 51.8991 0.0000
960.03 15.07.2018 21.00.01 27.82476 288.6745 -145.2598 -0.3052 -0.3052 0.0000 0.0000 0.0000 336.2915 372.4694 -17.9421 51.9014 0.0000
970.03 15.07.2018 21.10.01 27.77291 288.5386 -154.7777 -0.3252 -0.3252 0.0000 0.0000 0.0000 335.0429 371.6922 -14.6004 51.9037 0.0000
980.03 15.07.2018 21.20.01 27.71801 288.2312 -163.1095 -0.3427 -0.3427 0.0000 0.0000 0.0000 333.6618 370.4019 -14.1749 51.9060 0.0000
990.03 15.07.2018 21.30.01 27.66018 288.0476 -171.4075 -0.3601 -0.3601 0.0000 0.0000 0.0000 332.6374 368.7357 -15.3449 51.9080 0.0000
1000.03 15.07.2018 21.40.01 27.59969 288.2794 -179.0075 -0.3761 -0.3761 0.0000 0.0000 0.0000 331.7562 368.2681 -11.8708 51.9097 0.0000
