# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.90612 289.1049 547.3924 1.1500 -0.3406 1.9875 185.6696 95.3871 324.8402 370.9202 -14.9963 0.0000 0.0000
20.02 15.07.2018 05.20.00 20.04061 289.7080 1491.9595 3.1344 -1.0504 5.5798 327.8941 166.8562 327.0843 381.1189 -25.2749 0.0000 0.0000
30.03 15.07.2018 05.30.01 20.40399 290.4212 1244.2742 2.6140 -2.7638 7.1704 461.9947 234.9655 330.7644 394.3676 -38.4211 0.0000 0.0000
40.03 15.07.2018 05.40.01 20.70733 291.1446 262.8339 0.5522 -4.0833 6.1806 463.8050 239.4784 335.1329 408.5396 -50.2735 0.0000 0.0000
50.03 15.07.2018 05.50.01 20.78652 291.5323 464.0466 0.9749 -4.2725 6.9965 434.7835 224.1298 337.7628 414.3970 -55.4212 0.0000 0.0000
60.03 15.07.2018 06.00.01 20.90377 291.9096 -239.3310 -0.5028 -4.6455 5.5236 400.5905 207.4027 339.7179 417.9983 -58.7477 0.0000 0.0000
70.03 15.07.2018 06.10.01 20.85302 292.1567 -440.9606 -0.9264 -4.2222 4.3944 381.8889 198.2030 341.3497 420.4925 -60.6752 0.0000 0.0000
80.03 15.07.2018 06.20.01 20.75149 292.4351 -495.1792 -1.0403 -3.5993 3.4121 399.2954 210.5573 343.3702 427.9289 -67.3217 0.0000 0.0000
90.03 15.07.2018 06.30.01 20.63452 292.7724 -505.0101 -1.0609 -2.9432 2.5097 389.5777 206.5760 345.2977 431.0604 -69.0008 0.0000 0.0000
100.03 15.07.2018 06.40.01 20.51354 293.0887 -484.9852 -1.0189 -2.3001 1.7083 408.1536 219.0212 347.2668 437.7044 -72.5175 0.0000 0.0000
110.03 15.07.2018 06.50.01 20.39855 293.4415 -277.2841 -0.5825 -1.7078 1.5004 399.3837 214.6113 349.3576 439.6612 -72.9160 0.0000 0.0000
120.03 15.07.2018 07.00.01 20.33392 293.7431 -94.3291 -0.1982 -1.3648 1.5555 392.9023 211.3754 351.4628 441.3303 -73.6448 0.0000 0.0000
130.03 15.07.2018 07.10.01 20.31399 294.1228 -19.8962 -0.0418 -1.2236 1.5758 388.0511 208.8827 353.4520 443.1995 -71.0881 0.0000 0.0000
140.03 15.07.2018 07.20.01 20.31365 294.5144 31.2091 0.0656 -1.1514 1.6226 384.4368 207.1120 355.5505 445.2509 -68.7495 0.0000 0.0000
150.03 15.07.2018 07.30.01 20.32733 294.9037 59.7639 0.1256 -1.1178 1.6578 379.8112 204.7431 357.6647 447.0678 -66.6803 0.0000 0.0000
160.03 15.07.2018 07.40.01 20.34991 295.3022 89.3206 0.1876 -1.0973 1.7133 378.2411 204.0529 359.8560 449.1384 -64.8995 0.0000 0.0000
170.03 15.07.2018 07.50.01 20.38152 295.7109 108.4301 0.2278 -1.0903 1.7575 375.8996 202.9083 361.9862 451.0667 -63.4193 0.0000 0.0000
180.03 15.07.2018 08.00.01 20.41946 296.0987 118.3649 0.2487 -1.0843 1.7773 382.5043 207.1500 363.9389 454.0774 -64.0210 0.0000 0.0000
