# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.90441 288.5854 134.1774 0.4933 -0.4815 1.2997 358.4045 188.6808 321.7077 383.4469 -33.3465 0.0000 0.0000
20.02 15.07.2018 05.20.00 19.93820 289.2573 171.8448 0.6318 -0.9100 2.0557 614.1195 321.9926 323.8741 403.7663 -55.0352 0.0000 0.0000
30.03 15.07.2018 05.30.01 19.98916 290.0466 235.0545 0.8642 -1.3436 2.9437 856.9116 447.4588 327.2338 428.4652 -80.8595 0.0000 0.0000
40.03 15.07.2018 05.40.01 20.06887 290.8815 291.8524 1.0730 -1.8155 3.8513 783.7905 407.5697 331.2259 441.4965 -90.1773 0.0000 0.0000
50.03 15.07.2018 05.50.01 20.17007 291.4822 181.0507 0.6656 -2.3048 3.9605 706.8466 366.0160 333.7228 447.3487 -95.8427 0.0000 0.0000
60.03 15.07.2018 06.00.01 20.23632 292.0286 103.4868 0.3805 -2.5511 3.9088 632.4229 326.0946 335.6517 450.1531 -99.2660 0.0000 0.0000
70.03 15.07.2018 06.10.01 20.27810 292.3041 75.3363 0.2770 -2.6344 3.8818 588.9317 302.0748 337.2813 451.3576 -101.8079 0.0000 0.0000
80.03 15.07.2018 06.20.01 20.31213 292.5660 101.2201 0.3721 -2.6531 4.0336 545.8219 278.1455 339.2708 451.2807 -103.1713 0.0000 0.0000
90.03 15.07.2018 06.30.01 20.35629 292.8297 113.6147 0.4177 -2.6956 4.1511 515.2911 261.7879 341.1661 451.5223 -104.9119 0.0000 0.0000
100.03 15.07.2018 06.40.01 20.40612 293.1145 128.5614 0.4727 -2.7394 4.2827 491.3431 248.5397 343.0870 450.9343 -104.6465 0.0000 0.0000
110.03 15.07.2018 06.50.01 20.46780 293.4093 452.0196 1.6618 -2.8144 5.9683 487.4641 246.1608 345.1240 452.2132 -106.8166 0.0000 0.0000
120.03 15.07.2018 07.00.01 20.64446 293.7160 732.5620 2.6932 -3.4269 8.1602 490.7350 247.6855 347.1240 454.0779 -109.5482 0.0000 0.0000
130.03 15.07.2018 07.10.01 20.92062 294.0491 872.9737 3.2095 -4.4739 10.2445 496.6170 250.4004 349.0042 456.4288 -105.5650 0.0000 0.0000
140.03 15.07.2018 07.20.01 21.24886 294.3741 953.0263 3.5038 -5.7075 12.2817 502.4970 253.1490 350.9875 459.0435 -103.1017 0.0000 0.0000
150.03 15.07.2018 07.30.01 21.60781 294.6992 979.7596 3.6021 -7.0219 14.1653 506.8747 255.1100 352.9643 461.5699 -101.4434 0.0000 0.0000
160.03 15.07.2018 07.40.01 21.97872 295.0367 959.7147 3.5284 -8.3279 15.8083 513.9561 258.6322 355.0165 464.4006 -100.1314 0.0000 0.0000
170.03 15.07.2018 07.50.01 22.34606 295.3679 973.7789 3.5801 -9.5554 17.5139 520.1249 261.5598 357.0246 467.2147 -99.3001 0.0000 0.0000
180.03 15.07.2018 08.00.01 22.72115 295.7016 999.2108 3.6736 -10.7685 19.2561 524.7424 263.5288 358.8757 469.8449 -98.5658 0.0000 0.0000
190.03 15.07.2018 08.10.01 23.10690 295.8793 988.1730 3.6330 -11.9863 20.8257 530.1181 266.1296 361.0613 473.4538 -93.3801 0.0000 0.0000
200.03 15.07.2018 08.20.01 23.49044 295.9308 954.8031 3.5103 -13.1499 22.2136 535.0021 268.5746 363.1515 476.4838 -94.6749 0.0000 0.0000
210.03 15.07.2018 08.30.01 23.86443 296.2005 930.8389 3.4222 -14.2237 23.5279 538.6013 270.3024 365.2959 478.7637 -100.4001 0.0000 0.0000
220.03 15.07.2018 08.40.01 24.23199 296.4765 912.9363 3.3564 -15.2255 24.7758 543.7971 272.8616 367.3741 481.9306 -98.9922 0.0000 0.0000
230.03 15.07.2018 08.50.01 24.59457 296.7380 890.1162 3.2725 -16.1718 25.9258 548.2301 275.0375 369.3977 485.0239 -98.6328 0.0000 0.0000
240.03 15.07.2018 09.00.01 24.95010 296.6919 847.8611 3.1171 -17.0582 26.9005 552.6004 277.3077 371.3741 487.6737 -101.5324 0.0000 0.0000
250.03 15.07.2018 09.10.01 25.29095 297.2204 776.0560 2.8531 -17.8496 27.6036 552.2111 277.0883 373.0023 490.9833 -87.8377 0.0000 0.0000
