# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.91818 289.1139 296.5264 0.3652 -0.5057 1.1611 261.7663 142.9950 324.3649 382.8455 -31.1987 0.0000 0.0000
20.02 15.07.2018 05.20.00 19.94885 289.7205 338.3855 0.4167 -0.8653 1.7094 461.8759 252.5111 327.3584 405.9775 -51.0527 0.0000 0.0000
30.03 15.07.2018 05.30.01 19.99038 290.4202 454.8054 0.5601 -1.2124 2.3633 655.3402 357.9641 331.9918 434.5652 -72.6616 0.0000 0.0000
40.03 15.07.2018 05.40.01 20.05667 291.1457 553.9095 0.6822 -1.5983 3.0405 627.4124 343.1317 337.2468 446.4826 -77.8134 0.0000 0.0000
50.03 15.07.2018 05.50.01 20.13964 291.6976 293.2214 0.3611 -1.9964 3.1433 583.5824 319.1913 339.8601 451.5945 -79.5435 0.0000 0.0000
60.03 15.07.2018 06.00.01 20.18713 292.1658 143.5298 0.1768 -2.1666 3.1245 545.9199 299.0408 341.6146 454.6113 -82.2785 0.0000 0.0000
70.03 15.07.2018 06.10.01 20.21502 292.4206 114.2312 0.1407 -2.2034 3.1255 577.0870 318.8027 342.9796 465.2385 -91.6210 0.0000 0.0000
80.03 15.07.2018 06.20.01 20.24148 292.7870 199.3726 0.2455 -2.2004 3.2612 555.2275 306.6469 344.7901 466.5895 -95.2439 0.0000 0.0000
90.03 15.07.2018 06.30.01 20.28298 293.0352 239.0618 0.2944 -2.2324 3.3691 540.0680 298.5316 346.4736 467.5005 -99.6604 0.0000 0.0000
100.03 15.07.2018 06.40.01 20.33334 293.3165 284.1951 0.3500 -2.2642 3.4856 525.6448 290.4213 348.2192 467.2986 -102.6049 0.0000 0.0000
110.03 15.07.2018 06.50.01 20.39977 293.6110 1066.5122 1.3134 -2.3257 4.8522 522.5184 288.1461 350.0640 467.8890 -106.5661 0.0000 0.0000
120.03 15.07.2018 07.00.01 20.58901 293.9306 1658.1544 2.0421 -2.9208 6.6171 522.8884 287.6677 352.0769 468.6521 -110.4596 0.0000 0.0000
130.03 15.07.2018 07.10.01 20.87252 294.2260 1900.3528 2.3403 -3.8810 8.2951 526.3527 288.8740 354.0648 471.0831 -108.4961 0.0000 0.0000
140.03 15.07.2018 07.20.01 21.19912 294.5261 2032.4319 2.5030 -4.9472 9.9335 529.9132 290.1677 356.1500 473.6421 -107.2667 0.0000 0.0000
150.03 15.07.2018 07.30.01 21.55169 294.8319 2064.8442 2.5429 -6.0405 11.4445 531.9943 290.6699 358.4046 476.0181 -106.4527 0.0000 0.0000
160.03 15.07.2018 07.40.01 21.91543 295.1458 2128.2561 2.6210 -7.0972 12.9576 536.6042 292.5612 360.6377 478.6892 -105.8275 0.0000 0.0000
170.03 15.07.2018 07.50.01 22.29370 295.4636 2132.5339 2.6263 -8.1434 14.3596 540.1989 293.9269 362.8074 481.2783 -105.3496 0.0000 0.0000
180.03 15.07.2018 08.00.01 22.67660 295.7926 2040.5028 2.5129 -9.1392 15.5361 541.1748 293.8919 364.8580 483.5141 -104.6075 0.0000 0.0000
190.03 15.07.2018 08.10.01 23.05062 296.0985 2084.5806 2.5672 -10.0286 16.7944 543.5373 294.6517 367.3977 487.5079 -98.6716 0.0000 0.0000
200.03 15.07.2018 08.20.01 23.43429 296.4014 2049.9385 2.5246 -10.9097 17.9123 543.9230 294.3313 369.6815 489.5099 -98.6009 0.0000 0.0000
210.03 15.07.2018 08.30.01 23.81603 296.7518 2026.0463 2.4951 -11.7299 18.9668 544.0716 293.9168 372.0802 490.0171 -103.8845 0.0000 0.0000
220.03 15.07.2018 08.40.01 24.19717 297.0143 2011.4957 2.4772 -12.5018 19.9720 544.7299 293.7522 374.3362 491.8493 -103.6987 0.0000 0.0000
230.03 15.07.2018 08.50.01 24.57849 297.3321 1980.7952 2.4394 -13.2349 20.8991 544.3824 293.0437 376.4976 493.4651 -104.4989 0.0000 0.0000
240.03 15.07.2018 09.00.01 24.95712 297.6829 1904.7281 2.3457 -13.9172 21.6839 542.9008 291.7618 378.6032 495.0048 -105.0797 0.0000 0.0000
250.03 15.07.2018 09.10.01 25.32580 298.0080 1773.3684 2.1840 -14.5171 22.2681 537.2931 288.2374 380.3720 498.4157 -91.6231 0.0000 0.0000
260.03 15.07.2018 09.20.01 25.67660 298.3042 1723.5742 2.1226 -15.0053 22.8373 532.3944 285.1496 382.0428 500.0951 -93.3338 0.0000 0.0000
270.03 15.07.2018 09.30.01 26.02059 298.2692 1678.9447 2.0677 -15.4488 23.3554 527.8948 282.3398 383.2149 498.6881 -105.3326 0.0000 0.0000
280.03 15.07.2018 09.40.01 26.35836 298.6343 1665.2510 2.0508 -15.8524 23.8710 524.5429 280.1276 385.1245 500.5404 -99.2969 0.0000 0.0000
290.03 15.07.2018 09.50.01 26.69531 299.1548 1630.0483 2.0075 -16.2281 24.3140 520.6775 277.6619 387.0912 500.7460 -100.9134 0.0000 0.0000
300.03 15.07.2018 10.00.01 27.02786 299.1502 1528.3096 1.8822 -16.5599 24.5894 515.2338 274.3759 388.2447 498.5833 -108.8859 0.0000 0.0000
310.03 15.07.2018 10.10.01 27.34634 299.3811 1568.5959 1.9318 -16.8170 24.9984 511.2461 271.7720 389.1494 499.4829 -105.0106 0.0000 0.0000
320.03 15.07.2018 10.20.01 27.67108 299.6398 1592.2722 1.9609 -17.1019 25.4171 508.0789 269.6531 390.4721 500.6019 -102.0469 0.0000 0.0000
330.03 15.07.2018 10.30.01 27.99914 299.8751 1534.6586 1.8900 -17.3971 25.7160 503.0237 266.4918 391.5388 501.0922 -100.1402 0.0000 0.0000
340.03 15.07.2018 10.40.01 28.31912 300.1433 1527.3401 1.8810 -17.6474 26.0378 498.8506 263.8005 392.6122 501.3600 -98.7642 0.0000 0.0000
350.03 15.07.2018 10.50.01 28.63763 300.2249 1499.6869 1.8469 -17.8763 26.2976 493.9703 260.7316 393.5273 500.6123 -100.2209 0.0000 0.0000
360.03 15.07.2018 11.00.01 28.95147 300.2750 1408.1566 1.7342 -18.0869 26.4282 488.0591 257.1417 394.3421 499.4199 -102.0949 0.0000 0.0000
370.03 15.07.2018 11.10.01 29.25073 300.4111 1272.2223 1.5668 -18.2343 26.4014 479.4680 252.1677 395.2295 499.0911 -99.6134 0.0000 0.0000
380.03 15.07.2018 11.20.01 29.52908 300.5356 1175.6747 1.4479 -18.2890 26.3158 470.3894 246.9454 396.0640 498.6660 -97.2088 0.0000 0.0000
390.03 15.07.2018 11.30.01 29.79208 300.6372 1090.3090 1.3427 -18.2836 26.1685 460.8150 241.4720 396.8364 498.1674 -94.7140 0.0000 0.0000
400.03 15.07.2018 11.40.01 30.04107 300.7396 1037.6941 1.2779 -18.2278 26.0076 451.4089 236.0609 397.2963 497.8706 -91.1413 0.0000 0.0000
410.03 15.07.2018 11.50.01 30.28076 300.8281 990.7244 1.2201 -18.1467 25.8224 442.1346 230.7472 397.6986 497.3783 -88.1755 0.0000 0.0000
420.03 15.07.2018 12.00.01 30.51159 300.9740 856.0021 1.0542 -18.0443 25.4646 431.2290 224.5849 398.0444 496.6184 -85.0364 0.0000 0.0000
430.03 15.07.2018 12.10.01 30.72061 300.9439 743.4132 0.9155 -17.8607 25.0350 419.6534 218.1441 398.5497 494.5930 -85.6279 0.0000 0.0000
440.03 15.07.2018 12.20.01 30.91012 300.8394 644.3085 0.7935 -17.6223 24.5544 411.5183 213.8059 398.8241 491.2705 -91.3813 0.0000 0.0000
450.03 15.07.2018 12.30.01 31.08160 300.8079 541.0625 0.6663 -17.3414 24.0104 406.5303 211.4039 398.7232 488.2043 -97.6849 0.0000 0.0000
460.03 15.07.2018 12.40.01 31.23474 300.8246 487.0383 0.5998 -17.0157 23.4873 402.0519 209.2476 398.6018 485.6624 -100.5590 0.0000 0.0000
470.03 15.07.2018 12.50.01 31.37710 300.8361 500.5103 0.6164 -16.6795 23.0612 399.9243 208.4289 398.8612 483.7430 -103.9168 0.0000 0.0000
480.03 15.07.2018 13.00.01 31.51833 300.8754 343.2365 0.4227 -16.3743 22.3960 394.4659 205.7923 398.9041 481.6709 -106.0805 0.0000 0.0000
490.03 15.07.2018 13.10.01 31.63366 300.9135 204.8966 0.2523 -15.9762 21.6380 386.4334 201.7948 398.8279 480.6729 -103.5059 0.0000 0.0000
500.03 15.07.2018 13.20.01 31.72585 300.9496 74.7087 0.0920 -15.5007 20.7903 376.8513 196.9352 398.6737 479.5168 -100.5117 0.0000 0.0000
510.03 15.07.2018 13.30.01 31.79589 300.9875 -27.4692 -0.0338 -14.9576 19.8984 366.6075 191.7121 398.3852 478.2829 -97.2628 0.0000 0.0000
520.03 15.07.2018 13.40.01 31.84765 301.0267 -87.9993 -0.1084 -14.3695 19.0149 356.6095 186.5983 397.9881 477.0527 -93.8569 0.0000 0.0000
530.03 15.07.2018 13.50.01 31.88741 301.0729 -127.8676 -0.1575 -13.7684 18.1478 347.1918 181.8203 397.6854 475.9524 -90.5333 0.0000 0.0000
540.03 15.07.2018 14.00.01 31.91787 301.1168 -244.9992 -0.3017 -13.1660 17.1524 336.2102 176.2017 397.2832 474.6509 -86.9571 0.0000 0.0000
550.03 15.07.2018 14.10.01 31.92703 301.1502 -533.5438 -0.6571 -12.5045 15.7966 309.9886 162.1362 397.5407 472.3971 -78.6566 0.0000 0.0000
560.03 15.07.2018 14.20.01 31.88983 301.1827 -730.4374 -0.8996 -11.6654 14.3545 290.9984 152.4748 397.2511 470.9094 -71.5698 0.0000 0.0000
570.03 15.07.2018 14.30.01 31.81976 301.2347 -774.7961 -0.9542 -10.7229 13.0250 274.8840 144.4539 397.0704 469.8151 -65.2093 0.0000 0.0000
580.03 15.07.2018 14.40.01 31.73940 301.2928 -756.9654 -0.9322 -9.7877 11.8073 258.5074 136.2242 397.1556 468.7524 -59.2112 0.0000 0.0000
590.03 15.07.2018 14.50.01 31.65811 301.3514 -788.4271 -0.9710 -8.8993 10.5711 240.6638 127.1284 396.9879 467.3150 -53.3410 0.0000 0.0000
600.03 15.07.2018 15.00.01 31.56881 301.4063 -799.0461 -0.9840 -8.0197 9.3809 222.9839 118.0954 396.6010 465.6805 -47.8559 0.0000 0.0000
610.03 15.07.2018 15.10.01 31.47518 301.3451 -621.6990 -0.7656 -7.1829 8.5563 214.5940 113.9796 395.6112 463.7547 -47.4238 0.0000 0.0000
620.03 15.07.2018 15.20.01 31.40682 301.4015 -505.3729 -0.6224 -6.4979 7.8340 206.0624 109.7016 394.8311 461.9810 -46.2807 0.0000 0.0000
630.03 15.07.2018 15.30.01 31.35198 301.3278 -749.0341 -0.9225 -5.9211 6.6648 195.0961 104.3001 393.9353 459.5347 -45.9280 0.0000 0.0000
640.03 15.07.2018 15.40.01 31.26040 301.2280 -468.2141 -0.5766 -5.1919 6.1538 186.9124 100.1027 393.0866 457.3029 -45.7246 0.0000 0.0000
650.03 15.07.2018 15.50.01 31.20748 301.1266 -371.5881 -0.4576 -4.6892 5.6421 178.3870 95.7007 392.1573 454.9583 -45.5044 0.0000 0.0000
660.03 15.07.2018 16.00.01 31.16705 300.9972 -391.0855 -0.4816 -4.2724 5.0543 169.4339 91.0995 391.0539 452.4048 -45.2783 0.0000 0.0000
670.03 15.07.2018 16.10.01 31.12197 300.8180 -457.1184 -0.5630 -3.8568 4.3918 163.1991 88.1080 388.7666 450.4871 -42.4052 0.0000 0.0000
680.03 15.07.2018 16.20.01 31.06533 300.6478 -435.0854 -0.5358 -3.4146 3.8384 153.2026 82.7773 386.3730 447.9230 -39.5355 0.0000 0.0000
690.03 15.07.2018 16.30.01 31.00976 300.4703 -398.6059 -0.4909 -3.0108 3.3599 144.4601 78.1425 384.1190 445.4626 -37.1908 0.0000 0.0000
700.03 15.07.2018 16.40.01 30.95788 300.2992 -278.7903 -0.3433 -2.6531 3.0797 137.3378 74.3405 381.8481 443.2444 -34.8007 0.0000 0.0000
710.03 15.07.2018 16.50.01 30.92184 300.1078 -238.0311 -0.2931 -2.3990 2.8078 129.1408 69.8875 379.6437 440.8022 -32.5964 0.0000 0.0000
720.03 15.07.2018 17.00.01 30.89025 299.8884 -254.8936 -0.3139 -2.1874 2.4981 126.1846 68.6074 377.3000 438.9984 -31.4251 0.0000 0.0000
730.03 15.07.2018 17.10.01 30.85516 299.6764 -198.2411 -0.2441 -1.9779 2.3117 121.2245 66.0079 375.4702 436.8785 -30.1042 0.0000 0.0000
740.03 15.07.2018 17.20.01 30.82699 299.4604 -185.7143 -0.2287 -1.8225 2.1251 116.4166 63.5000 373.7025 434.7787 -28.9987 0.0000 0.0000
750.03 15.07.2018 17.30.01 30.79946 299.2470 -193.5786 -0.2384 -1.6876 1.9323 110.9070 60.5758 371.9442 432.5891 -27.8453 0.0000 0.0000
