# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.91860 288.4328 129.1387 0.5664 -0.5907 1.5428 322.9603 169.9098 322.6870 381.6418 -30.4252 0.0000 0.0000
20.02 15.07.2018 05.20.00 19.96005 289.1345 169.8983 0.7452 -1.1053 2.4673 554.4086 290.5831 325.1507 400.2291 -49.4855 0.0000 0.0000
30.03 15.07.2018 05.30.01 20.02523 289.9673 234.1907 1.0272 -1.6392 3.5551 774.4997 404.3259 328.9695 422.9869 -72.2651 0.0000 0.0000
40.03 15.07.2018 05.40.01 20.12823 290.8251 288.3723 1.2648 -2.2362 4.6680 711.7762 370.0216 333.4177 435.3656 -80.4145 0.0000 0.0000
50.03 15.07.2018 05.50.01 20.25778 291.4514 169.8827 0.7451 -2.8563 4.8019 642.8609 332.7741 335.9575 440.9056 -85.1034 0.0000 0.0000
60.03 15.07.2018 06.00.01 20.33871 291.9887 91.4388 0.4010 -3.1522 4.7376 575.7799 296.7765 337.8242 443.5631 -88.0429 0.0000 0.0000
70.03 15.07.2018 06.10.01 20.38757 292.2488 64.9043 0.2847 -3.2432 4.7039 538.6398 276.3592 339.3589 445.0085 -90.7422 0.0000 0.0000
80.03 15.07.2018 06.20.01 20.42684 292.4995 92.6326 0.4063 -3.2614 4.8903 501.7159 255.9011 341.2845 445.2861 -92.3886 0.0000 0.0000
90.03 15.07.2018 06.30.01 20.47973 292.7320 103.4346 0.4537 -3.3220 5.0342 472.7150 240.2273 343.1038 445.3746 -93.8812 0.0000 0.0000
100.03 15.07.2018 06.40.01 20.53903 293.0007 116.2103 0.5097 -3.3867 5.1952 449.7191 227.4011 344.9623 444.7230 -93.4811 0.0000 0.0000
