# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.88833 288.6602 101.3014 0.2878 -0.3253 0.8175 105.5712 60.7269 324.1569 374.3211 -20.0801 0.0000 0.0000
20.02 15.07.2018 05.20.00 19.90960 289.2632 136.4385 0.3876 -0.5967 1.3124 138.6048 79.2043 327.3127 378.4556 -21.7674 0.0000 0.0000
30.03 15.07.2018 05.30.01 19.94464 289.9089 182.5589 0.5186 -0.8811 1.8663 88.1990 50.0089 331.9979 375.0850 -14.0982 0.0000 0.0000
40.03 15.07.2018 05.40.01 19.99838 290.5606 206.8842 0.5877 -1.1894 2.3695 66.0468 36.1647 336.9676 373.1076 -6.8868 0.0000 0.0000
50.03 15.07.2018 05.50.01 20.06072 291.0858 107.1774 0.3045 -1.4861 2.3875 71.1278 39.1962 339.1208 374.6140 -5.1257 0.0000 0.0000
60.03 15.07.2018 06.00.01 20.09512 291.5937 53.3046 0.1514 -1.6121 2.3513 70.2394 38.6897 340.7993 375.3890 -2.6360 0.0000 0.0000
70.03 15.07.2018 06.10.01 20.11437 291.8843 34.3632 0.0976 -1.6486 2.3282 68.0649 37.4046 342.0603 375.7597 -1.1019 0.0000 0.0000
80.03 15.07.2018 06.20.01 20.12841 292.1787 42.3724 0.1204 -1.6538 2.3656 72.8672 40.2611 343.4279 377.1421 -0.6774 0.0000 0.0000
90.03 15.07.2018 06.30.01 20.14520 292.4642 49.0855 0.1394 -1.6681 2.4100 72.4350 39.9558 344.9985 377.9468 0.4082 0.0000 0.0000
100.03 15.07.2018 06.40.01 20.16454 292.7606 63.8038 0.1813 -1.6887 2.4933 75.4259 41.6615 346.7740 379.3073 0.9524 0.0000 0.0000
110.03 15.07.2018 06.50.01 20.19262 293.0533 320.9037 0.9117 -1.7442 3.5412 150.1517 79.5216 348.7963 383.3788 -2.8975 0.0000 0.0000
120.03 15.07.2018 07.00.01 20.29995 293.3875 525.4935 1.4929 -2.1702 4.8842 163.6421 86.7502 350.7697 388.2568 -7.5620 0.0000 0.0000
130.03 15.07.2018 07.10.01 20.47088 293.7260 624.3007 1.7736 -2.8692 6.1904 176.8282 93.7579 352.7603 392.4380 -10.9859 0.0000 0.0000
140.03 15.07.2018 07.20.01 20.67397 294.0593 669.4283 1.9018 -3.6788 7.4408 246.8313 129.1836 354.7972 397.8732 -16.5551 0.0000 0.0000
150.03 15.07.2018 07.30.01 20.89309 294.3984 685.5844 1.9477 -4.5189 8.6221 257.8736 135.1119 356.9114 403.5839 -22.1494 0.0000 0.0000
160.03 15.07.2018 07.40.01 21.11962 294.7293 692.8337 1.9683 -5.3488 9.7561 282.7778 147.9519 358.9324 408.8686 -26.7705 0.0000 0.0000
170.03 15.07.2018 07.50.01 21.35073 295.0656 693.5442 1.9703 -6.1577 10.8374 293.2841 153.5845 361.0271 414.0577 -30.9493 0.0000 0.0000
180.03 15.07.2018 08.00.01 21.58383 295.4028 669.0911 1.9008 -6.9349 11.7809 355.6062 185.0839 363.1105 420.0322 -36.0297 0.0000 0.0000
190.03 15.07.2018 08.10.01 21.81185 295.7289 664.7026 1.8884 -7.6486 12.7160 363.4958 189.3685 365.3140 426.6038 -38.4591 0.0000 0.0000
