# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.85000 288.5773 0.0000 0.0000 0.0000 0.0000 420.5669 210.2834 324.8909 380.6653 -28.9364 0.0000 0.0000
20.02 15.07.2018 05.20.00 19.85000 289.2786 0.0000 0.0000 0.0000 0.0000 732.6260 366.3130 326.6555 398.1313 -45.1282 0.0000 0.0000
30.03 15.07.2018 05.30.01 19.85000 290.1635 0.0000 0.0000 0.0000 0.0000 1036.6002 518.3001 329.6691 423.7866 -67.1585 0.0000 0.0000
40.03 15.07.2018 05.40.01 19.85000 291.1645 0.0000 0.0000 0.0000 0.0000 954.7366 477.3683 333.2145 446.5182 -80.5624 0.0000 0.0000
50.03 15.07.2018 05.50.01 19.85000 292.0199 0.4262 0.0013 0.0013 0.0000 868.2741 434.1371 335.5908 460.9648 -85.9835 0.0000 0.0000
60.03 15.07.2018 06.00.01 19.85031 292.5336 0.6942 0.0022 0.0022 0.0000 782.7010 391.3505 337.5634 471.0510 -90.3650 0.0000 0.0000
70.03 15.07.2018 06.10.01 19.85110 292.7696 0.9424 0.0029 0.0029 0.0000 739.3358 369.6679 339.2652 478.4335 -94.5413 0.0000 0.0000
80.03 15.07.2018 06.20.01 19.85208 293.0269 2.1211 0.0066 0.0066 0.0000 606.2991 303.1495 341.2116 480.8546 -96.3029 0.0000 0.0000
90.03 15.07.2018 06.30.01 19.85391 293.2785 2.9608 0.0093 0.0093 0.0000 587.3605 293.6802 343.1831 481.1686 -97.4252 0.0000 0.0000
100.03 15.07.2018 06.40.01 19.85629 293.5659 3.8885 0.0122 0.0122 0.0000 561.5526 280.7763 345.3000 481.9744 -98.2287 0.0000 0.0000
110.03 15.07.2018 06.50.01 19.85943 293.8916 5.4073 0.0169 0.0169 0.0000 545.5994 272.7997 347.6235 482.0665 -99.0579 0.0000 0.0000
120.03 15.07.2018 07.00.01 19.86358 294.1673 6.9480 0.0217 0.0217 0.0000 500.4832 250.2416 349.7255 480.6117 -99.5491 0.0000 0.0000
130.03 15.07.2018 07.10.01 19.86883 294.4744 8.9304 0.0279 0.0279 0.0000 461.4136 230.7068 351.7562 478.2754 -94.3368 0.0000 0.0000
140.03 15.07.2018 07.20.01 19.87530 294.7693 10.5939 0.0331 0.0331 0.0000 450.7642 225.3821 353.7947 476.2987 -89.8965 0.0000 0.0000
150.03 15.07.2018 07.30.01 19.88296 295.0603 12.3371 0.0386 0.0386 0.0000 445.6029 222.8015 355.8178 475.0289 -86.3723 0.0000 0.0000
160.03 15.07.2018 07.40.01 19.89175 295.3737 14.0331 0.0439 0.0439 0.0000 426.3765 213.1883 357.8200 473.6782 -83.0056 0.0000 0.0000
170.03 15.07.2018 07.50.01 19.90161 295.6991 15.9536 0.0499 0.0499 0.0000 426.2745 213.1372 359.8451 472.6144 -80.2150 0.0000 0.0000
180.03 15.07.2018 08.00.01 19.91274 296.0048 17.5707 0.0549 0.0549 0.0000 390.0735 195.0367 361.8134 470.9311 -77.3437 0.0000 0.0000
190.03 15.07.2018 08.10.01 19.92501 296.2876 19.4726 0.0609 0.0609 0.0000 385.2424 192.6212 363.8771 469.2681 -73.7016 0.0000 0.0000
200.03 15.07.2018 08.20.01 19.93853 295.9483 21.2801 0.0665 0.0665 0.0000 391.4495 195.7248 365.8342 468.1257 -76.3240 0.0000 0.0000
210.03 15.07.2018 08.30.01 19.95309 295.9607 22.9250 0.0716 0.0716 0.0000 386.0848 193.0424 367.8162 466.6452 -81.1223 0.0000 0.0000
220.03 15.07.2018 08.40.01 19.96890 296.0712 24.5966 0.0769 0.0769 0.0000 381.3038 190.6519 369.7527 465.6271 -79.2973 0.0000 0.0000
230.03 15.07.2018 08.50.01 19.98571 296.2174 26.0527 0.0814 0.0814 0.0000 376.4466 188.2233 371.7029 464.6553 -79.0870 0.0000 0.0000
240.03 15.07.2018 09.00.01 20.00353 296.3846 27.7127 0.0866 0.0866 0.0000 381.7438 190.8719 373.8019 463.8999 -80.3500 0.0000 0.0000
250.03 15.07.2018 09.10.01 20.02239 296.7151 29.0626 0.0908 0.0908 0.0000 374.7135 187.3568 375.5146 464.6904 -69.0750 0.0000 0.0000
260.03 15.07.2018 09.20.01 20.04214 297.3902 30.6259 0.0957 0.0957 0.0000 369.8080 184.9040 377.2925 465.5971 -61.8302 0.0000 0.0000
270.03 15.07.2018 09.30.01 20.06289 298.2301 31.7890 0.0993 0.0993 0.0000 364.9300 182.4650 378.5256 466.0322 -61.3530 0.0000 0.0000
280.03 15.07.2018 09.40.01 20.08444 298.6451 33.2224 0.1038 0.1038 0.0000 361.5635 180.7818 380.4082 466.9651 -56.9263 0.0000 0.0000
290.03 15.07.2018 09.50.01 20.10687 298.4044 34.3654 0.1074 0.1074 0.0000 352.0485 176.0243 382.5407 466.1790 -67.2521 0.0000 0.0000
300.03 15.07.2018 10.00.01 20.13009 297.7964 35.6480 0.1114 0.1114 0.0000 349.5096 174.7548 383.9884 464.1569 -81.0318 0.0000 0.0000
310.03 15.07.2018 10.10.01 20.15402 298.0950 36.9374 0.1154 0.1154 0.0000 344.3966 172.1983 384.9445 463.4465 -77.2992 0.0000 0.0000
320.03 15.07.2018 10.20.01 20.17883 298.3821 37.9199 0.1185 0.1185 0.0000 340.1921 170.0960 386.1322 462.9604 -74.2953 0.0000 0.0000
330.03 15.07.2018 10.30.01 20.20437 298.6509 38.7620 0.1211 0.1211 0.0000 338.8186 169.4093 387.1326 462.7370 -71.8187 0.0000 0.0000
340.03 15.07.2018 10.40.01 20.23046 298.9190 39.8925 0.1247 0.1247 0.0000 334.5394 167.2697 388.2527 462.7977 -68.5989 0.0000 0.0000
350.03 15.07.2018 10.50.01 20.25762 299.1177 40.6147 0.1269 0.1269 0.0000 333.0453 166.5226 389.2485 462.9761 -66.3131 0.0000 0.0000
360.03 15.07.2018 11.00.01 20.28512 299.3005 41.1743 0.1287 0.1287 0.0000 327.1995 163.5998 390.1401 463.1631 -64.6181 0.0000 0.0000
370.03 15.07.2018 11.10.01 20.31265 299.4135 42.7641 0.1336 0.1336 0.0000 324.1019 162.0510 391.1517 463.2858 -63.6480 0.0000 0.0000
380.03 15.07.2018 11.20.01 20.34155 299.5253 43.1618 0.1349 0.1349 0.0000 317.7788 158.8894 392.0299 463.2986 -63.3204 0.0000 0.0000
390.03 15.07.2018 11.30.01 20.37090 299.6282 43.3888 0.1356 0.1356 0.0000 309.9198 154.9599 392.7660 463.0474 -63.4188 0.0000 0.0000
400.03 15.07.2018 11.40.01 20.40026 299.6743 44.6320 0.1395 0.1395 0.0000 303.2371 151.6185 393.3354 462.5711 -63.9089 0.0000 0.0000
410.03 15.07.2018 11.50.01 20.42993 299.7565 45.9404 0.1436 0.1436 0.0000 296.4890 148.2445 394.0088 461.8781 -64.8811 0.0000 0.0000
420.03 15.07.2018 12.00.01 20.46090 299.8378 46.0094 0.1438 0.1438 0.0000 288.9919 144.4960 394.5922 460.9611 -66.0287 0.0000 0.0000
430.03 15.07.2018 12.10.01 20.49209 300.0185 46.4000 0.1450 0.1450 0.0000 282.8719 141.4359 395.2700 460.5602 -61.6360 0.0000 0.0000
440.03 15.07.2018 12.20.01 20.52328 300.1436 47.1108 0.1472 0.1472 0.0000 283.5063 141.7532 395.7882 460.4315 -58.5182 0.0000 0.0000
450.03 15.07.2018 12.30.01 20.55465 300.3088 48.6871 0.1521 0.1521 0.0000 291.1239 145.5619 395.8343 460.6730 -56.6465 0.0000 0.0000
460.03 15.07.2018 12.40.01 20.58706 300.7736 48.7066 0.1522 0.1522 0.0000 298.3840 149.1920 395.8400 461.6877 -51.4306 0.0000 0.0000
470.03 15.07.2018 12.50.01 20.61974 301.1603 48.6983 0.1522 0.1522 0.0000 309.8663 154.9331 396.5282 463.1303 -49.3560 0.0000 0.0000
480.03 15.07.2018 13.00.01 20.65276 301.4220 49.2833 0.1540 0.1540 0.0000 317.0036 158.5018 396.6247 464.5754 -49.6565 0.0000 0.0000
490.03 15.07.2018 13.10.01 20.68578 301.5666 49.8808 0.1559 0.1559 0.0000 321.6718 160.8359 396.5235 466.2142 -48.0536 0.0000 0.0000
500.03 15.07.2018 13.20.01 20.71880 301.6805 50.9433 0.1592 0.1592 0.0000 324.4165 162.2083 396.2776 467.8165 -47.0339 0.0000 0.0000
510.03 15.07.2018 13.30.01 20.75268 301.7475 51.4791 0.1609 0.1609 0.0000 326.2499 163.1250 395.8998 469.3080 -46.5571 0.0000 0.0000
520.03 15.07.2018 13.40.01 20.78689 301.8170 51.4945 0.1609 0.1609 0.0000 328.1852 164.0926 395.4607 470.7185 -46.1974 0.0000 0.0000
530.03 15.07.2018 13.50.01 20.82141 301.8536 51.5052 0.1610 0.1610 0.0000 330.5344 165.2672 395.0577 472.0499 -46.1923 0.0000 0.0000
540.03 15.07.2018 14.00.01 20.85620 301.8661 51.6031 0.1613 0.1613 0.0000 331.4542 165.7271 394.5229 473.2468 -46.5054 0.0000 0.0000
550.03 15.07.2018 14.10.01 20.89105 301.7908 52.2009 0.1631 0.1631 0.0000 325.7658 162.8829 394.8443 474.2059 -46.6567 0.0000 0.0000
560.03 15.07.2018 14.20.01 20.92590 301.6756 52.8720 0.1652 0.1652 0.0000 316.5327 158.2663 394.8446 474.5533 -47.9402 0.0000 0.0000
570.03 15.07.2018 14.30.01 20.96075 301.6685 54.2141 0.1694 0.1694 0.0000 307.1844 153.5922 394.9065 474.4998 -48.5160 0.0000 0.0000
580.03 15.07.2018 14.40.01 20.99673 301.7089 54.2811 0.1696 0.1696 0.0000 297.5168 148.7584 395.2350 474.3071 -47.3611 0.0000 0.0000
590.03 15.07.2018 14.50.01 21.03301 301.6565 54.2489 0.1695 0.1695 0.0000 284.6179 142.3089 395.2852 473.7583 -46.5712 0.0000 0.0000
600.03 15.07.2018 15.00.01 21.06939 301.5649 54.2979 0.1697 0.1697 0.0000 270.5238 135.2619 395.1978 472.8129 -45.6260 0.0000 0.0000
610.03 15.07.2018 15.10.01 21.10565 301.4707 55.1701 0.1724 0.1724 0.0000 264.0359 132.0180 394.4680 471.4091 -47.8553 0.0000 0.0000
620.03 15.07.2018 15.20.01 21.14227 301.0822 55.8452 0.1745 0.1745 0.0000 258.9981 129.4991 393.8389 469.9188 -49.1632 0.0000 0.0000
630.03 15.07.2018 15.30.01 21.17928 301.0011 56.3705 0.1762 0.1762 0.0000 253.2439 126.6219 393.1162 468.1262 -51.9302 0.0000 0.0000
