# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.87676 288.5412 53.5521 0.2092 -0.2197 0.5718 303.6254 160.1594 322.8049 380.0784 -26.5847 0.0000 0.0000
20.02 15.07.2018 05.20.00 19.89269 289.2783 72.1714 0.2819 -0.4115 0.9245 522.1848 274.4261 325.7514 398.2300 -43.6557 0.0000 0.0000
30.03 15.07.2018 05.30.01 19.91866 290.1228 97.2158 0.3797 -0.6120 1.3223 683.1161 354.0887 330.1205 413.4332 -58.6845 0.0000 0.0000
40.03 15.07.2018 05.40.01 19.95840 290.8678 110.1857 0.4304 -0.8344 1.6864 635.1600 329.0199 334.7662 426.4302 -68.9978 0.0000 0.0000
50.03 15.07.2018 05.50.01 20.00436 291.4583 58.6892 0.2293 -1.0479 1.7028 579.2099 299.4263 336.8996 432.7861 -74.6859 0.0000 0.0000
60.03 15.07.2018 06.00.01 20.03063 291.9397 31.1352 0.1216 -1.1373 1.6785 524.2026 270.4255 338.5988 436.3000 -79.2201 0.0000 0.0000
70.03 15.07.2018 06.10.01 20.04656 292.1775 22.8673 0.0893 -1.1590 1.6644 495.5780 255.0034 339.8993 438.4684 -82.7938 0.0000 0.0000
80.03 15.07.2018 06.20.01 20.06011 292.4235 29.5615 0.1155 -1.1567 1.6963 469.4886 241.0678 341.2885 439.9093 -85.7181 0.0000 0.0000
90.03 15.07.2018 06.30.01 20.07690 292.6759 36.0903 0.1410 -1.1577 1.7316 443.6215 227.2609 342.8676 440.3315 -87.4362 0.0000 0.0000
100.03 15.07.2018 06.40.01 20.09747 292.9633 46.9903 0.1836 -1.1626 1.7948 427.5550 218.6085 344.6386 440.6119 -88.0141 0.0000 0.0000
110.03 15.07.2018 06.50.01 20.12609 293.2973 179.5801 0.7015 -1.1903 2.5224 425.6086 217.9266 346.6393 442.3249 -90.2164 0.0000 0.0000
120.03 15.07.2018 07.00.01 20.21172 293.6154 285.2440 1.1142 -1.4726 3.4492 427.9187 219.6467 348.5934 444.3083 -92.7464 0.0000 0.0000
130.03 15.07.2018 07.10.01 20.34295 293.9153 337.7567 1.3194 -1.9422 4.3487 432.9899 222.6551 350.5735 446.6993 -90.1878 0.0000 0.0000
140.03 15.07.2018 07.20.01 20.49819 294.2067 363.3091 1.4192 -2.4890 5.2109 437.6761 225.4604 352.5925 449.1848 -88.9293 0.0000 0.0000
150.03 15.07.2018 07.30.01 20.66607 294.5244 373.9496 1.4607 -3.0583 6.0254 441.9527 228.0552 354.6816 451.7165 -88.3103 0.0000 0.0000
160.03 15.07.2018 07.40.01 20.84036 294.8429 379.7596 1.4834 -3.6221 6.8074 447.6161 231.2998 356.6854 454.2882 -87.7598 0.0000 0.0000
170.03 15.07.2018 07.50.01 21.01888 295.1731 382.2254 1.4931 -4.1721 7.5535 453.4343 234.6642 358.7521 457.0083 -87.6946 0.0000 0.0000
180.03 15.07.2018 08.00.01 21.20004 295.5105 371.4536 1.4510 -4.7021 8.2041 458.4719 237.6322 360.8047 459.6914 -87.8425 0.0000 0.0000
190.03 15.07.2018 08.10.01 21.37844 295.7808 370.9989 1.4492 -5.1881 8.8498 462.8516 240.2501 362.9641 462.9466 -83.9434 0.0000 0.0000
200.03 15.07.2018 08.20.01 21.55813 295.8486 364.8998 1.4254 -5.6527 9.4374 466.5217 242.4862 364.9319 465.3296 -87.1138 0.0000 0.0000
210.03 15.07.2018 08.30.01 21.73687 296.0198 361.2224 1.4110 -6.0833 9.9924 470.3580 244.8462 366.9311 467.4972 -91.5320 0.0000 0.0000
220.03 15.07.2018 08.40.01 21.91543 296.2177 358.7216 1.4013 -6.4876 10.5184 474.7549 247.4134 368.8775 470.4680 -89.2554 0.0000 0.0000
230.03 15.07.2018 08.50.01 22.09399 296.4302 353.7530 1.3818 -6.8706 11.0033 478.4826 249.6102 370.8611 473.5610 -87.8058 0.0000 0.0000
240.03 15.07.2018 09.00.01 22.27160 296.7014 342.4203 1.3376 -7.2258 11.4178 482.0621 251.7713 373.0095 476.7865 -87.3120 0.0000 0.0000
250.03 15.07.2018 09.10.01 22.44567 297.1488 324.0834 1.2660 -7.5363 11.7364 482.5038 252.2570 374.8124 480.3250 -74.8119 0.0000 0.0000
260.03 15.07.2018 09.20.01 22.61398 297.5419 318.0417 1.2424 -7.7878 12.0402 483.8610 253.3034 376.5091 482.0716 -82.4850 0.0000 0.0000
270.03 15.07.2018 09.30.01 22.78097 297.8573 311.2041 1.2156 -8.0104 12.3013 484.5308 253.9690 377.6824 481.7972 -98.7714 0.0000 0.0000
280.03 15.07.2018 09.40.01 22.94622 298.3193 313.0356 1.2228 -8.2051 12.5705 486.6367 255.3385 379.5710 484.9705 -93.9377 0.0000 0.0000
