# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.92285 288.7551 195.2451 0.5547 -0.6244 1.5721 236.4859 125.6145 322.9910 378.4460 -25.2842 0.0000 0.0000
20.02 15.07.2018 05.20.00 19.96362 289.3958 255.2381 0.7251 -1.1503 2.5005 383.2398 203.3008 325.7894 392.0830 -37.4080 0.0000 0.0000
30.03 15.07.2018 05.30.01 20.02844 290.1143 345.6131 0.9819 -1.6896 3.5619 422.0692 222.5022 329.9555 401.3966 -44.7204 0.0000 0.0000
40.03 15.07.2018 05.40.01 20.12979 290.8309 397.6361 1.1296 -2.2803 4.5466 504.1405 261.7227 334.4576 409.6599 -50.1587 0.0000 0.0000
50.03 15.07.2018 05.50.01 20.24935 291.3344 212.7307 0.6043 -2.8542 4.6114 581.7310 298.7338 336.6412 418.2928 -59.4274 0.0000 0.0000
60.03 15.07.2018 06.00.01 20.31790 291.8696 112.3773 0.3193 -3.1003 4.5594 512.5544 261.2541 338.3827 422.6447 -65.1922 0.0000 0.0000
70.03 15.07.2018 06.10.01 20.35894 292.1504 81.9098 0.2327 -3.1712 4.5385 486.6341 247.4615 339.7476 426.5747 -70.6149 0.0000 0.0000
80.03 15.07.2018 06.20.01 20.39263 292.4317 106.6262 0.3029 -3.1857 4.6515 454.1527 229.6314 341.2815 428.5016 -73.6812 0.0000 0.0000
90.03 15.07.2018 06.30.01 20.43469 292.6998 123.4816 0.3508 -3.2240 4.7665 436.6264 220.7703 342.9457 431.1354 -77.8907 0.0000 0.0000
100.03 15.07.2018 06.40.01 20.48324 292.9995 155.4610 0.4417 -3.2746 4.9550 424.7801 214.5562 344.7839 433.0115 -80.3558 0.0000 0.0000
110.03 15.07.2018 06.50.01 20.55023 293.3229 661.2411 1.8785 -3.3926 7.0282 425.9518 214.7307 346.8437 435.7940 -84.0078 0.0000 0.0000
120.03 15.07.2018 07.00.01 20.77276 293.6656 1067.5861 3.0329 -4.2463 9.7056 430.5700 216.5148 348.7994 438.5657 -87.4160 0.0000 0.0000
130.03 15.07.2018 07.10.01 21.12054 293.9791 1254.5840 3.5642 -5.6476 12.2823 437.8567 219.5870 350.7481 441.6077 -85.6229 0.0000 0.0000
140.03 15.07.2018 07.20.01 21.52926 294.3016 1338.4935 3.8025 -7.2594 14.7493 445.0715 222.6985 352.7346 444.7223 -84.9804 0.0000 0.0000
150.03 15.07.2018 07.30.01 21.96786 294.6376 1365.2106 3.8784 -8.9279 17.0752 451.6858 225.5551 354.7668 447.7827 -84.8717 0.0000 0.0000
160.03 15.07.2018 07.40.01 22.41924 294.9758 1375.9987 3.9091 -10.5742 19.3110 459.8207 229.1856 356.7318 450.8649 -84.7590 0.0000 0.0000
170.03 15.07.2018 07.50.01 22.87786 295.3168 1373.2502 3.9013 -12.1795 21.4410 467.4493 232.5918 358.7612 453.9688 -84.9455 0.0000 0.0000
180.03 15.07.2018 08.00.01 23.33962 295.6600 1380.6575 3.9223 -13.7301 23.5366 473.5909 235.1316 360.7693 456.8866 -85.1175 0.0000 0.0000
190.03 15.07.2018 08.10.01 23.80654 295.9381 1341.3922 3.8108 -15.2429 25.4049 479.2497 237.5943 362.8831 460.4873 -80.7240 0.0000 0.0000
200.03 15.07.2018 08.20.01 24.26449 296.1242 1293.9680 3.6760 -16.6534 27.1060 483.8920 239.5735 364.8259 463.3141 -82.9627 0.0000 0.0000
210.03 15.07.2018 08.30.01 24.70950 296.2821 1176.4268 3.3421 -17.9488 28.3880 487.7913 241.4224 366.8000 465.6195 -87.8513 0.0000 0.0000
220.03 15.07.2018 08.40.01 25.12264 296.4210 1185.1652 3.3669 -19.0468 29.8850 492.6577 243.5387 368.7125 468.5168 -86.9824 0.0000 0.0000
230.03 15.07.2018 08.50.01 25.53912 296.6344 1163.3473 3.3050 -20.1424 31.2632 497.2019 245.5514 370.6789 471.5805 -86.4693 0.0000 0.0000
240.03 15.07.2018 09.00.01 25.94985 296.9800 1108.8042 3.1500 -21.1792 32.4389 500.9635 247.2474 372.8352 474.7524 -86.0670 0.0000 0.0000
250.03 15.07.2018 09.10.01 26.34542 297.4144 1021.6599 2.9024 -22.0983 33.3343 501.6642 247.4541 374.6198 478.4591 -71.9324 0.0000 0.0000
260.03 15.07.2018 09.20.01 26.71578 297.8655 882.0049 2.5057 -22.8524 33.8108 502.4612 248.0350 376.2675 480.4074 -78.7820 0.0000 0.0000
270.03 15.07.2018 09.30.01 27.04614 298.0051 879.1676 2.4976 -23.3982 34.5278 503.1394 248.3625 377.4294 479.8937 -96.5803 0.0000 0.0000
280.03 15.07.2018 09.40.01 27.37545 298.5181 882.9244 2.5083 -23.9425 35.2678 505.5454 249.5577 379.2706 482.9830 -91.7713 0.0000 0.0000
290.03 15.07.2018 09.50.01 27.70638 298.8375 865.7578 2.4595 -24.4777 35.9163 507.6618 250.6479 381.4393 485.7188 -91.8998 0.0000 0.0000
300.03 15.07.2018 10.00.01 28.03192 298.3387 799.5757 2.2715 -24.9783 36.3331 508.3809 251.0747 382.8944 486.1633 -98.5589 0.0000 0.0000
310.03 15.07.2018 10.10.01 28.33837 298.5426 834.1243 2.3697 -25.3873 37.0093 509.8204 251.5861 383.8610 487.6970 -96.0429 0.0000 0.0000
320.03 15.07.2018 10.20.01 28.65566 298.6743 848.3569 2.4101 -25.8392 37.6658 511.6630 252.3541 385.1003 489.3474 -94.6296 0.0000 0.0000
330.03 15.07.2018 10.30.01 28.97723 298.8162 806.4236 2.2910 -26.2981 38.1187 511.5633 252.1106 386.1054 490.2351 -94.6187 0.0000 0.0000
340.03 15.07.2018 10.40.01 29.28921 298.9603 925.7924 2.6301 -26.6954 39.1006 513.4123 252.5685 387.0976 490.7379 -96.0037 0.0000 0.0000
350.03 15.07.2018 10.50.01 29.63452 299.1686 846.0139 2.4034 -27.2298 39.5110 514.1091 252.7663 388.0493 491.2219 -96.9922 0.0000 0.0000
360.03 15.07.2018 11.00.01 29.95690 299.4308 757.9304 2.1532 -27.6311 39.7125 513.7125 252.4658 388.8176 491.5653 -97.9251 0.0000 0.0000
370.03 15.07.2018 11.10.01 30.25436 299.4777 797.1234 2.2646 -27.8981 40.2169 511.3853 250.9510 389.7685 492.8335 -95.8159 0.0000 0.0000
380.03 15.07.2018 11.20.01 30.56219 299.5574 651.8227 1.8518 -28.2155 40.0896 507.9365 249.2397 390.6541 494.0771 -93.7299 0.0000 0.0000
390.03 15.07.2018 11.30.01 30.82690 299.6536 552.0453 1.5683 -28.3137 39.8427 503.8042 247.2087 391.3260 495.1436 -91.8622 0.0000 0.0000
400.03 15.07.2018 11.40.01 31.06182 299.8164 515.9164 1.4657 -28.2680 39.6449 500.8941 245.7939 391.8736 496.3080 -88.8650 0.0000 0.0000
410.03 15.07.2018 11.50.01 31.28500 299.8866 466.9348 1.3265 -28.1785 39.3400 497.2662 244.0293 392.3409 496.0058 -90.8117 0.0000 0.0000
420.03 15.07.2018 12.00.01 31.49178 300.0050 375.7326 1.0674 -28.0310 38.7979 492.3811 241.6895 392.7240 495.4151 -92.5784 0.0000 0.0000
430.03 15.07.2018 12.10.01 31.67001 300.1415 304.7965 0.8659 -27.7607 38.1688 486.7622 239.0893 393.4291 497.5200 -86.0762 0.0000 0.0000
440.03 15.07.2018 12.20.01 31.82586 300.2488 228.0567 0.6479 -27.3984 37.3951 480.0482 235.9410 393.8251 495.5953 -91.6105 0.0000 0.0000
450.03 15.07.2018 12.30.01 31.95687 300.5754 164.8764 0.4684 -26.9433 36.5489 473.0192 232.6581 393.6858 493.8552 -95.0390 0.0000 0.0000
460.03 15.07.2018 12.40.01 32.06753 300.9238 131.3472 0.3731 -26.4142 35.7164 466.5770 229.6446 393.5730 492.7660 -93.3516 0.0000 0.0000
470.03 15.07.2018 12.50.01 32.16662 300.9316 153.9586 0.4374 -25.8614 35.0651 463.0771 228.2600 393.9917 491.7022 -95.7794 0.0000 0.0000
480.03 15.07.2018 13.00.01 32.26925 300.9998 55.4777 0.1576 -25.3670 34.0329 455.8586 224.9312 394.0403 490.0635 -98.3629 0.0000 0.0000
490.03 15.07.2018 13.10.01 32.34039 301.0631 -32.2060 -0.0915 -24.7495 32.8774 445.9383 220.2599 393.8601 489.3597 -96.2273 0.0000 0.0000
500.03 15.07.2018 13.20.01 32.38311 301.1189 -118.5300 -0.3367 -24.0264 31.5862 434.4572 214.7547 393.5717 488.4114 -93.5403 0.0000 0.0000
510.03 15.07.2018 13.30.01 32.39764 301.1657 -189.8977 -0.5395 -23.2042 30.2197 422.2168 208.8509 393.1510 487.2396 -90.8058 0.0000 0.0000
520.03 15.07.2018 13.40.01 32.38827 301.2048 -231.7738 -0.6584 -22.3099 28.8686 410.6218 203.2711 392.6697 485.9915 -88.1331 0.0000 0.0000
530.03 15.07.2018 13.50.01 32.36358 301.2401 -260.8917 -0.7412 -21.3883 27.5295 400.0107 198.2727 392.2004 484.8118 -85.7442 0.0000 0.0000
540.03 15.07.2018 14.00.01 32.32705 301.2715 -336.0680 -0.9547 -20.4556 26.0011 387.5202 192.2905 391.6413 483.3179 -83.1472 0.0000 0.0000
550.03 15.07.2018 14.10.01 32.26422 301.3011 -540.6026 -1.5358 -19.4393 23.8713 366.6169 182.4139 391.9060 482.1879 -76.9470 0.0000 0.0000
560.03 15.07.2018 14.20.01 32.13745 301.2936 -674.7966 -1.9170 -18.1544 21.6498 343.8143 171.4680 391.8290 480.4641 -70.9949 0.0000 0.0000
570.03 15.07.2018 14.30.01 31.96737 301.3059 -715.9614 -2.0340 -16.7176 19.5782 322.3303 161.2000 391.8015 478.7032 -65.7889 0.0000 0.0000
580.03 15.07.2018 14.40.01 31.78143 301.3407 -712.7564 -2.0249 -15.2686 17.6583 301.6116 151.3305 392.0174 477.0833 -60.5548 0.0000 0.0000
590.03 15.07.2018 14.50.01 31.59277 301.3505 -725.0262 -2.0597 -13.8675 15.7437 279.9891 140.9145 392.0383 475.0796 -55.5505 0.0000 0.0000
600.03 15.07.2018 15.00.01 31.39724 301.3433 -731.5258 -2.0782 -12.4893 13.8814 258.5708 130.5808 391.9037 472.8551 -50.8659 0.0000 0.0000
610.03 15.07.2018 15.10.01 31.19726 301.2997 -605.5588 -1.7203 -11.1642 12.5919 249.0175 126.3090 391.1385 470.4591 -51.7374 0.0000 0.0000
620.03 15.07.2018 15.20.01 31.03442 301.1722 -505.8321 -1.4370 -10.0524 11.4872 238.1575 121.1131 390.4790 467.4460 -54.4026 0.0000 0.0000
630.03 15.07.2018 15.30.01 30.89858 301.0715 -456.2565 -1.2962 -9.1192 10.4306 227.4193 115.9539 389.7828 464.4620 -55.0380 0.0000 0.0000
640.03 15.07.2018 15.40.01 30.77545 300.9543 -416.9650 -1.1846 -8.2820 9.4633 216.9385 110.9329 389.1129 461.5767 -55.3284 0.0000 0.0000
650.03 15.07.2018 15.50.01 30.66238 300.8299 -398.1945 -1.1312 -7.5231 8.5225 208.8123 107.3044 388.3087 458.9809 -55.4463 0.0000 0.0000
660.03 15.07.2018 16.00.01 30.55340 300.6591 -387.2963 -1.1003 -6.8101 7.6131 200.4933 103.5366 387.3927 456.3062 -55.2210 0.0000 0.0000
670.03 15.07.2018 16.10.01 30.44564 300.5071 -417.7746 -1.1869 -6.1356 6.5984 188.5127 97.5196 385.1859 453.2925 -50.2133 0.0000 0.0000
680.03 15.07.2018 16.20.01 30.32708 300.3463 -430.8741 -1.2241 -5.4391 5.6201 176.9354 91.7174 382.9949 450.3935 -46.0659 0.0000 0.0000
690.03 15.07.2018 16.30.01 30.20278 300.1807 -422.1762 -1.1994 -4.7475 4.7308 166.1606 86.3296 380.8302 447.5932 -42.7533 0.0000 0.0000
