# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.92919 288.5273 191.7422 0.6146 -0.7733 1.8505 195.9510 97.8403 325.0190 371.6755 -17.5322 0.0291 0.0000
20.02 15.07.2018 05.20.00 19.97503 289.2802 347.2089 1.1128 -1.3803 3.3242 382.8778 191.0627 329.8799 381.2372 -26.1014 0.0813 0.0000
30.03 15.07.2018 05.30.01 20.08691 290.0970 513.8942 1.6471 -2.1643 5.0818 608.6377 303.6731 338.0278 397.3613 -42.4028 0.1960 0.0000
40.03 15.07.2018 05.40.01 20.27120 291.0352 659.5587 2.1140 -3.1728 7.0491 585.2387 291.6794 347.0202 413.5983 -54.5242 0.3356 0.0000
50.03 15.07.2018 05.50.01 20.50775 291.7566 360.2202 1.1546 -4.3121 7.2889 546.7054 272.4084 350.7114 423.3974 -59.8894 0.5066 0.0000
60.03 15.07.2018 06.00.01 20.64425 292.2237 163.2255 0.5232 -4.8386 7.1490 504.5819 251.3878 351.9434 430.1768 -64.2025 0.6877 0.0000
70.03 15.07.2018 06.10.01 20.71383 292.4605 81.0494 0.2598 -4.9882 6.9973 485.3889 241.8312 352.8649 435.2456 -68.0174 0.8702 0.0000
80.03 15.07.2018 06.20.01 20.75527 292.6332 85.8120 0.2750 -4.9916 7.0221 454.1404 226.2224 353.7389 438.9140 -71.4784 1.0526 0.0000
90.03 15.07.2018 06.30.01 20.85507 292.9579 3037.2830 9.7349 -5.2805 20.0206 505.8918 244.0777 355.7192 442.5796 -74.6736 1.2474 0.0000
100.03 15.07.2018 06.40.01 21.93301 293.4358 1281.8195 4.1084 -10.6003 19.6116 493.4976 238.1719 359.1329 446.9127 -76.6969 1.4881 0.0000
110.03 15.07.2018 06.50.01 22.41097 293.5867 561.3077 1.7991 -12.5819 19.1746 480.9045 232.1828 360.2212 449.5929 -79.8452 1.6946 0.0000
120.03 15.07.2018 07.00.01 22.63928 293.7634 255.9569 0.8204 -13.2239 18.7257 468.1956 226.1452 361.3132 451.4791 -82.7408 1.9004 0.0000
130.03 15.07.2018 07.10.01 22.76052 294.0774 146.8266 0.4706 -13.3186 18.3857 448.8040 216.6844 362.2746 452.9423 -81.8740 2.1100 0.0000
140.03 15.07.2018 07.20.01 22.84249 294.4192 110.4506 0.3540 -13.2294 18.1113 441.3769 213.2009 363.4673 454.1368 -80.5350 2.3281 0.0000
150.03 15.07.2018 07.30.01 23.00155 294.8858 4816.6465 15.4380 -13.5280 38.6213 492.7339 226.2703 365.8227 456.2119 -79.4719 2.5614 0.0000
160.03 15.07.2018 07.40.01 24.71902 295.4154 2014.5742 6.4570 -21.8602 37.7562 485.8496 223.4424 368.5087 458.8569 -78.0512 2.9272 0.0000
170.03 15.07.2018 07.50.01 25.47747 295.7825 846.2490 2.7123 -24.8745 36.7824 468.7786 215.5587 370.1190 460.6408 -76.8226 3.2566 0.0000
180.03 15.07.2018 08.00.01 25.82998 296.1093 343.5367 1.1011 -25.7266 35.7702 464.7816 214.5781 371.6154 462.5967 -76.0279 3.5497 0.0000
190.03 15.07.2018 08.10.01 26.00448 296.4214 106.5639 0.3416 -25.6837 34.7004 457.1220 211.4949 373.8857 464.7661 -70.3085 3.8207 0.0000
200.03 15.07.2018 08.20.01 26.09213 296.8787 -20.8525 -0.0668 -25.2473 33.5739 490.0216 228.7082 377.7766 467.7816 -67.7181 4.0863 0.0000
