# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.85000 288.4280 0.0000 0.0000 0.0000 0.0000 477.5159 238.7580 325.7156 381.8006 -32.7440 0.0000 0.0000
20.02 15.07.2018 05.20.00 19.85000 289.0447 0.0000 0.0000 0.0000 0.0000 842.1273 421.0637 328.9834 402.3507 -53.0548 0.0000 0.0000
30.03 15.07.2018 05.30.01 19.85000 289.6905 0.0000 0.0000 0.0000 0.0000 1201.5266 600.7633 333.5952 432.3171 -82.4219 0.0000 0.0000
40.03 15.07.2018 05.40.01 19.85000 290.3811 0.0000 0.0000 0.0000 0.0000 1117.1793 558.5897 339.3633 458.6095 -105.8714 0.0000 0.0000
50.03 15.07.2018 05.50.01 19.85000 291.0095 0.5215 0.0016 0.0016 0.0000 1023.3072 511.6536 342.6384 474.3416 -125.3312 0.0000 0.0000
60.03 15.07.2018 06.00.01 19.85043 291.5694 0.7256 0.0022 0.0022 0.0000 926.9608 463.4804 344.8109 483.9607 -144.1323 0.0000 0.0000
70.03 15.07.2018 06.10.01 19.85134 291.9102 1.0431 0.0032 0.0032 0.0000 877.1958 438.5979 346.4294 490.1204 -157.9629 0.0000 0.0000
80.03 15.07.2018 06.20.01 19.85253 292.2540 2.2444 0.0068 0.0068 0.0000 829.4398 414.7199 348.1889 493.8662 -169.0525 0.0000 0.0000
90.03 15.07.2018 06.30.01 19.85446 292.5841 3.5502 0.0108 0.0108 0.0000 781.5265 390.7633 349.7531 495.2144 -176.6393 0.0000 0.0000
100.03 15.07.2018 06.40.01 19.85726 292.9283 4.9401 0.0151 0.0151 0.0000 747.9941 373.9971 351.2984 495.2661 -179.8333 0.0000 0.0000
110.03 15.07.2018 06.50.01 19.86114 293.2823 6.5456 0.0200 0.0200 0.0000 729.5424 364.7712 352.8443 494.8175 -180.9877 0.0000 0.0000
120.03 15.07.2018 07.00.01 19.86611 293.6318 8.1572 0.0249 0.0249 0.0000 716.2205 358.1102 354.3363 494.1643 -180.7053 0.0000 0.0000
130.03 15.07.2018 07.10.01 19.87216 293.9012 10.1640 0.0310 0.0310 0.0000 709.5366 354.7683 355.9802 494.6973 -171.0984 0.0000 0.0000
140.03 15.07.2018 07.20.01 19.87957 294.1743 12.0685 0.0368 0.0368 0.0000 702.1944 351.0972 357.7395 495.5509 -163.7086 0.0000 0.0000
150.03 15.07.2018 07.30.01 19.88827 294.4480 14.1657 0.0432 0.0432 0.0000 693.8862 346.9431 359.5484 496.5803 -157.2115 0.0000 0.0000
160.03 15.07.2018 07.40.01 19.89834 294.7242 16.2939 0.0497 0.0497 0.0000 688.7249 344.3624 361.3722 497.9404 -150.6624 0.0000 0.0000
170.03 15.07.2018 07.50.01 19.90981 295.0060 18.3815 0.0560 0.0560 0.0000 682.5005 341.2502 363.2547 499.5342 -144.8334 0.0000 0.0000
180.03 15.07.2018 08.00.01 19.92269 295.2882 20.5608 0.0627 0.0627 0.0000 674.7939 337.3969 365.1399 501.1888 -139.7381 0.0000 0.0000
190.03 15.07.2018 08.10.01 19.93701 295.4783 22.6962 0.0692 0.0692 0.0000 665.9190 332.9595 367.0947 504.4770 -122.6981 0.0000 0.0000
200.03 15.07.2018 08.20.01 19.95275 295.6585 24.8376 0.0757 0.0757 0.0000 655.9965 327.9983 368.8557 506.8529 -119.8796 0.0000 0.0000
210.03 15.07.2018 08.30.01 19.96984 295.9059 27.0055 0.0823 0.0823 0.0000 645.6714 322.8357 370.4161 507.6336 -126.2171 0.0000 0.0000
220.03 15.07.2018 08.40.01 19.98843 296.1973 29.1021 0.0887 0.0887 0.0000 636.9276 318.4638 371.9422 508.0041 -128.9870 0.0000 0.0000
230.03 15.07.2018 08.50.01 20.00833 296.5273 31.2933 0.0954 0.0954 0.0000 627.8825 313.9413 373.4613 507.5679 -134.7519 0.0000 0.0000
240.03 15.07.2018 09.00.01 20.02975 296.8165 33.2566 0.1014 0.1014 0.0000 617.8906 308.9453 374.8831 506.3508 -141.6068 0.0000 0.0000
250.03 15.07.2018 09.10.01 20.05242 297.1042 35.4687 0.1081 0.1081 0.0000 605.2184 302.6092 376.7060 508.7113 -114.8513 0.0000 0.0000
260.03 15.07.2018 09.20.01 20.07656 297.3059 37.4194 0.1141 0.1141 0.0000 592.5396 296.2698 378.7901 510.5700 -106.3400 0.0000 0.0000
270.03 15.07.2018 09.30.01 20.10195 297.5188 39.4890 0.1204 0.1204 0.0000 579.1971 289.5985 380.2617 508.1615 -131.8395 0.0000 0.0000
280.03 15.07.2018 09.40.01 20.12875 298.0878 41.3614 0.1261 0.1261 0.0000 568.9155 284.4578 381.8793 507.5806 -124.9521 0.0000 0.0000
290.03 15.07.2018 09.50.01 20.15676 299.1877 43.2897 0.1320 0.1320 0.0000 560.8193 280.4097 383.7579 507.9773 -114.7384 0.0000 0.0000
300.03 15.07.2018 10.00.01 20.18597 300.0852 45.3232 0.1382 0.1382 0.0000 550.0162 275.0081 384.6741 508.6051 -108.1525 0.0000 0.0000
310.03 15.07.2018 10.10.01 20.21655 300.4818 47.0240 0.1434 0.1434 0.0000 542.5471 271.2736 385.8404 508.6407 -107.1564 0.0000 0.0000
320.03 15.07.2018 10.20.01 20.24828 300.7207 48.7999 0.1488 0.1488 0.0000 532.7251 266.3625 386.9589 508.1736 -109.1945 0.0000 0.0000
