# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.90191 288.7129 157.8204 0.3492 -0.4274 1.0355 304.0733 165.6126 323.9454 383.9983 -39.1479 0.0000 0.0000
20.02 15.07.2018 05.20.00 19.92846 289.3987 201.7984 0.4465 -0.7453 1.5890 521.4669 283.2960 328.1498 405.8199 -65.1198 0.0000 0.0000
30.03 15.07.2018 05.30.01 19.97018 290.1679 292.8503 0.6479 -1.0643 2.2830 726.8741 393.6866 333.8191 431.1981 -94.3940 0.0000 0.0000
40.03 15.07.2018 05.40.01 20.03964 291.0297 391.0443 0.8651 -1.4403 3.0739 671.4521 362.7999 340.7711 440.4049 -100.5898 0.0000 0.0000
50.03 15.07.2018 05.50.01 20.13412 291.6778 253.6291 0.5611 -1.8623 3.2312 605.9694 326.3550 344.0058 444.5056 -94.4300 0.0000 0.0000
60.03 15.07.2018 06.00.01 20.19909 292.1682 147.2788 0.3258 -2.0849 3.2144 640.5056 350.0499 345.9179 460.4955 -107.5416 0.0000 0.0000
70.03 15.07.2018 06.10.01 20.24111 292.6228 104.2962 0.2307 -2.1596 3.1871 598.0238 325.8743 347.2922 461.8484 -105.1765 0.0000 0.0000
80.03 15.07.2018 06.20.01 20.27490 293.0109 117.8673 0.2608 -2.1652 3.2347 558.3958 303.3548 348.8810 462.0631 -103.0199 0.0000 0.0000
90.03 15.07.2018 06.30.01 20.31375 293.3562 126.4379 0.2797 -2.1619 3.2554 519.7091 281.4192 350.2570 461.0606 -100.4275 0.0000 0.0000
100.03 15.07.2018 06.40.01 20.35681 293.7013 150.9875 0.3340 -2.1427 3.3024 491.3649 265.1458 351.6638 460.1851 -97.2865 0.0000 0.0000
110.03 15.07.2018 06.50.01 20.40792 294.0369 176.0412 0.3895 -2.1249 3.3525 476.1626 256.7552 353.0542 460.4525 -96.2857 0.0000 0.0000
120.03 15.07.2018 07.00.01 20.46716 294.3713 199.6696 0.4417 -2.1089 3.4009 466.5093 251.6947 354.4094 461.0895 -95.9228 0.0000 0.0000
130.03 15.07.2018 07.10.01 20.53402 294.6480 216.5789 0.4792 -2.0960 3.4335 460.8879 248.7764 355.9606 462.3719 -92.5681 0.0000 0.0000
140.03 15.07.2018 07.20.01 20.60662 294.9286 243.2358 0.5381 -2.0830 3.4948 455.5518 246.0075 357.6567 463.7315 -89.6833 0.0000 0.0000
150.03 15.07.2018 07.30.01 20.68694 295.2043 262.9540 0.5818 -2.0818 3.5514 449.8331 243.0124 359.3863 464.9796 -87.1637 0.0000 0.0000
160.03 15.07.2018 07.40.01 20.77361 295.4953 286.2900 0.6334 -2.0871 3.6274 446.6218 241.3530 361.1557 466.4631 -84.8281 0.0000 0.0000
170.03 15.07.2018 07.50.01 20.86694 295.7793 297.8728 0.6590 -2.1031 3.6829 442.7280 239.2996 362.9874 467.8068 -83.1571 0.0000 0.0000
180.03 15.07.2018 08.00.01 20.96414 296.0436 312.1521 0.6906 -2.1188 3.7459 438.5200 237.0521 364.8042 468.9502 -82.2422 0.0000 0.0000
190.03 15.07.2018 08.10.01 21.06561 296.1897 321.8430 0.7120 -2.1403 3.8031 433.6453 234.4392 366.7271 470.6536 -79.7559 0.0000 0.0000
200.03 15.07.2018 08.20.01 21.17025 296.1863 327.5399 0.7246 -2.1610 3.8475 428.2582 231.5284 368.4025 470.0467 -87.5951 0.0000 0.0000
210.03 15.07.2018 08.30.01 21.27709 296.3145 343.3060 0.7595 -2.1781 3.9169 423.1803 228.7843 369.8726 469.1391 -91.9507 0.0000 0.0000
220.03 15.07.2018 08.40.01 21.38864 296.5643 344.6099 0.7624 -2.1991 3.9487 418.8412 226.3990 371.2881 469.4653 -88.2620 0.0000 0.0000
230.03 15.07.2018 08.50.01 21.50143 296.8156 356.0222 0.7877 -2.2120 3.9995 414.7170 224.1285 372.7034 470.0124 -84.4271 0.0000 0.0000
240.03 15.07.2018 09.00.01 21.61782 297.0282 374.6466 0.8289 -2.2292 4.0774 410.7727 221.9457 374.0094 470.5907 -81.5213 0.0000 0.0000
250.03 15.07.2018 09.10.01 21.73956 297.3169 403.9612 0.8937 -2.2621 4.2078 405.9100 219.2716 375.7819 471.7921 -76.3979 0.0000 0.0000
260.03 15.07.2018 09.20.01 21.86843 297.8203 425.4621 0.9413 -2.3250 4.3550 401.3085 216.7415 377.8514 471.2269 -81.5885 0.0000 0.0000
270.03 15.07.2018 09.30.01 22.00387 298.2004 448.0525 0.9913 -2.3919 4.5109 396.7274 214.2169 379.3055 470.5668 -83.9407 0.0000 0.0000
280.03 15.07.2018 09.40.01 22.14651 298.8721 476.2458 1.0536 -2.4648 4.6913 394.3105 212.8594 380.8151 473.4428 -70.2895 0.0000 0.0000
290.03 15.07.2018 09.50.01 22.29794 299.6092 529.1295 1.1706 -2.5492 4.9598 393.8451 212.6062 382.4747 475.8625 -67.8950 0.0000 0.0000
300.03 15.07.2018 10.00.01 22.46307 299.2624 539.0087 1.1925 -2.6800 5.1634 391.6251 211.3493 383.0217 475.3691 -76.7235 0.0000 0.0000
310.03 15.07.2018 10.10.01 22.63000 299.5910 497.2117 1.1000 -2.8194 5.2259 389.2303 209.9837 384.0018 475.6366 -75.2877 0.0000 0.0000
320.03 15.07.2018 10.20.01 22.78701 299.8947 457.1334 1.0114 -2.9058 5.2229 377.4734 203.0505 384.9838 474.2687 -73.5732 0.0000 0.0000
330.03 15.07.2018 10.30.01 22.93444 300.1197 413.3274 0.9144 -2.9426 5.1428 371.7778 199.8118 385.5981 473.6647 -72.8283 0.0000 0.0000
340.03 15.07.2018 10.40.01 23.07217 300.3115 443.8960 0.9821 -2.9335 5.2207 326.9195 172.9054 386.7408 467.0725 -65.3740 0.0000 0.0000
350.03 15.07.2018 10.50.01 23.21679 300.4191 421.6182 0.9328 -2.9516 5.1792 324.0092 171.2578 387.6190 466.3716 -64.7590 0.0000 0.0000
360.03 15.07.2018 11.00.01 23.35613 300.5436 416.6328 0.9218 -2.9430 5.1530 321.3952 169.7767 388.4849 465.9092 -64.2842 0.0000 0.0000
370.03 15.07.2018 11.10.01 23.49493 300.6545 448.4306 0.9921 -2.9317 5.2317 319.7280 168.9120 389.6377 466.3105 -62.4092 0.0000 0.0000
380.03 15.07.2018 11.20.01 23.64047 300.7412 425.4998 0.9414 -2.9583 5.1995 315.4831 166.5843 390.5294 466.2311 -61.1814 0.0000 0.0000
390.03 15.07.2018 11.30.01 23.77981 300.8176 415.4585 0.9192 -2.9590 5.1708 311.3589 164.3265 391.3232 466.0637 -60.5362 0.0000 0.0000
400.03 15.07.2018 11.40.01 23.91741 300.9248 422.5778 0.9349 -2.9560 5.1879 308.9338 162.9937 392.2984 466.1397 -59.9439 0.0000 0.0000
410.03 15.07.2018 11.50.01 24.05599 301.0184 410.5328 0.9083 -2.9625 5.1610 305.5059 161.0926 393.0955 465.9973 -59.5025 0.0000 0.0000
420.03 15.07.2018 12.00.01 24.19155 301.0948 381.5513 0.8441 -2.9606 5.0730 300.6587 158.3860 393.6662 465.5464 -59.0265 0.0000 0.0000
430.03 15.07.2018 12.10.01 24.32003 301.3253 429.2756 0.9497 -2.9355 5.1803 299.3280 157.7262 394.8272 466.0859 -57.3441 0.0000 0.0000
440.03 15.07.2018 12.20.01 24.45986 301.3966 642.8307 1.4222 -2.9786 5.8677 301.3541 158.6426 395.5578 466.2069 -59.2348 0.0000 0.0000
450.03 15.07.2018 12.30.01 24.65133 301.3091 948.0404 2.0974 -3.2668 7.1523 308.1645 161.9789 395.9995 466.4884 -63.3065 0.0000 0.0000
460.03 15.07.2018 12.40.01 24.91537 301.2365 1088.8822 2.4090 -3.8914 8.4006 315.1910 165.4189 396.5984 467.3403 -64.1633 0.0000 0.0000
470.03 15.07.2018 12.50.01 25.21343 301.1406 1109.9741 2.4557 -4.6611 9.4890 319.1533 167.1410 396.7249 467.7802 -65.2199 0.0000 0.0000
480.03 15.07.2018 13.00.01 25.51782 301.0889 1151.9102 2.5485 -5.4404 10.6519 325.5723 170.2812 397.1229 468.7156 -67.0270 0.0000 0.0000
490.03 15.07.2018 13.10.01 25.83309 301.1121 1145.9044 2.5352 -6.2508 11.7146 329.4112 172.0872 397.3886 470.0970 -65.4280 0.0000 0.0000
500.03 15.07.2018 13.20.01 26.14828 301.1262 1110.1653 2.4561 -7.0347 12.6544 331.3259 172.8315 397.4069 471.1257 -64.4650 0.0000 0.0000
510.03 15.07.2018 13.30.01 26.45611 301.1058 1044.5083 2.3109 -7.7624 13.4311 330.1688 171.8557 396.9264 471.4981 -63.7229 0.0000 0.0000
520.03 15.07.2018 13.40.01 26.74938 301.1031 1033.4065 2.2863 -8.4069 14.2576 331.2833 172.1666 396.5512 472.0961 -63.4370 0.0000 0.0000
530.03 15.07.2018 13.50.01 27.04040 301.1052 1019.5406 2.2556 -9.0320 15.0502 332.4930 172.5605 396.2541 472.7063 -63.2920 0.0000 0.0000
540.03 15.07.2018 14.00.01 27.32839 301.0914 961.7746 2.1278 -9.6333 15.6815 331.0585 171.4903 395.6702 472.8419 -62.8267 0.0000 0.0000
550.03 15.07.2018 14.10.01 27.60241 301.0830 798.1771 1.7659 -10.1608 15.9023 324.5428 168.1988 396.1727 473.6827 -59.3786 0.0000 0.0000
560.03 15.07.2018 14.20.01 27.83749 301.0877 633.9174 1.4025 -10.4986 15.8681 314.9493 163.2530 396.2557 473.8709 -55.9698 0.0000 0.0000
570.03 15.07.2018 14.30.01 28.03332 301.0941 507.0655 1.1218 -10.6540 15.7011 304.6528 157.9855 396.1887 473.7599 -52.9273 0.0000 0.0000
580.03 15.07.2018 14.40.01 28.19778 301.1339 348.0731 0.7701 -10.6734 15.2580 290.7073 150.7773 395.9708 472.9378 -49.5507 0.0000 0.0000
590.03 15.07.2018 14.50.01 28.32360 301.2063 243.1020 0.5378 -10.5262 14.7520 274.2986 142.1385 395.9935 471.4752 -46.4081 0.0000 0.0000
600.03 15.07.2018 15.00.01 28.42294 301.2826 129.7771 0.2871 -10.2752 14.0831 255.4550 132.1608 395.7391 469.1109 -43.7952 0.0000 0.0000
610.03 15.07.2018 15.10.01 28.49423 301.1032 217.2468 0.4806 -9.9270 13.8769 247.6868 128.0158 394.7333 466.5022 -46.4415 0.0000 0.0000
620.03 15.07.2018 15.20.01 28.58480 300.9606 270.5036 0.5985 -9.6996 13.7308 233.9987 120.2734 394.0116 463.0234 -47.8459 0.0000 0.0000
630.03 15.07.2018 15.30.01 28.68627 300.8322 271.1584 0.5999 -9.5491 13.5321 228.6618 117.5816 393.2616 460.4945 -49.8613 0.0000 0.0000
640.03 15.07.2018 15.40.01 28.78652 300.7266 207.0868 0.4582 -9.4114 13.1593 221.0014 113.6648 392.1768 457.7215 -50.5484 0.0000 0.0000
650.03 15.07.2018 15.50.01 28.87078 300.6302 162.3997 0.3593 -9.2138 12.7641 213.9367 110.1224 391.2258 455.1226 -50.9437 0.0000 0.0000
660.03 15.07.2018 16.00.01 28.93774 300.5462 -873.1245 -1.9317 -8.9806 9.3986 198.8207 103.9901 390.1631 452.0447 -50.1101 0.0000 0.0000
670.03 15.07.2018 16.10.01 28.76949 300.3855 173.4330 0.3837 -7.5993 10.6440 192.4775 99.5483 387.9822 449.5930 -47.3286 0.0000 0.0000
680.03 15.07.2018 16.20.01 28.83752 300.2256 163.3142 0.3613 -7.4628 10.4321 188.1783 97.4324 385.8905 447.8549 -45.1050 0.0000 0.0000
690.03 15.07.2018 16.30.01 28.90286 300.0713 149.4068 0.3305 -7.3216 10.2029 180.4775 93.2887 383.7927 445.5353 -42.8739 0.0000 0.0000
700.03 15.07.2018 16.40.01 28.96392 299.9062 122.7818 0.2716 -7.1754 9.9294 169.1731 87.0289 381.5710 442.2142 -41.1082 0.0000 0.0000
710.03 15.07.2018 16.50.01 29.01763 299.7342 95.2389 0.2107 -7.0127 9.6312 163.5640 84.2048 379.3504 439.6873 -40.0709 0.0000 0.0000
720.03 15.07.2018 17.00.01 29.06359 299.5298 64.1619 0.1420 -6.8347 9.3022 164.5645 85.3696 377.1205 438.2589 -39.6059 0.0000 0.0000
730.03 15.07.2018 17.10.01 29.10067 299.3190 40.1630 0.0889 -6.6389 8.9703 159.7602 83.0248 375.3721 436.4309 -37.5412 0.0000 0.0000
740.03 15.07.2018 17.20.01 29.12823 299.1080 -444.3453 -0.9831 -6.4341 7.2681 151.1436 79.4262 373.6561 434.2484 -35.8516 0.0000 0.0000
750.03 15.07.2018 17.30.01 29.04342 298.8977 -223.7112 -0.4949 -5.7020 6.9428 145.9076 76.8173 371.9277 432.2301 -34.6169 0.0000 0.0000
760.03 15.07.2018 17.40.01 29.01119 298.6888 691.9045 1.5308 -5.2588 9.0527 146.2608 75.7804 370.2457 430.6282 -33.8544 0.0000 0.0000
770.03 15.07.2018 17.50.01 29.18627 298.4817 230.2780 0.5095 -5.8700 8.5059 139.4049 72.4224 368.5626 428.5032 -32.6980 0.0000 0.0000
780.03 15.07.2018 18.00.01 29.25524 298.2716 3.2495 0.0072 -5.9405 7.9302 131.5070 68.4613 366.8695 426.2076 -31.3307 0.0000 0.0000
790.03 15.07.2018 18.10.01 29.26962 297.7466 -235.5424 -0.5211 -5.7660 6.9932 116.7699 60.8593 365.1046 422.7199 -30.7643 0.0000 0.0000
800.03 15.07.2018 18.20.01 29.22604 297.2181 -374.0945 -0.8276 -5.3463 6.0249 102.4823 53.5505 363.1342 419.1559 -29.7160 0.0000 0.0000
810.03 15.07.2018 18.30.01 29.14721 296.6890 -456.8115 -1.0106 -4.8045 5.0584 93.3650 49.3430 361.1802 416.3039 -29.0303 0.0000 0.0000
820.03 15.07.2018 18.40.01 29.04489 296.1615 -687.3462 -1.5207 -4.2057 3.5801 68.9123 36.5818 359.1983 411.6928 -26.2325 0.0000 0.0000
830.03 15.07.2018 18.50.01 28.88561 295.6277 -792.3330 -1.7530 -3.3840 2.1748 43.6495 23.2793 357.1142 406.7328 -22.7759 0.0000 0.0000
840.03 15.07.2018 19.00.01 28.69793 295.0915 -858.7872 -1.9000 -2.4887 0.7850 17.7421 9.5771 355.0227 401.5481 -18.8162 0.0000 0.0000
850.03 15.07.2018 19.10.01 28.49310 294.4459 -492.6483 -1.0899 -1.5642 0.6323 14.4035 7.7504 353.0309 397.9870 -17.9412 0.0000 0.0000
860.03 15.07.2018 19.20.01 28.37020 293.8090 -315.6179 -0.6983 -1.0964 0.5308 12.1694 6.5477 351.3718 394.8860 -17.8006 0.0000 0.0000
870.03 15.07.2018 19.30.01 28.28698 293.1748 -235.6131 -0.5213 -0.8512 0.4399 10.1235 5.4500 349.7580 391.9705 -17.8921 0.0000 0.0000
880.03 15.07.2018 19.40.01 28.22109 292.5430 -221.5736 -0.4902 -0.7112 0.2946 6.8997 3.7228 348.1625 389.0838 -17.9391 0.0000 0.0000
