# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.89907 289.1371 343.1930 0.4588 -0.4873 1.2615 543.6785 299.8822 321.4487 410.3826 -62.1499 0.0000 0.0000
20.02 15.07.2018 05.20.00 19.92990 289.9473 562.8138 0.7524 -0.8892 2.1889 973.5226 537.5089 325.1310 463.5520 -110.4084 0.0000 0.0000
30.03 15.07.2018 05.30.01 19.99481 290.5809 840.5078 1.1237 -1.3475 3.2950 1409.9094 778.9314 329.9873 530.7400 -167.9902 0.0000 0.0000
40.03 15.07.2018 05.40.01 20.10244 291.3914 1114.8315 1.4904 -1.9093 4.5329 1324.9278 731.6337 335.9141 547.4635 -183.2970 0.0000 0.0000
50.03 15.07.2018 05.50.01 20.24655 291.9893 731.7207 0.9782 -2.5382 4.6886 1228.2121 678.1848 339.0083 552.4233 -192.1253 0.0000 0.0000
60.03 15.07.2018 06.00.01 20.34710 292.5147 450.4789 0.6022 -2.8519 4.6056 1126.6110 621.9879 340.9040 551.3193 -196.7921 0.0000 0.0000
70.03 15.07.2018 06.10.01 20.41613 292.8145 338.4841 0.4525 -2.9337 4.5149 1083.0411 597.9747 342.2851 553.2260 -202.4728 0.0000 0.0000
80.03 15.07.2018 06.20.01 20.47500 293.1400 378.9219 0.5066 -2.8948 4.5352 1037.9842 572.9811 343.8939 553.1117 -206.6040 0.0000 0.0000
90.03 15.07.2018 06.30.01 20.54260 293.4346 424.8030 0.5679 -2.8238 4.5223 991.6518 547.2458 345.3022 551.0187 -209.1243 0.0000 0.0000
100.03 15.07.2018 06.40.01 20.62017 293.7401 522.5411 0.6986 -2.7233 4.5625 962.8721 531.1690 346.7111 549.8326 -209.6869 0.0000 0.0000
110.03 15.07.2018 06.50.01 20.71395 294.0492 614.9119 0.8221 -2.6250 4.5961 933.5989 514.8030 348.1291 547.9717 -209.6595 0.0000 0.0000
120.03 15.07.2018 07.00.01 20.82330 294.3610 709.7873 0.9489 -2.5284 4.6364 903.3654 497.8533 349.5127 545.3871 -208.6181 0.0000 0.0000
130.03 15.07.2018 07.10.01 20.94802 294.6488 790.2126 1.0564 -2.4391 4.6607 882.4070 486.0230 351.0750 544.9608 -204.3403 0.0000 0.0000
140.03 15.07.2018 07.20.01 21.08624 294.9582 894.6317 1.1960 -2.3551 4.7349 861.3659 474.1010 352.7638 544.4195 -199.7659 0.0000 0.0000
150.03 15.07.2018 07.30.01 21.24038 295.2767 971.8121 1.2992 -2.2954 4.7929 839.8587 461.9141 354.4886 543.6205 -194.9288 0.0000 0.0000
160.03 15.07.2018 07.40.01 21.40685 295.6061 1064.0400 1.4225 -2.2493 4.8958 823.1859 452.3450 356.2389 543.2628 -189.5083 0.0000 0.0000
170.03 15.07.2018 07.50.01 21.58688 295.9326 1110.7061 1.4849 -2.2302 4.9534 805.8230 442.4008 358.0465 542.7458 -184.2860 0.0000 0.0000
180.03 15.07.2018 08.00.01 21.77453 296.2519 1159.5856 1.5502 -2.2156 5.0211 787.9196 432.1247 359.8466 541.9709 -179.2418 0.0000 0.0000
190.03 15.07.2018 08.10.01 21.96951 296.4732 1195.5001 1.5983 -2.2142 5.0833 768.7876 421.1629 361.7435 542.9456 -167.3671 0.0000 0.0000
200.03 15.07.2018 08.20.01 22.16958 296.7333 1209.5093 1.6170 -2.2263 5.1244 749.1538 409.9175 363.4398 541.3610 -163.4929 0.0000 0.0000
210.03 15.07.2018 08.30.01 22.37246 297.3433 1253.4025 1.6757 -2.2325 5.2110 729.6589 398.7172 364.8833 538.0268 -162.0998 0.0000 0.0000
220.03 15.07.2018 08.40.01 22.58215 297.5746 1256.0596 1.6792 -2.2471 5.2351 712.7717 388.9548 366.3083 536.9721 -150.0525 0.0000 0.0000
230.03 15.07.2018 08.50.01 22.79263 297.8677 1276.3154 1.7063 -2.2592 5.2874 695.9674 379.2190 367.7431 535.6410 -144.7277 0.0000 0.0000
240.03 15.07.2018 09.00.01 23.00598 298.1656 1313.4656 1.7560 -2.2837 5.3862 679.1483 369.4371 369.1016 533.6110 -144.1532 0.0000 0.0000
250.03 15.07.2018 09.10.01 23.22399 298.2876 1352.2007 1.8078 -2.3336 5.5218 659.3271 357.9923 370.8200 534.3088 -134.3769 0.0000 0.0000
260.03 15.07.2018 09.20.01 23.44677 298.5618 1382.1917 1.8479 -2.4104 5.6777 639.9355 346.7901 372.8634 533.1215 -134.7927 0.0000 0.0000
270.03 15.07.2018 09.30.01 23.67352 298.4272 1417.3605 1.8949 -2.5054 5.8670 620.6586 335.6261 374.3882 527.2792 -148.8074 0.0000 0.0000
280.03 15.07.2018 09.40.01 23.90490 298.9641 1456.1284 1.9467 -2.6197 6.0885 605.0918 326.4844 375.8198 527.1350 -125.1776 0.0000 0.0000
290.03 15.07.2018 09.50.01 24.14181 299.2773 1533.6642 2.0504 -2.7570 6.4098 591.4629 318.4312 377.4892 525.3403 -125.4569 0.0000 0.0000
300.03 15.07.2018 10.00.01 24.38796 299.2247 1528.9240 2.0440 -2.9446 6.6515 576.5223 309.6511 378.2735 519.3196 -145.1835 0.0000 0.0000
310.03 15.07.2018 10.10.01 24.63241 299.4138 1426.1689 1.9066 -3.1354 6.7227 564.2281 302.4063 379.2201 516.6264 -138.1846 0.0000 0.0000
320.03 15.07.2018 10.20.01 24.86300 299.6149 1320.4041 1.7652 -3.2716 6.7158 550.3877 294.2927 380.1743 514.1181 -132.1600 0.0000 0.0000
330.03 15.07.2018 10.30.01 25.07916 299.8241 1194.1265 1.5964 -3.3529 6.5991 534.9504 285.3079 380.8244 511.5159 -127.0365 0.0000 0.0000
