# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.87371 288.4266 48.5483 0.1759 -0.2227 0.5314 135.2452 68.6664 325.0118 368.7745 -12.9998 0.0236 0.0000
20.02 15.07.2018 05.20.00 19.88745 289.1690 91.8506 0.3328 -0.3984 0.9749 363.3228 183.3046 329.8042 378.1898 -21.3976 0.0664 0.0000
30.03 15.07.2018 05.30.01 19.92297 289.7816 135.3377 0.4904 -0.6314 1.4957 523.1862 263.9878 336.0795 393.5592 -37.8512 0.1486 0.0000
40.03 15.07.2018 05.40.01 19.98086 290.6014 171.5537 0.6216 -0.9348 2.0751 506.1428 256.3229 343.9712 407.7633 -48.8138 0.2158 0.0000
50.03 15.07.2018 05.50.01 20.05407 291.2911 89.7662 0.3252 -1.2751 2.1338 474.1352 240.4858 347.5210 416.3638 -53.5409 0.3062 0.0000
60.03 15.07.2018 06.00.01 20.09457 291.7142 37.6529 0.1364 -1.4281 2.0860 438.5657 222.6791 348.8243 422.1027 -57.4851 0.4146 0.0000
70.03 15.07.2018 06.10.01 20.11355 291.8959 15.9492 0.0578 -1.4692 2.0360 422.3473 214.5366 349.8214 426.3105 -60.8923 0.5331 0.0000
80.03 15.07.2018 06.20.01 20.12365 292.0933 16.7489 0.0607 -1.4670 2.0369 407.7463 207.2841 351.1307 429.8069 -64.0095 0.6567 0.0000
90.03 15.07.2018 06.30.01 20.13406 292.4547 14.5014 0.0525 -1.4652 2.0237 436.2334 221.5466 353.3976 433.3787 -66.9175 0.7993 0.0000
100.03 15.07.2018 06.40.01 20.14382 292.8800 19.7720 0.0716 -1.4563 2.0372 426.3385 216.6468 356.6132 437.2344 -69.0002 1.0127 0.0000
110.03 15.07.2018 06.50.01 20.15621 293.0839 22.0451 0.0799 -1.4545 2.0459 416.3452 211.7010 357.7596 439.7414 -71.8537 1.1738 0.0000
