# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.85000 288.6710 0.0000 0.0000 0.0000 0.0000 122.0580 61.0290 325.2240 371.8308 -19.8518 0.0000 0.0000
20.02 15.07.2018 05.20.00 19.85000 289.3188 0.0000 0.0000 0.0000 0.0000 193.8034 96.9017 328.7961 374.4438 -20.6127 0.0000 0.0000
30.03 15.07.2018 05.30.01 19.85000 290.0824 0.0000 0.0000 0.0000 0.0000 257.1213 128.5607 333.7636 378.8663 -23.0447 0.0000 0.0000
40.03 15.07.2018 05.40.01 19.85000 290.9599 0.0000 0.0000 0.0000 0.0000 279.1400 139.5700 340.3457 384.0423 -24.0869 0.0000 0.0000
50.03 15.07.2018 05.50.01 19.85000 291.6433 0.0301 0.0001 0.0001 0.0000 250.8698 125.4349 343.6053 388.0292 -23.8082 0.0000 0.0000
60.03 15.07.2018 06.00.01 19.85000 292.2286 0.0931 0.0002 0.0002 0.0000 302.7755 151.3878 345.6567 392.5123 -24.7250 0.0000 0.0000
70.03 15.07.2018 06.10.01 19.85000 292.5748 0.2735 0.0007 0.0007 0.0000 278.3974 139.1987 347.1227 396.8510 -26.5868 0.0000 0.0000
80.03 15.07.2018 06.20.01 19.85000 292.8809 0.9747 0.0024 0.0024 0.0000 258.0233 129.0117 348.7663 399.7078 -26.7747 0.0000 0.0000
90.03 15.07.2018 06.30.01 19.85012 293.1831 0.9775 0.0024 0.0024 0.0000 294.7434 147.3717 350.2327 403.2608 -28.0022 0.0000 0.0000
100.03 15.07.2018 06.40.01 19.85021 293.4738 1.0071 0.0025 0.0025 0.0000 277.7588 138.8794 351.7685 406.7905 -28.8841 0.0000 0.0000
110.03 15.07.2018 06.50.01 19.85061 293.7422 1.0753 0.0026 0.0026 0.0000 269.4177 134.7088 353.2176 409.3707 -29.2991 0.0000 0.0000
120.03 15.07.2018 07.00.01 19.85128 293.9984 1.0608 0.0026 0.0026 0.0000 265.1239 132.5620 354.6338 411.6760 -30.0065 0.0000 0.0000
130.03 15.07.2018 07.10.01 19.85214 294.3222 1.1648 0.0029 0.0029 0.0000 262.5329 131.2665 356.2178 413.9080 -29.6729 0.0000 0.0000
140.03 15.07.2018 07.20.01 19.85305 294.6668 2.0384 0.0050 0.0050 0.0000 261.9981 130.9991 357.9994 416.0493 -29.5023 0.0000 0.0000
150.03 15.07.2018 07.30.01 19.85415 294.9918 3.1293 0.0077 0.0077 0.0000 260.1230 130.0615 359.7690 418.0420 -29.5990 0.0000 0.0000
160.03 15.07.2018 07.40.01 19.85595 295.3486 3.5693 0.0087 0.0087 0.0000 260.2326 130.1163 361.8266 419.9853 -29.4196 0.0000 0.0000
170.03 15.07.2018 07.50.01 19.85784 295.6859 5.3163 0.0130 0.0130 0.0000 259.9244 129.9622 363.7465 421.8720 -29.4248 0.0000 0.0000
180.03 15.07.2018 08.00.01 19.86059 295.9907 6.1269 0.0150 0.0150 0.0000 307.4301 153.7151 365.5527 424.8339 -30.7605 0.0000 0.0000
190.03 15.07.2018 08.10.01 19.86358 296.1345 7.3426 0.0180 0.0180 0.0000 306.0895 153.0448 367.6178 428.1482 -32.6319 0.0000 0.0000
200.03 15.07.2018 08.20.01 19.86724 296.0322 8.2247 0.0202 0.0202 0.0000 304.3948 152.1974 369.4858 430.4298 -36.8387 0.0000 0.0000
