# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.92925 288.4942 192.4149 0.6167 -0.7740 1.8543 413.1752 226.0792 325.0300 400.6289 -47.3561 0.0285 0.0000
20.02 15.07.2018 05.20.00 19.97534 289.3028 348.9735 1.1185 -1.3834 3.3359 738.5300 404.4420 329.9809 439.3060 -80.3050 0.0800 0.0000
30.03 15.07.2018 05.30.01 20.08785 290.2027 518.3377 1.6613 -2.1693 5.1075 1065.7738 583.6442 336.5216 487.2506 -121.0732 0.1789 0.0000
40.03 15.07.2018 05.40.01 20.27517 291.2511 692.3425 2.2190 -3.1744 7.1912 1005.7480 549.1524 345.3426 499.5258 -132.5273 0.2589 0.0000
50.03 15.07.2018 05.50.01 20.52560 291.9855 376.0544 1.2053 -4.3393 7.3928 929.1729 506.6793 348.9940 503.8599 -137.2967 0.3690 0.0000
60.03 15.07.2018 06.00.01 20.67205 292.4015 181.0630 0.5803 -4.8387 7.2254 849.1290 462.5038 350.1800 503.8905 -139.8269 0.4968 0.0000
70.03 15.07.2018 06.10.01 20.75408 292.6411 103.8725 0.3329 -4.9412 7.0321 811.8401 441.9368 350.9734 505.8178 -142.7877 0.6390 0.0000
80.03 15.07.2018 06.20.01 20.81255 292.9129 124.4478 0.3989 -4.8784 7.0364 774.7836 421.3052 352.1527 506.3812 -144.4858 0.7877 0.0000
90.03 15.07.2018 06.30.01 20.88067 293.1759 135.0242 0.4328 -4.8215 7.0056 737.2924 400.4478 353.2083 505.5291 -145.0409 0.9448 0.0000
100.03 15.07.2018 06.40.01 20.95590 293.4694 169.1933 0.5423 -4.7514 7.0583 713.2578 386.9278 354.4247 505.2147 -144.4738 1.1092 0.0000
110.03 15.07.2018 06.50.01 21.04614 293.7568 188.8511 0.6053 -4.7080 7.0844 693.2065 375.8254 355.4838 504.8774 -144.3528 1.2864 0.0000
120.03 15.07.2018 07.00.01 21.14639 294.0441 213.1465 0.6832 -4.6676 7.1344 674.6493 365.5941 356.5430 504.1770 -144.2423 1.4792 0.0000
130.03 15.07.2018 07.10.01 21.25781 294.3342 227.9197 0.7305 -4.6412 7.1622 662.7377 359.0140 357.9984 504.7340 -140.5073 1.6788 0.0000
140.03 15.07.2018 07.20.01 21.37728 294.6370 261.4782 0.8381 -4.6164 7.2727 651.0295 352.4705 359.7001 505.1823 -137.2398 1.8769 0.0000
150.03 15.07.2018 07.30.01 21.51061 294.9448 276.8273 0.8873 -4.6271 7.3525 638.5586 345.5007 361.3980 505.3687 -134.1917 2.0746 0.0000
160.03 15.07.2018 07.40.01 21.65194 295.2790 320.4317 1.0270 -4.6455 7.5634 630.4911 340.8459 363.4838 505.9936 -131.0452 2.2727 0.0000
170.03 15.07.2018 07.50.01 21.81002 295.6039 322.6882 1.0343 -4.7207 7.6733 621.1306 335.5201 365.2962 506.4551 -128.0844 2.4760 0.0000
180.03 15.07.2018 08.00.01 21.97036 295.9937 317.2059 1.0167 -4.7823 7.7319 610.5431 329.5111 367.5586 506.6873 -124.8948 2.6890 0.0000
