# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.88665 288.6274 100.5632 0.2857 -0.3512 0.8492 510.9995 283.9577 325.4996 412.9125 -60.1549 0.0296 0.0000
20.02 15.07.2018 05.20.00 19.90734 289.4289 175.9125 0.4998 -0.6221 1.4958 917.6891 510.2629 330.3326 464.4209 -105.8735 0.0808 0.0000
30.03 15.07.2018 05.30.01 19.95535 290.3345 258.7352 0.7350 -0.9562 2.2550 1327.8590 738.4840 336.8053 527.8881 -160.5262 0.1748 0.0000
40.03 15.07.2018 05.40.01 20.03448 291.3664 347.6326 0.9876 -1.3702 3.1437 1248.9924 693.6378 345.3767 540.8437 -172.5305 0.2478 0.0000
50.03 15.07.2018 05.50.01 20.14147 291.9175 199.7544 0.5675 -1.8406 3.2108 1153.6618 640.3550 348.4865 544.1464 -180.0790 0.3669 0.0000
60.03 15.07.2018 06.00.01 20.20852 292.2872 111.0951 0.3156 -2.0337 3.1324 1054.2332 584.8448 349.7368 543.0356 -180.6018 0.5085 0.0000
70.03 15.07.2018 06.10.01 20.25277 292.5098 82.3960 0.2341 -2.0493 3.0445 1009.0661 559.6619 350.6048 545.2726 -182.3140 0.6597 0.0000
80.03 15.07.2018 06.20.01 20.29250 292.7740 106.8190 0.3035 -1.9761 3.0394 963.1746 533.9041 351.8282 545.7904 -182.5534 0.8155 0.0000
90.03 15.07.2018 06.30.01 20.34347 293.0219 132.9863 0.3778 -1.8883 3.0214 916.5601 507.7304 352.8659 544.6062 -181.7265 0.9819 0.0000
100.03 15.07.2018 06.40.01 20.40673 293.2781 173.6498 0.4933 -1.7873 3.0408 886.6428 490.8042 354.0323 544.3042 -180.1778 1.1632 0.0000
110.03 15.07.2018 06.50.01 20.48626 293.5498 208.1185 0.5912 -1.6944 3.0476 858.0619 474.7030 355.1202 543.4798 -178.7073 1.3626 0.0000
120.03 15.07.2018 07.00.01 20.58019 293.8299 244.5581 0.6948 -1.6047 3.0660 829.8297 458.7888 356.2228 541.9589 -176.8733 1.5803 0.0000
130.03 15.07.2018 07.10.01 20.68871 294.1572 275.2152 0.7819 -1.5255 3.0765 810.1175 447.6067 357.6735 541.9180 -171.2264 1.8082 0.0000
140.03 15.07.2018 07.20.01 20.80975 294.4924 312.2425 0.8871 -1.4543 3.1218 790.6068 436.4860 359.3606 541.5987 -166.5015 2.0376 0.0000
150.03 15.07.2018 07.30.01 20.94457 294.8269 338.2628 0.9610 -1.4050 3.1546 770.3755 424.9536 361.0489 540.8381 -162.2080 2.2695 0.0000
160.03 15.07.2018 07.40.01 21.08981 295.1699 375.0595 1.0655 -1.3679 3.2445 727.9304 402.5346 363.1130 539.5595 -157.2266 2.5024 0.0000
170.03 15.07.2018 07.50.01 21.24777 295.5152 388.6913 1.1042 -1.3619 3.2882 698.6555 386.6618 364.9688 537.4128 -151.9752 2.7383 0.0000
180.03 15.07.2018 08.00.01 21.41137 295.8922 396.3395 1.1260 -1.3581 3.3120 681.9829 377.0075 367.0656 535.3497 -146.9091 2.9782 0.0000
190.03 15.07.2018 08.10.01 21.57842 296.3080 408.2600 1.1598 -1.3529 3.3503 664.7063 367.0035 369.5902 535.1792 -135.8965 3.2759 0.0000
200.03 15.07.2018 08.20.01 21.74954 296.7794 414.1136 1.1765 -1.3564 3.3772 646.8907 356.6944 372.0096 534.2997 -129.6309 3.5535 0.0000
210.03 15.07.2018 08.30.01 21.92294 297.1616 424.7254 1.2066 -1.3642 3.4277 616.7239 340.1934 373.4064 530.7809 -131.2188 3.8076 0.0000
220.03 15.07.2018 08.40.01 22.09988 297.4641 417.9357 1.1873 -1.3822 3.4260 600.9621 331.0178 374.1547 528.7009 -124.6766 4.0950 0.0000
230.03 15.07.2018 08.50.01 22.27502 297.7336 420.7879 1.1954 -1.3886 3.4454 585.3813 321.9145 375.1728 526.5938 -121.4517 4.4029 0.0000
240.03 15.07.2018 09.00.01 22.45114 298.0515 433.7885 1.2324 -1.4030 3.5138 570.3059 313.0289 376.5361 524.3766 -119.2536 4.7271 0.0000
250.03 15.07.2018 09.10.01 22.63076 298.2258 441.4479 1.2541 -1.4421 3.5950 552.1657 302.4117 379.2345 523.8486 -105.6630 5.0380 0.0000
260.03 15.07.2018 09.20.01 22.81243 298.1359 453.3533 1.2879 -1.4980 3.7146 535.1808 292.4311 380.6586 519.8647 -112.1059 5.3262 0.0000
270.03 15.07.2018 09.30.01 22.99722 297.9892 455.7754 1.2948 -1.5783 3.8308 517.9333 282.2880 381.2211 513.4938 -124.4261 5.6571 0.0000
280.03 15.07.2018 09.40.01 23.18209 298.1524 457.1384 1.2987 -1.6705 3.9589 503.6449 273.7783 381.8093 512.4815 -109.5570 6.0426 0.0000
290.03 15.07.2018 09.50.01 23.36691 298.3987 468.6059 1.3313 -1.7739 4.1402 491.0479 266.2086 382.8062 510.1532 -113.0489 6.4933 0.0000
300.03 15.07.2018 10.00.01 23.55413 298.4705 452.3408 1.2851 -1.9026 4.2502 476.5896 257.6311 383.4535 505.9680 -119.4077 6.9933 0.0000
310.03 15.07.2018 10.10.01 23.73541 298.6778 420.6447 1.1950 -2.0157 4.2809 464.8953 250.6965 384.3503 503.4401 -109.9667 7.5285 0.0000
320.03 15.07.2018 10.20.01 23.90606 298.8987 389.1833 1.1056 -2.0919 4.2634 447.0117 240.1217 385.2034 500.2672 -101.9881 8.0779 0.0000
330.03 15.07.2018 10.30.01 24.06591 299.0921 346.2716 0.9837 -2.1328 4.1553 432.0722 231.4637 385.5332 497.7148 -96.1024 8.6368 0.0000
340.03 15.07.2018 10.40.01 24.21212 299.2898 355.1345 1.0089 -2.1276 4.1820 395.0843 210.3585 386.3797 492.8159 -89.4107 9.1969 0.0000
350.03 15.07.2018 10.50.01 24.35964 299.4613 335.9552 0.9544 -2.1480 4.1365 383.7484 203.7050 387.0621 490.2442 -85.8955 10.2973 0.0000
360.03 15.07.2018 11.00.01 24.49996 299.6364 320.5584 0.9107 -2.1563 4.0893 372.1129 196.8736 387.7190 487.8055 -83.4602 11.4205 0.0000
370.03 15.07.2018 11.10.01 24.63409 299.7484 331.8174 0.9427 -2.1596 4.1364 360.8757 190.2710 388.6005 486.3156 -78.0028 12.5491 0.0000
380.03 15.07.2018 11.20.01 24.77017 299.8490 313.8564 0.8916 -2.2010 4.1235 348.0613 182.8109 389.3622 484.6637 -73.6114 13.7680 0.0000
390.03 15.07.2018 11.30.01 24.89929 299.9150 291.2645 0.8275 -2.2338 4.0817 334.7273 175.0872 389.9197 482.7318 -70.6204 14.9929 0.0000
400.03 15.07.2018 11.40.01 25.02020 299.9715 290.5206 0.8253 -2.2527 4.1040 318.2688 165.3285 390.7498 480.0387 -67.7560 16.2221 0.0000
410.03 15.07.2018 11.50.01 25.13925 300.0217 267.3940 0.7596 -2.2897 4.0658 305.6729 157.9819 391.3907 477.7273 -66.3067 17.6130 0.0000
420.03 15.07.2018 12.00.01 25.24987 300.0791 238.9647 0.6789 -2.3106 3.9860 294.8415 151.7562 391.9950 475.4881 -65.5999 19.0918 0.0000
430.03 15.07.2018 12.10.01 25.35089 300.3235 259.5889 0.7375 -2.3101 4.0634 287.2504 147.3242 393.1591 474.9389 -56.4036 20.9200 0.0000
440.03 15.07.2018 12.20.01 25.45736 300.4725 393.0989 1.1168 -2.3622 4.6386 282.0484 144.0096 393.7901 473.4496 -58.4671 22.9088 0.0000
450.03 15.07.2018 12.30.01 25.60317 300.5462 584.5997 1.6608 -2.6342 5.7267 281.1888 142.8829 394.0647 471.7201 -64.3388 24.8917 0.0000
460.03 15.07.2018 12.40.01 25.80486 300.6378 664.6960 1.8883 -3.2002 6.7848 282.4035 142.7721 394.7360 470.1555 -67.5166 26.8218 0.0000
470.03 15.07.2018 12.50.01 26.03008 300.6427 691.2957 1.9639 -3.8861 7.8001 285.1255 143.4117 395.0714 468.4889 -70.3349 28.6770 0.0000
