# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.89910 289.0795 344.4742 0.4605 -0.4874 1.2640 259.2117 130.5088 321.4833 371.4655 -18.1781 0.0000 0.0000
20.02 15.07.2018 05.20.00 19.93011 289.7851 564.7685 0.7550 -0.8921 2.1962 452.7432 227.4057 325.2158 383.3615 -30.7748 0.0000 0.0000
30.03 15.07.2018 05.30.01 19.99514 290.5862 844.5316 1.1291 -1.3542 3.3111 770.5184 398.7154 330.1273 421.1802 -65.6097 0.0000 0.0000
40.03 15.07.2018 05.40.01 20.10339 291.5470 1154.8055 1.5439 -1.9225 4.6219 731.6203 378.7482 336.4992 438.5488 -78.6019 0.0000 0.0000
50.03 15.07.2018 05.50.01 20.25176 292.2574 729.9510 0.9759 -2.5894 4.7537 691.3818 357.9759 339.5786 448.3658 -85.7474 0.0000 0.0000
60.03 15.07.2018 06.00.01 20.34988 292.7267 411.1697 0.5497 -2.9403 4.6534 654.6782 338.7885 341.4286 454.4458 -91.6899 0.0000 0.0000
70.03 15.07.2018 06.10.01 20.40911 292.9761 243.7508 0.3259 -3.0767 4.5367 629.6714 325.9347 342.7347 459.3813 -96.7320 0.0000 0.0000
80.03 15.07.2018 06.20.01 20.44814 293.2074 226.6658 0.3030 -3.1050 4.5440 605.9280 313.7392 344.2818 463.0186 -100.8145 0.0000 0.0000
90.03 15.07.2018 06.30.01 20.57870 293.4264 15128.4473 20.2252 -3.5468 31.6960 663.6551 329.9449 345.6464 472.2401 -110.4160 0.0000 0.0000
100.03 15.07.2018 06.40.01 22.49102 293.6859 7780.5254 10.4018 -12.6690 30.7611 646.6420 321.6644 347.0854 474.5105 -112.0350 0.0000 0.0000
110.03 15.07.2018 06.50.01 23.50652 293.9110 4074.1587 5.4467 -16.8835 29.7737 629.3384 313.2508 348.4583 475.9116 -113.6095 0.0000 0.0000
120.03 15.07.2018 07.00.01 24.06356 294.1422 2146.7390 2.8700 -18.6953 28.7538 611.7983 304.7172 349.8085 476.5539 -114.8908 0.0000 0.0000
130.03 15.07.2018 07.10.01 24.38009 294.4752 1267.5245 1.6946 -19.3036 27.9975 600.1922 299.0869 351.3418 477.8304 -113.9048 0.0000 0.0000
140.03 15.07.2018 07.20.01 24.58465 294.8306 792.9228 1.0601 -19.3877 27.2637 588.9835 293.6753 353.0610 479.0190 -112.4331 0.0000 0.0000
150.03 15.07.2018 07.30.01 24.72735 295.1880 493.1509 0.6593 -19.2044 26.4849 642.9094 327.3788 354.7797 489.7612 -120.9556 0.0000 0.0000
160.03 15.07.2018 07.40.01 24.83120 295.6317 425.1117 0.5683 -18.8636 25.9093 633.0821 322.4276 356.7554 491.7311 -118.2060 0.0000 0.0000
170.03 15.07.2018 07.50.01 24.92458 296.0206 323.7009 0.4328 -18.5012 25.2453 622.6220 317.1693 358.6047 493.3100 -115.4403 0.0000 0.0000
180.03 15.07.2018 08.00.01 25.00372 296.3689 217.8785 0.2913 -18.0923 24.5114 611.3223 311.4605 360.3545 494.4852 -112.6440 0.0000 0.0000
190.03 15.07.2018 08.10.01 25.06841 296.7121 143.5715 0.1919 -17.6331 23.7667 599.5830 305.5439 362.3370 497.4831 -101.6847 0.0000 0.0000
200.03 15.07.2018 08.20.01 25.18417 297.1219 9882.9648 13.2125 -17.4226 40.8469 641.3456 318.2805 364.1931 503.7670 -100.3176 0.0000 0.0000
210.03 15.07.2018 08.30.01 26.46237 297.2535 4895.8037 6.5452 -22.8943 39.2527 626.9345 311.3999 365.6782 502.3401 -105.3766 0.0000 0.0000
220.03 15.07.2018 08.40.01 27.13030 297.2970 2422.6274 3.2388 -25.0662 37.7400 614.4330 305.4295 367.0506 502.1821 -101.0694 0.0000 0.0000
230.03 15.07.2018 08.50.01 27.52136 297.4396 6030.4727 8.0621 -25.8006 45.1503 645.8847 319.0975 368.4925 506.5285 -105.6649 0.0000 0.0000
240.03 15.07.2018 09.00.01 28.33447 297.6739 2841.9771 3.7994 -28.5985 43.1972 631.5983 312.3823 370.1072 505.8449 -110.0986 0.0000 0.0000
250.03 15.07.2018 09.10.01 28.75198 298.0934 1012.0397 1.3530 -29.3346 40.9168 614.4436 304.3597 371.9426 509.6498 -93.5272 0.0000 0.0000
260.03 15.07.2018 09.20.01 28.93829 298.8132 -87.7986 -0.1174 -28.9396 38.4296 612.1700 305.4227 373.8379 513.5944 -96.7854 0.0000 0.0000
270.03 15.07.2018 09.30.01 28.98474 298.8374 -538.8250 -0.7204 -27.9069 36.2487 607.1514 304.6029 375.1916 512.8353 -111.2353 0.0000 0.0000
280.03 15.07.2018 09.40.01 28.97082 298.7685 -706.0806 -0.9440 -26.6637 34.2930 598.0067 300.9591 376.5273 512.8288 -99.7796 0.0000 0.0000
290.03 15.07.2018 09.50.01 28.93191 299.0420 -778.8079 -1.0412 -25.3780 32.4491 584.8417 294.8212 378.2481 509.7122 -113.8865 0.0000 0.0000
300.03 15.07.2018 10.00.01 28.87969 298.6807 -919.3542 -1.2291 -24.1001 30.4946 569.4752 287.4460 379.3967 503.7504 -134.0720 0.0000 0.0000
310.03 15.07.2018 10.10.01 28.80746 299.0011 -840.2688 -1.1234 -22.7907 28.8898 557.5984 281.7164 380.4212 502.0750 -126.0200 0.0000 0.0000
320.03 15.07.2018 10.20.01 28.74218 299.3470 -885.9728 -1.1845 -21.5632 27.1716 544.1476 275.1276 381.3636 500.5327 -120.2785 0.0000 0.0000
330.03 15.07.2018 10.30.01 28.66857 299.6178 -1024.8854 -1.3702 -20.3350 25.2864 528.7516 267.5030 381.8304 498.5997 -116.2662 0.0000 0.0000
340.03 15.07.2018 10.40.01 28.57662 299.9374 -904.6580 -1.2094 -19.0599 23.8006 518.4180 262.5314 382.8399 497.4996 -113.2165 0.0000 0.0000
350.03 15.07.2018 10.50.01 28.50073 300.1792 -1050.8674 -1.4049 -17.9011 21.9950 505.2050 256.0730 383.6369 495.9817 -110.9272 0.0000 0.0000
360.03 15.07.2018 11.00.01 28.40429 300.3918 -1174.2784 -1.5699 -16.6796 20.1463 491.6619 249.4489 384.3723 494.2990 -109.7285 0.0000 0.0000
370.03 15.07.2018 11.10.01 28.29058 300.5047 -1183.3372 -1.5820 -15.4138 18.4424 478.1383 242.9312 385.4203 492.9598 -107.0667 0.0000 0.0000
380.03 15.07.2018 11.20.01 28.17333 300.5911 -1334.4242 -1.7840 -14.1716 16.5168 462.3621 235.2280 386.3200 491.2435 -104.7765 0.0000 0.0000
390.03 15.07.2018 11.30.01 28.03497 300.6769 -1452.6726 -1.9421 -12.8665 14.5660 446.0797 227.2417 387.0342 489.3043 -102.9715 0.0000 0.0000
400.03 15.07.2018 11.40.01 27.87969 300.7311 -1456.0167 -1.9465 -11.5235 12.7692 432.8529 220.8779 387.9730 487.5496 -101.7474 0.0000 0.0000
410.03 15.07.2018 11.50.01 27.72152 300.8333 -1531.7413 -2.0478 -10.2120 10.8856 417.9631 213.5828 388.6974 485.5505 -100.1957 0.0000 0.0000
420.03 15.07.2018 12.00.01 27.55142 300.9399 -1627.7671 -2.1762 -8.8857 8.9460 401.8543 205.5981 389.1753 483.2662 -98.2560 0.0000 0.0000
430.03 15.07.2018 12.10.01 27.36746 301.1412 -1551.4449 -2.0741 -7.5360 7.2825 388.9964 199.4923 390.1824 482.6877 -89.0094 0.0000 0.0000
440.03 15.07.2018 12.20.01 27.19232 301.2571 -1092.6479 -1.4608 -6.2707 6.4133 385.9210 198.6537 390.7596 482.5297 -88.9340 0.0000 0.0000
450.03 15.07.2018 12.30.01 27.07421 301.2469 -400.3515 -0.5352 -5.3209 6.3809 393.8013 203.7557 391.0377 482.7920 -96.1063 0.0000 0.0000
460.03 15.07.2018 12.40.01 27.04180 301.3080 -43.4090 -0.0580 -4.8113 6.3377 401.5335 208.6884 391.3181 483.4083 -99.7865 0.0000 0.0000
470.03 15.07.2018 12.50.01 27.05398 301.2416 135.0146 0.1805 -4.5262 6.2757 408.3990 213.1138 391.3938 483.7191 -103.9592 0.0000 0.0000
480.03 15.07.2018 13.00.01 27.08868 301.3374 292.5118 0.3911 -4.3505 6.3221 416.5780 218.2446 391.7441 484.6088 -107.1869 0.0000 0.0000
490.03 15.07.2018 13.10.01 27.14346 301.3842 343.1554 0.4588 -4.2636 6.2965 420.6376 221.1728 391.7412 485.6545 -104.6354 0.0000 0.0000
500.03 15.07.2018 13.20.01 27.20516 301.4396 352.9936 0.4719 -4.1993 6.2283 423.6775 223.5231 391.6452 486.6942 -102.7427 0.0000 0.0000
510.03 15.07.2018 13.30.01 27.26833 301.4711 296.4150 0.3963 -4.1342 6.0406 424.2962 224.5122 391.2060 487.4142 -101.0607 0.0000 0.0000
520.03 15.07.2018 13.40.01 27.32473 301.4918 288.9335 0.3863 -4.0319 5.8910 426.1010 226.1252 390.7671 488.2917 -99.6874 0.0000 0.0000
530.03 15.07.2018 13.50.01 27.38033 301.5165 313.6044 0.4193 -3.9250 5.7923 428.2324 227.8953 390.4347 489.3393 -98.3802 0.0000 0.0000
540.03 15.07.2018 14.00.01 27.43893 301.5302 270.8459 0.3621 -3.8311 5.5909 427.8719 228.2487 389.8234 490.0678 -96.6319 0.0000 0.0000
550.03 15.07.2018 14.10.01 27.49264 301.5527 364.8046 0.4877 -3.7113 5.5987 416.9700 222.9483 390.2127 491.2447 -89.6628 0.0000 0.0000
560.03 15.07.2018 14.20.01 27.55810 301.6037 361.8380 0.4837 -3.6445 5.5043 403.3054 216.0706 390.4078 491.9818 -82.1839 0.0000 0.0000
570.03 15.07.2018 14.30.01 27.62362 301.6600 360.3000 0.4817 -3.5699 5.4022 388.2182 208.3455 390.4730 492.4043 -74.9919 0.0000 0.0000
580.03 15.07.2018 14.40.01 27.68917 301.6753 330.2938 0.4416 -3.4896 5.2416 369.8244 198.7447 390.3207 492.0214 -68.1165 0.0000 0.0000
590.03 15.07.2018 14.50.01 27.75131 301.7021 352.8467 0.4717 -3.3882 5.1465 351.3883 189.0701 390.2553 491.4052 -61.7286 0.0000 0.0000
600.03 15.07.2018 15.00.01 27.81637 301.6945 346.1462 0.4628 -3.2981 5.0144 331.0977 178.3107 390.0645 490.0921 -56.0353 0.0000 0.0000
610.03 15.07.2018 15.10.01 27.88036 301.7685 281.4745 0.3763 -3.2039 4.7735 321.6333 173.3934 389.2459 488.5514 -57.0688 0.0000 0.0000
620.03 15.07.2018 15.20.01 27.93685 301.7862 338.1870 0.4521 -3.0674 4.6927 313.9245 169.4054 388.7590 486.5455 -59.2053 0.0000 0.0000
630.03 15.07.2018 15.30.01 28.00048 301.7824 375.8858 0.5025 -2.9644 4.6225 305.8056 165.1632 388.1146 484.0883 -61.5248 0.0000 0.0000
640.03 15.07.2018 15.40.01 28.06893 301.6941 371.9880 0.4973 -2.8825 4.5065 295.3011 159.5848 387.2512 480.9019 -62.9951 0.0000 0.0000
650.03 15.07.2018 15.50.01 28.13708 301.5199 401.9948 0.5374 -2.7981 4.4474 285.1332 154.1648 386.4512 477.5167 -64.7947 0.0000 0.0000
660.03 15.07.2018 16.00.01 28.20873 301.3664 414.4941 0.5541 -2.7341 4.3843 274.3148 148.3579 385.6977 474.0207 -66.0283 0.0000 0.0000
670.03 15.07.2018 16.10.01 28.28143 301.1646 285.7932 0.3821 -2.6804 4.0833 265.4504 143.7403 383.6352 471.4465 -64.2071 0.0000 0.0000
680.03 15.07.2018 16.20.01 28.33776 300.9345 223.9313 0.2994 -2.5541 3.8046 256.6550 139.1466 381.5476 468.8601 -62.3728 0.0000 0.0000
690.03 15.07.2018 16.30.01 28.38564 300.7004 186.3459 0.2491 -2.4015 3.5341 247.7400 134.4748 379.4641 466.2633 -60.3154 0.0000 0.0000
700.03 15.07.2018 16.40.01 28.42788 300.4938 151.8273 0.2030 -2.2385 3.2553 238.0602 129.3705 377.3478 463.8273 -56.9543 0.0000 0.0000
710.03 15.07.2018 16.50.01 28.46487 300.3198 117.2244 0.1567 -2.0680 2.9662 228.0687 124.0876 375.1645 461.3432 -53.5324 0.0000 0.0000
720.03 15.07.2018 17.00.01 28.49664 300.1600 90.8187 0.1214 -1.8908 2.6829 217.6829 118.5625 372.8941 458.5293 -50.7194 0.0000 0.0000
730.03 15.07.2018 17.10.01 28.52419 299.9258 116.9651 0.1564 -1.7121 2.4913 208.3416 113.5530 371.1782 455.5186 -48.3854 0.0000 0.0000
740.03 15.07.2018 17.20.01 28.55392 299.6918 120.3480 0.1609 -1.5645 2.3005 198.8047 108.4258 369.4945 452.4686 -46.2798 0.0000 0.0000
750.03 15.07.2018 17.30.01 28.58312 299.4560 110.1630 0.1473 -1.4322 2.1059 189.0573 103.1757 367.8362 449.3933 -44.2406 0.0000 0.0000
