# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.85000 288.4056 0.0000 0.0000 0.0000 0.0000 480.6008 240.3004 324.5096 381.9749 -31.7663 0.0000 0.0000
20.02 15.07.2018 05.20.00 19.85000 289.0058 0.0000 0.0000 0.0000 0.0000 842.6280 421.3140 327.3539 402.2978 -54.0907 0.0000 0.0000
30.03 15.07.2018 05.30.01 19.85000 289.6485 0.0000 0.0000 0.0000 0.0000 1197.0862 598.5431 331.3875 431.3751 -87.9072 0.0000 0.0000
40.03 15.07.2018 05.40.01 19.85000 290.3336 0.0000 0.0000 0.0000 0.0000 1108.0296 554.0148 336.7027 456.0706 -116.3733 0.0000 0.0000
50.03 15.07.2018 05.50.01 19.85000 290.9276 0.5000 0.0016 0.0016 0.0000 1011.8774 505.9387 339.9158 470.6670 -134.2840 0.0000 0.0000
60.03 15.07.2018 06.00.01 19.85040 291.4931 0.7288 0.0023 0.0023 0.0000 914.0681 457.0340 342.0935 479.8693 -148.0373 0.0000 0.0000
70.03 15.07.2018 06.10.01 19.85128 291.8246 1.0655 0.0033 0.0033 0.0000 862.6576 431.3288 343.7122 485.9298 -157.5297 0.0000 0.0000
80.03 15.07.2018 06.20.01 19.85244 292.1266 2.2271 0.0070 0.0070 0.0000 813.4385 406.7192 345.4448 489.8045 -165.0307 0.0000 0.0000
90.03 15.07.2018 06.30.01 19.85430 292.4411 3.4986 0.0109 0.0109 0.0000 764.5396 382.2698 347.0165 491.4283 -169.8873 0.0000 0.0000
100.03 15.07.2018 06.40.01 19.85705 292.7704 4.8037 0.0150 0.0150 0.0000 730.0127 365.0064 348.6107 491.7867 -171.3510 0.0000 0.0000
110.03 15.07.2018 06.50.01 19.86080 293.1089 6.3749 0.0199 0.0199 0.0000 710.8628 355.4314 350.1506 491.5656 -171.9961 0.0000 0.0000
120.03 15.07.2018 07.00.01 19.86563 293.4530 7.9491 0.0248 0.0248 0.0000 697.4566 348.7283 351.6486 491.0144 -172.1883 0.0000 0.0000
130.03 15.07.2018 07.10.01 19.87158 293.7414 9.7788 0.0306 0.0306 0.0000 690.5536 345.2768 353.2847 491.2630 -165.4932 0.0000 0.0000
140.03 15.07.2018 07.20.01 19.87866 294.0356 11.7963 0.0369 0.0369 0.0000 683.2497 341.6249 355.0808 491.7227 -160.3232 0.0000 0.0000
150.03 15.07.2018 07.30.01 19.88717 294.3336 13.7245 0.0429 0.0429 0.0000 674.7414 337.3707 356.8726 492.2255 -155.9860 0.0000 0.0000
