# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.87530 288.6046 54.6420 0.1980 -0.2008 0.5317 136.8184 70.0190 324.3675 367.8292 -11.0423 0.0000 0.0000
20.02 15.07.2018 05.20.00 19.89272 289.2596 96.2843 0.3489 -0.3827 0.9754 366.1642 185.7469 328.6717 378.1425 -20.9436 0.0000 0.0000
30.03 15.07.2018 05.30.01 19.93044 289.7900 138.0479 0.5002 -0.6223 1.4967 527.5563 267.7422 335.2199 394.6762 -38.9277 0.0000 0.0000
40.03 15.07.2018 05.40.01 19.99017 290.5187 174.7393 0.6331 -0.9250 2.0775 512.2551 261.5650 343.6334 410.3296 -51.3614 0.0000 0.0000
50.03 15.07.2018 05.50.01 20.06585 291.1665 93.9872 0.3405 -1.2623 2.1371 480.4958 245.9340 346.9258 419.1496 -56.3653 0.0000 0.0000
60.03 15.07.2018 06.00.01 20.10879 291.6485 41.7974 0.1514 -1.4157 2.0895 444.8203 228.0336 348.6804 424.8219 -60.3179 0.0000 0.0000
70.03 15.07.2018 06.10.01 20.13006 291.8540 19.3095 0.0700 -1.4596 2.0394 428.4758 219.7826 349.8595 428.8908 -63.7363 0.0000 0.0000
80.03 15.07.2018 06.20.01 20.14199 292.0659 19.5001 0.0707 -1.4596 2.0403 413.9000 212.5525 351.3128 432.3378 -66.9822 0.0000 0.0000
90.03 15.07.2018 06.30.01 20.15386 292.3036 17.2279 0.0624 -1.4578 2.0269 459.3614 241.3546 352.5128 444.0001 -78.7452 0.0000 0.0000
100.03 15.07.2018 06.40.01 20.16537 292.5673 22.5282 0.0816 -1.4490 2.0408 448.9605 236.0044 353.9069 446.2684 -81.0289 0.0000 0.0000
110.03 15.07.2018 06.50.01 20.17959 292.8339 25.3809 0.0920 -1.4449 2.0492 438.4215 230.5765 355.1598 447.7454 -83.2933 0.0000 0.0000
120.03 15.07.2018 07.00.01 20.19576 293.1137 29.8442 0.1081 -1.4385 2.0621 427.8337 225.1146 356.3981 448.5537 -85.3613 0.0000 0.0000
130.03 15.07.2018 07.10.01 20.21469 293.4448 33.4949 0.1214 -1.4303 2.0688 420.9525 221.5428 357.8738 449.7159 -84.3574 0.0000 0.0000
140.03 15.07.2018 07.20.01 20.23651 293.8251 43.3044 0.1569 -1.4175 2.0992 414.7462 218.3569 359.6377 450.9518 -83.1198 0.0000 0.0000
150.03 15.07.2018 07.30.01 20.31841 294.2011 2418.2742 8.7619 -1.6555 13.8898 456.7057 235.1984 361.3282 456.6249 -87.5132 0.0000 0.0000
