# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.85000 288.1083 0.0000 0.0000 0.0000 0.0000 27.7567 13.8783 328.7088 370.5252 -12.1931 0.0000 0.0000
20.02 15.07.2018 05.20.00 19.85000 288.7278 0.0000 0.0000 0.0000 0.0000 42.8557 21.4278 332.7805 369.3037 -7.9472 0.0000 0.0000
30.03 15.07.2018 05.30.01 19.85000 289.5133 0.0000 0.0000 0.0000 0.0000 61.7980 30.8990 339.2941 369.5131 -4.3259 0.0000 0.0000
40.03 15.07.2018 05.40.01 19.85000 290.3299 0.0000 0.0000 0.0000 0.0000 83.4181 41.7091 347.7980 371.0481 -1.6417 0.0000 0.0000
50.03 15.07.2018 05.50.01 19.85000 290.8177 0.0000 0.0000 0.0000 0.0000 87.7266 43.8633 351.3024 372.8402 -0.9571 0.0000 0.0000
60.03 15.07.2018 06.00.01 19.85000 291.3241 0.0000 0.0000 0.0000 0.0000 118.4884 59.2442 353.2715 375.1759 -0.8131 0.0000 0.0000
70.03 15.07.2018 06.10.01 19.85000 291.6405 0.0000 0.0000 0.0000 0.0000 116.3787 58.1894 354.6226 377.6114 -1.5916 0.0000 0.0000
80.03 15.07.2018 06.20.01 19.85000 292.0089 -0.0132 -0.0001 -0.0001 0.0000 116.3074 58.1537 356.2000 379.6662 -1.5939 0.0000 0.0000
90.03 15.07.2018 06.30.01 19.84982 292.3325 -0.2372 -0.0011 -0.0011 0.0000 115.5033 57.7516 357.5157 381.6206 -1.7307 0.0000 0.0000
100.03 15.07.2018 06.40.01 19.84927 292.6382 -0.2132 -0.0010 -0.0010 0.0000 115.9606 57.9803 359.0094 383.4841 -1.8807 0.0000 0.0000
110.03 15.07.2018 06.50.01 19.84884 292.9365 -0.2448 -0.0012 -0.0012 0.0000 116.4873 58.2436 360.3591 385.2857 -2.0417 0.0000 0.0000
