# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.91870 289.2829 325.1427 0.4004 -0.4988 1.1989 334.8883 186.8397 324.7629 393.9654 -40.5802 0.0000 0.0000
20.02 15.07.2018 05.20.00 19.95516 289.9869 465.4624 0.5732 -0.8697 1.9240 598.9174 334.5742 329.6470 428.4173 -72.4812 0.0000 0.0000
30.03 15.07.2018 05.30.01 20.01776 290.6794 650.6478 0.8013 -1.2976 2.7986 776.5709 430.3742 336.9998 457.0851 -96.5960 0.0000 0.0000
40.03 15.07.2018 05.40.01 20.11672 291.3389 831.6601 1.0242 -1.8127 3.7826 744.6844 412.9351 346.4478 469.3845 -105.8550 0.0000 0.0000
50.03 15.07.2018 05.50.01 20.24465 291.8744 462.7356 0.5699 -2.3777 3.9301 701.7018 389.4691 349.7858 474.8618 -109.6648 0.0000 0.0000
60.03 15.07.2018 06.00.01 20.32198 292.3810 233.4259 0.2875 -2.6238 3.8817 644.7217 357.7502 351.4512 475.5574 -109.4092 0.0000 0.0000
70.03 15.07.2018 06.10.01 20.36837 292.6667 160.4385 0.1976 -2.6712 3.8250 618.1019 342.8839 352.5289 477.2934 -110.7234 0.0000 0.0000
80.03 15.07.2018 06.20.01 20.40704 292.9654 205.1591 0.2527 -2.6400 3.8569 592.4843 328.5517 353.9001 478.2071 -111.3991 0.0000 0.0000
90.03 15.07.2018 06.30.01 20.45522 293.2589 231.9677 0.2857 -2.6099 3.8607 573.2576 318.0744 355.0026 478.9981 -112.3891 0.0000 0.0000
100.03 15.07.2018 06.40.01 20.51098 293.5601 293.4249 0.3614 -2.5674 3.9050 556.4720 308.6012 356.3612 479.3890 -111.4148 0.0000 0.0000
110.03 15.07.2018 06.50.01 20.57937 293.8603 343.7845 0.4234 -2.5356 3.9452 544.2025 301.8408 357.5335 479.8901 -110.8464 0.0000 0.0000
120.03 15.07.2018 07.00.01 20.65881 294.1645 393.6124 0.4847 -2.5069 3.9889 533.4624 295.9949 358.7010 480.2284 -110.2250 0.0000 0.0000
130.03 15.07.2018 07.10.01 20.74883 294.5021 430.7476 0.5305 -2.4825 4.0174 527.4766 292.7757 360.1334 480.5928 -109.6902 0.0000 0.0000
140.03 15.07.2018 07.20.01 20.84768 294.8438 491.7248 0.6056 -2.4571 4.0835 521.7736 289.6976 361.8983 480.9583 -109.5279 0.0000 0.0000
150.03 15.07.2018 07.30.01 20.95843 295.1838 531.8872 0.6550 -2.4486 4.1382 487.7489 269.6349 363.5598 476.4215 -105.2861 0.0000 0.0000
160.03 15.07.2018 07.40.01 21.07778 295.4938 587.0263 0.7229 -2.4447 4.2236 479.8363 265.0898 365.5806 475.9489 -103.9776 0.0000 0.0000
170.03 15.07.2018 07.50.01 21.20764 295.8411 608.5720 0.7495 -2.4578 4.2764 476.1284 263.0922 367.3156 476.1700 -103.3820 0.0000 0.0000
180.03 15.07.2018 08.00.01 21.34289 296.1797 637.9606 0.7857 -2.4673 4.3373 473.0455 261.4632 369.0496 476.5771 -102.8612 0.0000 0.0000
190.03 15.07.2018 08.10.01 21.48419 296.5173 660.5544 0.8135 -2.4815 4.3934 468.1252 258.7606 370.9984 476.7792 -101.5895 0.0000 0.0000
200.03 15.07.2018 08.20.01 21.63036 296.8111 674.7780 0.8310 -2.4940 4.4333 462.4216 255.6000 372.5065 477.0045 -100.2482 0.0000 0.0000
210.03 15.07.2018 08.30.01 21.78066 297.1694 711.9294 0.8768 -2.5018 4.5047 452.7671 250.0450 373.8332 476.5365 -99.1969 0.0000 0.0000
220.03 15.07.2018 08.40.01 21.93789 297.6325 713.0498 0.8781 -2.5192 4.5297 448.0976 247.4235 375.0285 478.7809 -89.9904 0.0000 0.0000
230.03 15.07.2018 08.50.01 22.09652 297.9747 733.8749 0.9038 -2.5285 4.5763 439.6237 242.5032 376.2779 480.1381 -83.7721 0.0000 0.0000
240.03 15.07.2018 09.00.01 22.25909 298.3328 765.1478 0.9423 -2.5476 4.6532 427.8225 235.5638 377.6700 480.3545 -79.9925 0.0000 0.0000
