# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.88864 288.6757 110.6400 0.3143 -0.3216 0.8479 169.2518 85.9215 324.4567 369.1842 -14.3138 0.0000 0.0000
20.02 15.07.2018 05.20.00 19.91357 289.3496 182.0941 0.5173 -0.6015 1.4917 363.5020 183.7092 328.7723 379.0042 -23.9584 0.0000 0.0000
30.03 15.07.2018 05.30.01 19.96365 290.1237 260.3539 0.7396 -0.9444 2.2454 640.9987 335.0646 335.3323 414.1058 -55.9718 0.0000 0.0000
40.03 15.07.2018 05.40.01 20.04336 290.9093 335.9662 0.9544 -1.3585 3.0840 617.2688 323.3726 343.7527 430.0163 -67.0903 0.0000 0.0000
50.03 15.07.2018 05.50.01 20.14669 291.3497 195.7052 0.5560 -1.8216 3.1701 597.7664 313.0107 347.0714 439.2910 -72.0804 0.0000 0.0000
60.03 15.07.2018 06.00.01 20.20989 291.8434 98.2698 0.2792 -2.0485 3.1035 570.4812 298.4860 348.8046 445.0010 -76.9331 0.0000 0.0000
70.03 15.07.2018 06.10.01 20.24487 292.1640 54.5559 0.1550 -2.1203 3.0337 566.6446 296.1518 349.9596 450.1138 -81.5312 0.0000 0.0000
80.03 15.07.2018 06.20.01 20.26776 292.5413 54.5022 0.1548 -2.1227 3.0367 545.5923 285.2948 351.4132 454.3593 -85.1128 0.0000 0.0000
90.03 15.07.2018 06.30.01 20.38452 292.8655 6000.1528 17.0459 -2.5377 26.1114 603.0580 304.1420 352.6053 464.4095 -95.0009 0.0000 0.0000
100.03 15.07.2018 06.40.01 22.20117 293.2027 2781.1411 7.9010 -11.0797 25.3076 587.7425 296.6119 353.9843 467.1546 -96.8295 0.0000 0.0000
110.03 15.07.2018 06.50.01 23.07754 293.5100 1317.0542 3.7416 -14.6070 24.4649 572.1638 288.9629 355.2317 469.0404 -98.5736 0.0000 0.0000
120.03 15.07.2018 07.00.01 23.52007 293.8111 625.5392 1.7771 -15.9144 23.5887 556.3632 281.1977 356.4642 470.1655 -99.9796 0.0000 0.0000
130.03 15.07.2018 07.10.01 23.75549 294.1082 348.3315 0.9896 -16.2153 22.9398 545.7882 276.0044 357.9351 471.8272 -99.5810 0.0000 0.0000
140.03 15.07.2018 07.20.01 23.90530 294.4166 207.5958 0.5898 -16.1355 22.3003 535.7685 271.1237 359.6952 473.3256 -98.9111 0.0000 0.0000
150.03 15.07.2018 07.30.01 24.01031 294.7228 120.9375 0.3436 -15.8753 21.6252 588.6884 304.0426 361.3855 483.8793 -108.2547 0.0000 0.0000
160.03 15.07.2018 07.40.01 24.08782 295.0763 105.5948 0.3000 -15.5141 21.0855 579.5915 299.4236 363.3612 485.9617 -106.4891 0.0000 0.0000
170.03 15.07.2018 07.50.01 24.15884 295.3733 77.3551 0.2198 -15.1484 20.4909 569.6623 294.3646 365.1225 487.5786 -104.5715 0.0000 0.0000
180.03 15.07.2018 08.00.01 24.22006 295.6561 51.7792 0.1471 -14.7557 19.8705 562.5276 291.0011 366.8816 489.3606 -102.7948 0.0000 0.0000
190.03 15.07.2018 08.10.01 24.27242 295.8639 27.2259 0.0773 -14.3366 19.2186 551.8972 285.6040 368.8363 492.2629 -94.8860 0.0000 0.0000
200.03 15.07.2018 08.20.01 24.37795 296.3231 3915.0054 11.1222 -14.1670 33.7189 592.8484 299.7290 370.4127 498.4689 -96.0651 0.0000 0.0000
210.03 15.07.2018 08.30.01 25.59310 296.5394 1739.7380 4.9424 -19.3169 32.3458 579.7683 293.3984 371.7496 496.7532 -101.3604 0.0000 0.0000
220.03 15.07.2018 08.40.01 26.17156 296.5299 773.7386 2.1981 -21.1020 31.0669 568.2285 287.7841 372.9952 496.3720 -96.1905 0.0000 0.0000
230.03 15.07.2018 08.50.01 26.46237 296.7237 315.2542 0.8956 -21.4406 29.7816 598.9369 307.5191 374.2927 502.3395 -100.0791 0.0000 0.0000
240.03 15.07.2018 09.00.01 26.61407 296.9679 84.4038 0.2398 -21.1218 28.4822 585.6760 300.8731 375.7045 501.7413 -103.6125 0.0000 0.0000
250.03 15.07.2018 09.10.01 26.69293 297.3308 -89.7897 -0.2551 -20.4902 26.9801 569.6661 292.8994 377.4628 505.2250 -90.7132 0.0000 0.0000
260.03 15.07.2018 09.20.01 26.71703 298.0979 -179.3572 -0.5095 -19.6336 25.4988 566.7998 292.7960 379.3733 509.3378 -92.5232 0.0000 0.0000
270.03 15.07.2018 09.30.01 26.71206 298.0150 -223.9472 -0.6362 -18.6731 24.0491 562.4182 291.7428 380.7805 509.6367 -102.1540 0.0000 0.0000
280.03 15.07.2018 09.40.01 26.69161 298.5133 -218.4302 -0.6205 -17.6832 22.7502 554.0290 288.0185 382.3303 510.6240 -88.4791 0.0000 0.0000
290.03 15.07.2018 09.50.01 26.67114 298.9600 -206.4584 -0.5865 -16.7242 21.5169 541.6930 281.8806 384.0529 507.4331 -103.9330 0.0000 0.0000
300.03 15.07.2018 10.00.01 26.65231 298.3383 -220.1347 -0.6254 -15.8037 20.2378 527.8011 274.8445 385.1702 501.0974 -125.9002 0.0000 0.0000
310.03 15.07.2018 10.10.01 26.62820 298.6884 -187.3967 -0.5324 -14.8884 19.1413 516.6358 269.1268 386.1634 499.4177 -118.4112 0.0000 0.0000
320.03 15.07.2018 10.20.01 26.61257 299.0184 -192.4458 -0.5467 -14.0324 17.9809 503.9765 262.5607 387.0672 497.9800 -112.0192 0.0000 0.0000
330.03 15.07.2018 10.30.01 26.59423 299.3363 -220.4007 -0.6261 -13.1786 16.7366 489.4881 254.9749 387.5122 496.3631 -106.7622 0.0000 0.0000
340.03 15.07.2018 10.40.01 26.56698 299.6942 -203.8968 -0.5793 -12.3002 15.6279 479.6810 250.0225 388.4446 495.7233 -102.1368 0.0000 0.0000
350.03 15.07.2018 10.50.01 26.54635 300.0220 -230.5593 -0.6550 -11.4710 14.4213 466.7745 243.2808 389.1618 494.5928 -98.4680 0.0000 0.0000
360.03 15.07.2018 11.00.01 26.51629 300.2587 -253.0479 -0.7189 -10.6191 13.2003 453.9879 236.6236 389.8446 493.3234 -96.3539 0.0000 0.0000
370.03 15.07.2018 11.10.01 26.47811 300.4147 -271.0475 -0.7700 -9.7514 11.9752 446.4008 233.2684 390.8011 492.9908 -95.1277 0.0000 0.0000
380.03 15.07.2018 11.20.01 26.43295 300.4763 -301.0061 -0.8551 -8.8742 10.6921 430.8614 225.1796 391.5538 491.2431 -93.8008 0.0000 0.0000
390.03 15.07.2018 11.30.01 26.37731 300.5757 -319.9763 -0.9090 -7.9731 9.4187 415.4052 217.1410 392.1718 489.3572 -92.2392 0.0000 0.0000
400.03 15.07.2018 11.40.01 26.31439 300.6583 -318.9313 -0.9061 -7.0661 8.2134 407.4773 213.4852 392.9723 488.4736 -91.2507 0.0000 0.0000
410.03 15.07.2018 11.50.01 26.24993 300.7811 -331.2945 -0.9412 -6.1820 6.9877 398.5737 209.2613 393.5846 487.4561 -90.1063 0.0000 0.0000
420.03 15.07.2018 12.00.01 26.18008 300.8878 -352.4445 -1.0013 -5.3006 5.7325 393.6242 207.4324 393.9886 487.0589 -89.2588 0.0000 0.0000
430.03 15.07.2018 12.10.01 26.10223 301.1526 -330.9523 -0.9402 -4.4106 4.6272 380.3817 200.6359 394.9606 487.1977 -77.8845 0.0000 0.0000
440.03 15.07.2018 12.20.01 26.03033 301.2854 -188.2294 -0.5347 -3.5780 4.0576 376.4098 198.9936 395.5539 487.7540 -75.7011 0.0000 0.0000
450.03 15.07.2018 12.30.01 26.00085 301.2121 20.4338 0.0581 -2.9750 4.0441 382.7193 203.0912 395.8951 488.2095 -82.2208 0.0000 0.0000
460.03 15.07.2018 12.40.01 26.03338 301.1892 125.4760 0.3565 -2.6815 4.0506 391.8543 208.7813 396.4612 489.2625 -87.0791 0.0000 0.0000
470.03 15.07.2018 12.50.01 26.09725 301.1805 153.9438 0.4373 -2.5415 3.9718 396.8558 212.0584 396.6550 489.6398 -91.5640 0.0000 0.0000
480.03 15.07.2018 13.00.01 26.16995 301.1140 189.8126 0.5392 -2.4417 3.9746 403.7105 216.3908 397.0558 490.2681 -96.1865 0.0000 0.0000
490.03 15.07.2018 13.10.01 26.25359 301.0985 204.8839 0.5821 -2.3921 3.9656 407.8259 219.2494 397.4205 491.7310 -92.9138 0.0000 0.0000
500.03 15.07.2018 13.20.01 26.34200 301.1109 199.6990 0.5673 -2.3586 3.9012 409.9495 220.9631 397.5149 492.9509 -90.6257 0.0000 0.0000
510.03 15.07.2018 13.30.01 26.42907 301.0804 178.2079 0.5063 -2.3142 3.7606 409.3461 221.1008 397.1253 493.6439 -88.6966 0.0000 0.0000
520.03 15.07.2018 13.40.01 26.50985 301.0785 181.5570 0.5158 -2.2372 3.6707 410.6092 222.2753 396.7702 494.6366 -87.0028 0.0000 0.0000
530.03 15.07.2018 13.50.01 26.59176 301.0933 188.2140 0.5347 -2.1644 3.5988 411.8125 223.3970 396.5070 495.7140 -85.4718 0.0000 0.0000
540.03 15.07.2018 14.00.01 26.67574 301.0927 177.8054 0.5051 -2.0988 3.4719 410.4731 223.0283 396.0266 496.3588 -83.8514 0.0000 0.0000
550.03 15.07.2018 14.10.01 26.75714 301.1208 217.4413 0.6177 -2.0182 3.5146 399.8240 217.6788 396.5679 497.4489 -77.8370 0.0000 0.0000
560.03 15.07.2018 14.20.01 26.85046 301.1578 216.3112 0.6145 -1.9911 3.4742 385.6938 210.3130 396.7227 497.5844 -72.2907 0.0000 0.0000
570.03 15.07.2018 14.30.01 26.94387 301.1635 218.6551 0.6212 -1.9575 3.4382 370.5917 202.3660 396.7033 496.9949 -67.9566 0.0000 0.0000
580.03 15.07.2018 14.40.01 27.03823 301.1599 205.1015 0.5827 -1.9219 3.3395 351.5383 192.1505 396.4853 495.4831 -63.2695 0.0000 0.0000
590.03 15.07.2018 14.50.01 27.12893 301.2167 212.9557 0.6050 -1.8625 3.2899 332.9143 182.1622 396.3599 493.8558 -58.7494 0.0000 0.0000
600.03 15.07.2018 15.00.01 27.22231 301.3990 215.8299 0.6132 -1.8103 3.2313 312.7843 171.2765 396.0241 491.8380 -53.7587 0.0000 0.0000
610.03 15.07.2018 15.10.01 27.31649 301.7300 197.9374 0.5623 -1.7597 3.0961 302.6923 165.8379 394.9499 490.0202 -54.1699 0.0000 0.0000
620.03 15.07.2018 15.20.01 27.40591 301.6792 216.9023 0.6162 -1.6797 3.0612 294.7766 161.6185 394.1795 487.9032 -55.6675 0.0000 0.0000
