# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 19.85000 288.6147 0.0000 0.0000 0.0000 0.0000 463.6146 231.8073 324.9694 381.5440 -30.0733 0.0000 0.0000
20.02 15.07.2018 05.20.00 19.85000 289.2309 0.0000 0.0000 0.0000 0.0000 811.0901 405.5451 327.5004 401.3035 -49.0260 0.0000 0.0000
30.03 15.07.2018 05.30.01 19.85000 289.9033 0.0000 0.0000 0.0000 0.0000 1127.4464 563.7232 330.9381 429.1566 -76.4266 0.0000 0.0000
40.03 15.07.2018 05.40.01 19.85000 290.6291 0.0000 0.0000 0.0000 0.0000 1039.7505 519.8753 335.0297 452.8537 -98.2629 0.0000 0.0000
50.03 15.07.2018 05.50.01 19.85000 291.2688 0.5950 0.0015 0.0015 0.0000 944.8741 472.4371 337.7572 466.8920 -114.2526 0.0000 0.0000
60.03 15.07.2018 06.00.01 19.85027 291.8589 1.0971 0.0027 0.0027 0.0000 850.2659 425.1329 339.8600 475.7608 -126.6735 0.0000 0.0000
70.03 15.07.2018 06.10.01 19.85113 292.1867 1.4548 0.0036 0.0036 0.0000 799.8039 399.9019 341.6585 481.5921 -135.5635 0.0000 0.0000
80.03 15.07.2018 06.20.01 19.85211 292.5097 3.2415 0.0079 0.0079 0.0000 752.9610 376.4805 343.8350 485.3228 -142.9146 0.0000 0.0000
90.03 15.07.2018 06.30.01 19.85394 292.8216 4.6521 0.0114 0.0114 0.0000 720.5906 360.2953 345.9352 487.2186 -148.6235 0.0000 0.0000
100.03 15.07.2018 06.40.01 19.85647 293.1423 6.3950 0.0157 0.0157 0.0000 687.1343 343.5671 348.0808 487.9206 -151.8528 0.0000 0.0000
110.03 15.07.2018 06.50.01 19.85986 293.4494 8.8304 0.0216 0.0216 0.0000 665.2874 332.6437 350.3761 487.6853 -154.4932 0.0000 0.0000
120.03 15.07.2018 07.00.01 19.86428 293.7592 11.1926 0.0274 0.0274 0.0000 646.7225 323.3612 352.6070 486.8512 -156.6037 0.0000 0.0000
130.03 15.07.2018 07.10.01 19.86981 294.0760 13.8386 0.0339 0.0339 0.0000 632.3920 316.1960 354.4037 486.6752 -150.0079 0.0000 0.0000
140.03 15.07.2018 07.20.01 19.87655 294.3875 16.4509 0.0403 0.0403 0.0000 619.1172 309.5586 356.4437 486.6364 -144.2266 0.0000 0.0000
150.03 15.07.2018 07.30.01 19.88442 294.6998 19.3211 0.0474 0.0474 0.0000 604.4315 302.2158 358.4921 486.6020 -138.9250 0.0000 0.0000
160.03 15.07.2018 07.40.01 19.89358 295.0082 22.2541 0.0545 0.0545 0.0000 594.3180 297.1590 360.6733 486.7737 -133.3540 0.0000 0.0000
170.03 15.07.2018 07.50.01 19.90405 295.3181 24.9857 0.0612 0.0612 0.0000 583.1823 291.5912 362.7810 487.1071 -128.1820 0.0000 0.0000
180.03 15.07.2018 08.00.01 19.91573 295.6259 28.2426 0.0692 0.0692 0.0000 581.4640 290.7320 364.6922 487.7213 -123.3991 0.0000 0.0000
190.03 15.07.2018 08.10.01 19.92886 295.8481 30.9077 0.0758 0.0758 0.0000 569.7133 284.8566 367.0182 490.0987 -106.4642 0.0000 0.0000
200.03 15.07.2018 08.20.01 19.94317 296.0456 33.9699 0.0833 0.0833 0.0000 556.9192 278.4596 369.2366 492.7037 -93.6684 0.0000 0.0000
210.03 15.07.2018 08.30.01 19.95880 296.2766 36.8493 0.0903 0.0903 0.0000 544.2469 272.1234 371.5047 494.5871 -90.1350 0.0000 0.0000
220.03 15.07.2018 08.40.01 19.97570 296.4592 39.6539 0.0972 0.0972 0.0000 532.9813 266.4907 373.7206 495.3218 -94.0880 0.0000 0.0000
230.03 15.07.2018 08.50.01 19.99380 296.5373 42.6421 0.1045 0.1045 0.0000 521.5632 260.7816 375.8652 494.3681 -105.8086 0.0000 0.0000
240.03 15.07.2018 09.00.01 20.01321 296.6594 45.3319 0.1111 0.1111 0.0000 510.2172 255.1086 377.8714 492.5453 -115.6865 0.0000 0.0000
250.03 15.07.2018 09.10.01 20.03384 297.0280 48.1135 0.1179 0.1179 0.0000 494.5549 247.2775 379.5058 494.6948 -87.3285 0.0000 0.0000
260.03 15.07.2018 09.20.01 20.05560 297.5740 50.8877 0.1247 0.1247 0.0000 481.1974 240.5987 381.1894 495.3287 -84.9033 0.0000 0.0000
270.03 15.07.2018 09.30.01 20.07867 297.6886 53.5193 0.1312 0.1312 0.0000 468.6057 234.3028 382.3125 492.3935 -106.3649 0.0000 0.0000
280.03 15.07.2018 09.40.01 20.10284 298.1482 56.0555 0.1374 0.1374 0.0000 457.7959 228.8979 384.2248 491.3531 -100.1280 0.0000 0.0000
290.03 15.07.2018 09.50.01 20.12814 298.7774 58.6001 0.1436 0.1436 0.0000 447.1772 223.5886 386.2379 490.0903 -98.8961 0.0000 0.0000
300.03 15.07.2018 10.00.01 20.15450 298.8636 61.0877 0.1497 0.1497 0.0000 436.4193 218.2096 387.4644 488.3562 -101.1693 0.0000 0.0000
310.03 15.07.2018 10.10.01 20.18191 299.0968 63.5560 0.1558 0.1558 0.0000 424.9999 212.5000 388.3421 486.9344 -98.3938 0.0000 0.0000
320.03 15.07.2018 10.20.01 20.21041 299.3259 65.8403 0.1614 0.1614 0.0000 414.8139 207.4070 389.5497 485.5000 -96.6320 0.0000 0.0000
330.03 15.07.2018 10.30.01 20.23986 299.4934 68.0213 0.1667 0.1667 0.0000 403.0988 201.5494 390.5618 483.9319 -95.8609 0.0000 0.0000
340.03 15.07.2018 10.40.01 20.27029 299.5698 70.0989 0.1718 0.1718 0.0000 392.6225 196.3112 391.5961 482.3778 -94.5382 0.0000 0.0000
350.03 15.07.2018 10.50.01 20.30148 299.6324 72.4941 0.1777 0.1777 0.0000 381.7990 190.8995 392.5203 480.6057 -94.5942 0.0000 0.0000
360.03 15.07.2018 11.00.01 20.33413 299.7118 73.2220 0.1795 0.1795 0.0000 371.1083 185.5542 393.3978 478.7254 -94.5844 0.0000 0.0000
