# simtime date time IndoorTemp Av_Tair_at_facade Energyflux.toIndoor.sum  Energyflux.toIndoor.average Energyflux.Conduction.average Energyflux.SW.transmission.average Shortwave.availabe Shortwave.absorbed Longwave.available Longwave.emittedFacade Sensible.outside Vapour.fromGreening Vapour.fromSubstrate
10.02 15.07.2018 05.10.00 20.23690 288.7556 3716.3853 11.9115 -2.3491 19.0142 269.3264 123.9054 327.3185 373.1436 -18.3568 0.1920 0.0000
20.02 15.07.2018 05.20.00 21.54388 289.7327 4515.8403 14.4738 -9.3525 31.7685 461.1525 212.4847 332.9627 384.2622 -26.4696 0.9692 0.0000
30.03 15.07.2018 05.30.01 23.15984 290.7234 4228.1445 13.5517 -17.4731 41.3665 647.5214 300.3997 339.2319 400.2400 -39.9536 2.2910 0.0000
40.03 15.07.2018 05.40.01 24.65533 291.6049 741.0264 2.3751 -24.6026 35.9702 599.1158 280.2116 344.0256 414.6189 -51.0115 3.2907 0.0000
50.03 15.07.2018 05.50.01 24.94152 291.9288 -1029.9351 -3.3011 -25.1910 29.1866 541.1041 255.4898 345.4880 422.4859 -60.2634 4.2484 0.0000
60.03 15.07.2018 06.00.01 24.60629 292.2260 -1657.0253 -5.3110 -22.6249 23.0853 505.6426 243.5543 346.4116 430.6304 -69.6878 5.1310 0.0000
70.03 15.07.2018 06.10.01 24.04556 292.4093 -1656.3013 -5.3087 -19.0760 18.3565 474.4203 230.7412 347.2703 434.0356 -74.3248 5.9381 0.0000
80.03 15.07.2018 06.20.01 23.47531 292.6349 -1557.9623 -4.9935 -15.6762 14.2436 448.8124 220.4734 348.7509 436.6311 -77.7415 6.7054 0.0000
90.03 15.07.2018 06.30.01 22.93099 292.8884 -1474.3278 -4.7254 -12.5672 10.4557 425.9826 211.3636 350.2506 438.2559 -79.6903 7.4563 0.0000
100.03 15.07.2018 06.40.01 22.41046 293.1855 -1356.3000 -4.3471 -9.7015 7.1392 412.5152 206.7068 351.9734 439.5695 -80.2316 8.1946 0.0000
110.03 15.07.2018 06.50.01 21.93636 293.4926 -757.2830 -2.4272 -7.1658 6.3181 406.7746 204.7597 353.8455 441.1387 -80.9551 8.9290 0.0000
120.03 15.07.2018 07.00.01 21.67297 293.7186 -264.4701 -0.8477 -5.7797 6.5761 403.3371 203.3850 354.8877 442.5376 -81.9452 9.6460 0.0000
130.03 15.07.2018 07.10.01 21.58135 293.9463 -89.9341 -0.2883 -5.2860 6.6637 403.3820 203.9169 355.3379 444.5010 -77.3978 10.1316 0.0000
140.03 15.07.2018 07.20.01 21.55319 294.2347 17.4552 0.0559 -5.0931 6.8655 423.5198 216.3865 356.7877 449.6046 -76.7309 10.5176 0.0000
150.03 15.07.2018 07.30.01 21.56475 294.5827 62.8381 0.2014 -5.0693 7.0276 475.1236 247.7762 358.6498 460.3658 -80.7878 10.9174 0.0000
160.03 15.07.2018 07.40.01 21.59521 294.9931 109.5382 0.3511 -5.1010 7.2694 477.9764 249.6416 360.4249 464.0395 -79.0466 11.3275 0.0000
170.03 15.07.2018 07.50.01 21.64431 295.3658 127.0908 0.4073 -5.1882 7.4607 486.3787 254.8891 362.2315 468.4291 -78.8361 11.7105 0.0000
180.03 15.07.2018 08.00.01 21.70162 295.7553 119.7872 0.3839 -5.2774 7.5485 495.8982 260.9142 364.0075 473.0288 -79.3515 12.1078 0.0000
190.03 15.07.2018 08.10.01 21.75958 296.1627 168.7195 0.5408 -5.3337 7.8327 496.8203 261.6151 366.1838 476.7952 -77.2951 12.5104 0.0000
200.03 15.07.2018 08.20.01 21.83615 296.4466 173.7773 0.5570 -5.4538 8.0144 496.2933 261.5525 368.1933 479.4238 -81.9223 12.9185 0.0000
210.03 15.07.2018 08.30.01 21.91693 296.6604 196.3530 0.6293 -5.5593 8.2516 495.7098 261.3984 370.3340 481.0143 -88.9148 13.3308 0.0000
